排名,会员简称,持仓量,比上交易增减,date,contract,position_type,symbol
1,中信期货,31689,36.0,2025-12-25,cu2602,多单持仓,CU
2,国泰君安,21807,-1801.0,2025-12-25,cu2602,多单持仓,CU
3,东证期货,12955,784.0,2025-12-25,cu2602,多单持仓,CU
4,东吴期货,7703,-403.0,2025-12-25,cu2602,多单持仓,CU
5,银河期货,7396,-424.0,2025-12-25,cu2602,多单持仓,CU
6,华泰期货,6723,-801.0,2025-12-25,cu2602,多单持仓,CU
7,永安期货,6678,-379.0,2025-12-25,cu2602,多单持仓,CU
8,中信建投,6434,339.0,2025-12-25,cu2602,多单持仓,CU
9,海通期货,5568,-1668.0,2025-12-25,cu2602,多单持仓,CU
10,广发期货,5472,328.0,2025-12-25,cu2602,多单持仓,CU
11,国信期货,4387,502.0,2025-12-25,cu2602,多单持仓,CU
12,浙商期货,4306,-228.0,2025-12-25,cu2602,多单持仓,CU
13,东亚期货,4072,473.0,2025-12-25,cu2602,多单持仓,CU
14,方正中期,3998,-503.0,2025-12-25,cu2602,多单持仓,CU
15,光大期货,3665,91.0,2025-12-25,cu2602,多单持仓,CU
16,平安期货,3350,553.0,2025-12-25,cu2602,多单持仓,CU
17,中辉期货,3249,-145.0,2025-12-25,cu2602,多单持仓,CU
18,申万期货,3196,313.0,2025-12-25,cu2602,多单持仓,CU
19,新湖期货,3145,-264.0,2025-12-25,cu2602,多单持仓,CU
20,国投期货,3080,402.0,2025-12-25,cu2602,多单持仓,CU
1,中信期货,29147,-2542.0,2025-12-26,cu2602,多单持仓,CU
2,国泰君安,21255,-552.0,2025-12-26,cu2602,多单持仓,CU
3,东证期货,12927,-28.0,2025-12-26,cu2602,多单持仓,CU
4,东吴期货,8145,442.0,2025-12-26,cu2602,多单持仓,CU
5,海通期货,7525,1957.0,2025-12-26,cu2602,多单持仓,CU
6,银河期货,7275,-121.0,2025-12-26,cu2602,多单持仓,CU
7,永安期货,7132,454.0,2025-12-26,cu2602,多单持仓,CU
8,华泰期货,6925,202.0,2025-12-26,cu2602,多单持仓,CU
9,中信建投,5995,-439.0,2025-12-26,cu2602,多单持仓,CU
10,广发期货,5907,435.0,2025-12-26,cu2602,多单持仓,CU
11,东亚期货,4367,295.0,2025-12-26,cu2602,多单持仓,CU
12,宏源期货,4179,2160.0,2025-12-26,cu2602,多单持仓,CU
13,国信期货,4114,-273.0,2025-12-26,cu2602,多单持仓,CU
14,浙商期货,4096,-210.0,2025-12-26,cu2602,多单持仓,CU
15,方正中期,3879,-119.0,2025-12-26,cu2602,多单持仓,CU
16,光大期货,3720,55.0,2025-12-26,cu2602,多单持仓,CU
17,申万期货,3609,413.0,2025-12-26,cu2602,多单持仓,CU
18,平安期货,3522,172.0,2025-12-26,cu2602,多单持仓,CU
19,国投期货,3302,222.0,2025-12-26,cu2602,多单持仓,CU
20,中辉期货,3302,53.0,2025-12-26,cu2602,多单持仓,CU
1,中信期货,25528,-3619.0,2025-12-29,cu2602,多单持仓,CU
2,国泰君安,19771,-1484.0,2025-12-29,cu2602,多单持仓,CU
3,东证期货,11348,-1579.0,2025-12-29,cu2602,多单持仓,CU
4,银河期货,8031,756.0,2025-12-29,cu2602,多单持仓,CU
5,东吴期货,7259,-886.0,2025-12-29,cu2602,多单持仓,CU
6,华泰期货,6866,-59.0,2025-12-29,cu2602,多单持仓,CU
7,永安期货,6482,-650.0,2025-12-29,cu2602,多单持仓,CU
8,广发期货,6238,331.0,2025-12-29,cu2602,多单持仓,CU
9,海通期货,6038,-1487.0,2025-12-29,cu2602,多单持仓,CU
10,中信建投,5434,-561.0,2025-12-29,cu2602,多单持仓,CU
11,方正中期,4978,1099.0,2025-12-29,cu2602,多单持仓,CU
12,宏源期货,4865,686.0,2025-12-29,cu2602,多单持仓,CU
13,国信期货,4176,62.0,2025-12-29,cu2602,多单持仓,CU
14,平安期货,3963,441.0,2025-12-29,cu2602,多单持仓,CU
15,东亚期货,3914,-453.0,2025-12-29,cu2602,多单持仓,CU
16,光大期货,3778,58.0,2025-12-29,cu2602,多单持仓,CU
17,金瑞期货,3256,528.0,2025-12-29,cu2602,多单持仓,CU
18,申万期货,3192,-417.0,2025-12-29,cu2602,多单持仓,CU
19,国投期货,3056,-246.0,2025-12-29,cu2602,多单持仓,CU
20,浙商期货,3046,-1050.0,2025-12-29,cu2602,多单持仓,CU
1,中信期货,25016,-512.0,2025-12-30,cu2602,多单持仓,CU
2,国泰君安,21731,1960.0,2025-12-30,cu2602,多单持仓,CU
3,东证期货,10421,-927.0,2025-12-30,cu2602,多单持仓,CU
4,银河期货,6934,-1097.0,2025-12-30,cu2602,多单持仓,CU
5,华泰期货,6238,-628.0,2025-12-30,cu2602,多单持仓,CU
6,东吴期货,6140,-1119.0,2025-12-30,cu2602,多单持仓,CU
7,海通期货,5840,-198.0,2025-12-30,cu2602,多单持仓,CU
8,永安期货,4989,-1493.0,2025-12-30,cu2602,多单持仓,CU
9,广发期货,4905,-1333.0,2025-12-30,cu2602,多单持仓,CU
10,方正中期,4718,-260.0,2025-12-30,cu2602,多单持仓,CU
11,国信期货,4560,384.0,2025-12-30,cu2602,多单持仓,CU
12,中信建投,4277,-1157.0,2025-12-30,cu2602,多单持仓,CU
13,东亚期货,3982,68.0,2025-12-30,cu2602,多单持仓,CU
14,平安期货,3491,-472.0,2025-12-30,cu2602,多单持仓,CU
15,金瑞期货,3477,221.0,2025-12-30,cu2602,多单持仓,CU
16,华闻期货,3404,1076.0,2025-12-30,cu2602,多单持仓,CU
17,国投期货,3402,346.0,2025-12-30,cu2602,多单持仓,CU
18,光大期货,3360,-418.0,2025-12-30,cu2602,多单持仓,CU
19,申万期货,3165,-27.0,2025-12-30,cu2602,多单持仓,CU
20,建信期货,2962,1671.0,2025-12-30,cu2602,多单持仓,CU
1,中信期货,24379,-637.0,2025-12-31,cu2602,多单持仓,CU
2,国泰君安,21237,-494.0,2025-12-31,cu2602,多单持仓,CU
3,东证期货,10402,-19.0,2025-12-31,cu2602,多单持仓,CU
4,银河期货,6432,-502.0,2025-12-31,cu2602,多单持仓,CU
5,海通期货,6301,461.0,2025-12-31,cu2602,多单持仓,CU
6,华泰期货,5784,-454.0,2025-12-31,cu2602,多单持仓,CU
7,东吴期货,5495,-645.0,2025-12-31,cu2602,多单持仓,CU
8,永安期货,5292,303.0,2025-12-31,cu2602,多单持仓,CU
9,广发期货,5165,260.0,2025-12-31,cu2602,多单持仓,CU
10,方正中期,4210,-508.0,2025-12-31,cu2602,多单持仓,CU
11,东亚期货,3775,-207.0,2025-12-31,cu2602,多单持仓,CU
12,国投期货,3504,102.0,2025-12-31,cu2602,多单持仓,CU
13,金瑞期货,3470,-7.0,2025-12-31,cu2602,多单持仓,CU
14,平安期货,3402,-89.0,2025-12-31,cu2602,多单持仓,CU
15,光大期货,3205,-155.0,2025-12-31,cu2602,多单持仓,CU
16,国信期货,3121,-1439.0,2025-12-31,cu2602,多单持仓,CU
17,中信建投,3069,-1208.0,2025-12-31,cu2602,多单持仓,CU
18,建信期货,3016,54.0,2025-12-31,cu2602,多单持仓,CU
19,铜冠金源,2787,223.0,2025-12-31,cu2602,多单持仓,CU
20,国海良时,2489,-9.0,2025-12-31,cu2602,多单持仓,CU
