排名,会员简称,持仓量,比上交易增减,date,contract,position_type,symbol
1,东证期货,25670,-1905.0,2025-12-25,jm2605,多单持仓,JM
2,中信期货,25036,-1146.0,2025-12-25,jm2605,多单持仓,JM
3,银河期货,23222,1350.0,2025-12-25,jm2605,多单持仓,JM
4,国泰君安,22488,631.0,2025-12-25,jm2605,多单持仓,JM
5,中泰期货,20965,546.0,2025-12-25,jm2605,多单持仓,JM
6,方正中期,15793,350.0,2025-12-25,jm2605,多单持仓,JM
7,永安期货,12978,638.0,2025-12-25,jm2605,多单持仓,JM
8,徽商期货,12425,-308.0,2025-12-25,jm2605,多单持仓,JM
9,中信建投,12376,518.0,2025-12-25,jm2605,多单持仓,JM
10,浙商期货,10564,182.0,2025-12-25,jm2605,多单持仓,JM
11,广发期货,10561,-372.0,2025-12-25,jm2605,多单持仓,JM
12,中辉期货,9021,438.0,2025-12-25,jm2605,多单持仓,JM
13,宝城期货,8618,43.0,2025-12-25,jm2605,多单持仓,JM
14,海通期货,8299,-1570.0,2025-12-25,jm2605,多单持仓,JM
15,兴证期货,7758,619.0,2025-12-25,jm2605,多单持仓,JM
16,国新国证期货,7659,188.0,2025-12-25,jm2605,多单持仓,JM
17,华泰期货,7639,-767.0,2025-12-25,jm2605,多单持仓,JM
18,国富期货,7409,357.0,2025-12-25,jm2605,多单持仓,JM
19,冠通期货,7111,463.0,2025-12-25,jm2605,多单持仓,JM
20,平安期货,7087,-15.0,2025-12-25,jm2605,多单持仓,JM
1,东证期货,29510,3840.0,2025-12-26,jm2605,多单持仓,JM
2,中信期货,23455,-1581.0,2025-12-26,jm2605,多单持仓,JM
3,银河期货,22594,-628.0,2025-12-26,jm2605,多单持仓,JM
4,国泰君安,21152,-1336.0,2025-12-26,jm2605,多单持仓,JM
5,中泰期货,17706,-3259.0,2025-12-26,jm2605,多单持仓,JM
6,方正中期,14335,-1458.0,2025-12-26,jm2605,多单持仓,JM
7,永安期货,13520,542.0,2025-12-26,jm2605,多单持仓,JM
8,中信建投,11865,-511.0,2025-12-26,jm2605,多单持仓,JM
9,广发期货,10828,267.0,2025-12-26,jm2605,多单持仓,JM
10,浙商期货,10498,-66.0,2025-12-26,jm2605,多单持仓,JM
11,徽商期货,10285,-2140.0,2025-12-26,jm2605,多单持仓,JM
12,中辉期货,9441,420.0,2025-12-26,jm2605,多单持仓,JM
13,华泰期货,8915,1276.0,2025-12-26,jm2605,多单持仓,JM
14,宝城期货,8075,-543.0,2025-12-26,jm2605,多单持仓,JM
15,兴证期货,7887,129.0,2025-12-26,jm2605,多单持仓,JM
16,冠通期货,7830,719.0,2025-12-26,jm2605,多单持仓,JM
17,国新国证期货,7630,-29.0,2025-12-26,jm2605,多单持仓,JM
18,广州金控,7102,1153.0,2025-12-26,jm2605,多单持仓,JM
19,国富期货,6923,-486.0,2025-12-26,jm2605,多单持仓,JM
20,平安期货,6810,-277.0,2025-12-26,jm2605,多单持仓,JM
1,东证期货,29246,-264.0,2025-12-29,jm2605,多单持仓,JM
2,中信期货,24217,762.0,2025-12-29,jm2605,多单持仓,JM
3,银河期货,23804,1210.0,2025-12-29,jm2605,多单持仓,JM
4,国泰君安,21683,531.0,2025-12-29,jm2605,多单持仓,JM
5,方正中期,14647,312.0,2025-12-29,jm2605,多单持仓,JM
6,永安期货,14024,504.0,2025-12-29,jm2605,多单持仓,JM
7,中信建投,12390,525.0,2025-12-29,jm2605,多单持仓,JM
8,广发期货,11672,844.0,2025-12-29,jm2605,多单持仓,JM
9,徽商期货,10246,-39.0,2025-12-29,jm2605,多单持仓,JM
10,浙商期货,10132,-366.0,2025-12-29,jm2605,多单持仓,JM
11,宝城期货,9669,1594.0,2025-12-29,jm2605,多单持仓,JM
12,中辉期货,9394,-47.0,2025-12-29,jm2605,多单持仓,JM
13,中泰期货,9207,-8499.0,2025-12-29,jm2605,多单持仓,JM
14,兴证期货,8584,697.0,2025-12-29,jm2605,多单持仓,JM
15,海通期货,8078,1280.0,2025-12-29,jm2605,多单持仓,JM
16,国新国证期货,7771,141.0,2025-12-29,jm2605,多单持仓,JM
17,华泰期货,7497,-1418.0,2025-12-29,jm2605,多单持仓,JM
18,平安期货,7449,639.0,2025-12-29,jm2605,多单持仓,JM
19,冠通期货,7226,-604.0,2025-12-29,jm2605,多单持仓,JM
20,国富期货,6812,-111.0,2025-12-29,jm2605,多单持仓,JM
1,东证期货,34225,4979.0,2025-12-30,jm2605,多单持仓,JM
2,国泰君安,27268,5585.0,2025-12-30,jm2605,多单持仓,JM
3,中信期货,25672,1455.0,2025-12-30,jm2605,多单持仓,JM
4,银河期货,21955,-1849.0,2025-12-30,jm2605,多单持仓,JM
5,方正中期,14021,-626.0,2025-12-30,jm2605,多单持仓,JM
6,永安期货,13886,-138.0,2025-12-30,jm2605,多单持仓,JM
7,华泰期货,11327,3830.0,2025-12-30,jm2605,多单持仓,JM
8,中泰期货,11239,2032.0,2025-12-30,jm2605,多单持仓,JM
9,广发期货,10534,-1138.0,2025-12-30,jm2605,多单持仓,JM
10,中信建投,10517,-1873.0,2025-12-30,jm2605,多单持仓,JM
11,徽商期货,10452,206.0,2025-12-30,jm2605,多单持仓,JM
12,宝城期货,10309,640.0,2025-12-30,jm2605,多单持仓,JM
13,海通期货,9558,1480.0,2025-12-30,jm2605,多单持仓,JM
14,中辉期货,9134,-260.0,2025-12-30,jm2605,多单持仓,JM
15,浙商期货,8763,-1369.0,2025-12-30,jm2605,多单持仓,JM
16,兴证期货,8638,54.0,2025-12-30,jm2605,多单持仓,JM
17,国新国证期货,7591,-180.0,2025-12-30,jm2605,多单持仓,JM
18,国富期货,6866,54.0,2025-12-30,jm2605,多单持仓,JM
19,海证期货,6581,81.0,2025-12-30,jm2605,多单持仓,JM
20,广州金控,6465,19.0,2025-12-30,jm2605,多单持仓,JM
