排名,会员简称,持仓量,比上交易增减,date,contract,position_type,symbol
1,国泰君安,40717,1376.0,2025-12-25,jm2605,空单持仓,JM
2,中信期货,36236,1454.0,2025-12-25,jm2605,空单持仓,JM
3,东证期货,31835,4025.0,2025-12-25,jm2605,空单持仓,JM
4,银河期货,27118,-776.0,2025-12-25,jm2605,空单持仓,JM
5,永安期货,26662,3404.0,2025-12-25,jm2605,空单持仓,JM
6,浙商期货,26494,427.0,2025-12-25,jm2605,空单持仓,JM
7,华泰期货,20761,-1238.0,2025-12-25,jm2605,空单持仓,JM
8,方正中期,12454,419.0,2025-12-25,jm2605,空单持仓,JM
9,中信建投,11513,318.0,2025-12-25,jm2605,空单持仓,JM
10,申银万国,11028,-405.0,2025-12-25,jm2605,空单持仓,JM
11,国投期货,10223,645.0,2025-12-25,jm2605,空单持仓,JM
12,海通期货,9962,-1019.0,2025-12-25,jm2605,空单持仓,JM
13,广发期货,9545,-373.0,2025-12-25,jm2605,空单持仓,JM
14,瑞达期货,9329,1618.0,2025-12-25,jm2605,空单持仓,JM
15,南华期货,8868,-237.0,2025-12-25,jm2605,空单持仓,JM
16,东海期货,8321,37.0,2025-12-25,jm2605,空单持仓,JM
17,一德期货,8123,403.0,2025-12-25,jm2605,空单持仓,JM
18,中泰期货,7436,-3398.0,2025-12-25,jm2605,空单持仓,JM
19,光大期货,7426,-238.0,2025-12-25,jm2605,空单持仓,JM
20,中金财富,7148,830.0,2025-12-25,jm2605,空单持仓,JM
1,国泰君安,43181,2464.0,2025-12-26,jm2605,空单持仓,JM
2,中信期货,35149,-1087.0,2025-12-26,jm2605,空单持仓,JM
3,永安期货,28586,1924.0,2025-12-26,jm2605,空单持仓,JM
4,浙商期货,27758,1264.0,2025-12-26,jm2605,空单持仓,JM
5,银河期货,24977,-2141.0,2025-12-26,jm2605,空单持仓,JM
6,东证期货,23590,-8245.0,2025-12-26,jm2605,空单持仓,JM
7,华泰期货,17100,-3661.0,2025-12-26,jm2605,空单持仓,JM
8,中信建投,12531,1018.0,2025-12-26,jm2605,空单持仓,JM
9,海通期货,11986,2024.0,2025-12-26,jm2605,空单持仓,JM
10,国投期货,11229,1006.0,2025-12-26,jm2605,空单持仓,JM
11,方正中期,10821,-1633.0,2025-12-26,jm2605,空单持仓,JM
12,广发期货,10413,868.0,2025-12-26,jm2605,空单持仓,JM
13,南华期货,9769,901.0,2025-12-26,jm2605,空单持仓,JM
14,瑞达期货,9702,373.0,2025-12-26,jm2605,空单持仓,JM
