时间,MA5,MA10,MA20,MA60,EMA20,ATR14,RSI14,MACD,MACD_SIGNAL,MACD_HIST,BOLL_UP,BOLL_LOW,BOLL_MID,BOLL_WIDTH,KDJ_K,KDJ_D,KDJ_J,WILLIAMS_R14,CCI20,STOCH_RSI,VOL_MA20,OBV,OI_MA20,OI_CHANGE,OI_CHANGE_PCT,动态结算价
2010-11-19,11693.0,12105.0,11845.0,11103.083333333334,11793.75387511752,492.85714285714283,57.159090909090914,196.1902243997156,262.10270633645024,-65.91248193673465,12807.146722589368,10882.853277410632,11845.0,1924.2934451787369,33.89803881439531,37.86655664976709,25.961003143651766,-49.6551724137931,24.28371540125645,24.786867919908534,234145.3,7933965,0.0,0.0,0.0,
2010-11-22,11746.0,12100.0,11884.0,11129.5,11833.396363201566,514.2857142857143,55.62060889929742,206.84397590979643,251.05096025111948,-44.20698434132305,12838.521649281647,10929.478350718353,11884.0,1909.0432985632942,39.227045033351665,38.32005277762862,41.041029544797766,-50.11494252873563,33.512528703855814,20.75047405753323,250820.35,7279297,0.0,0.0,0.0,
2010-11-23,11891.0,12084.5,11909.75,11155.0,11860.21575718237,522.8571428571429,55.23255813953489,205.25538833610335,241.89184586811626,-36.63645753201291,12859.788641873381,10959.711358126619,11909.75,1900.077283746763,41.32377714867122,39.32129423464282,45.32874297672802,-54.48275862068966,24.844797902455728,19.732375896472625,263760.3,6835037,0.0,0.0,0.0,
2010-11-24,11982.0,11949.5,11913.5,11169.916666666666,11836.385685069765,551.7857142857143,49.58246346555324,161.38677541270954,225.79083177703492,-64.40405636432538,12857.885625963412,10969.114374036588,11913.5,1888.7712519268243,36.50578679717509,38.382791755486906,32.75177688055146,-77.70114942528735,-15.30696454974299,4.908668294613721,266492.15,6513451,0.0,0.0,0.0,
2010-11-25,11984.0,11853.0,11935.75,11192.416666666666,11829.587048396454,555.7142857142857,48.83474576271186,137.54228636546213,208.1411226947204,-70.59883632925826,12841.435404890444,11030.064595109556,11935.75,1811.3708097808885,40.139660333919196,38.96841461496433,42.482151771828924,-70.57471264367815,-34.431070747477975,2.9469403528333578,277025.5,7008234,0.0,0.0,0.0,
2010-11-26,11871.0,11782.0,11945.75,11214.583333333334,11812.959710453933,547.5,43.194600674915634,108.51834438980768,188.21656703373787,-79.6982226439302,12833.320753295337,11058.179246704663,11945.75,1775.141506590673,39.84619330903255,39.26100751298707,41.016564901123516,-75.63218390804597,-26.27861199425493,0.0,290822.35,6607022,0.0,0.0,0.0,
2010-11-29,11689.0,11717.5,11931.25,11232.25,11764.106404696417,537.8571428571429,39.87473903966596,56.22302410244629,161.81785844747955,-105.59483434503326,12852.141301660338,11010.358698339662,11931.25,1841.7826033206766,30.885116527009355,36.469043850994495,19.71726187903907,-91.95402298850574,-66.94999918314473,0.0,285764.1,6269245,0.0,0.0,0.0,
2010-11-30,11568.0,11729.5,11920.25,11251.666666666666,11739.905794725328,502.14285714285717,33.17865429234338,31.36232559693417,135.72675187737048,-104.3644262804363,12856.39256111814,10984.10743888186,11920.25,1872.2851222362806,28.292600925044752,33.74356287567791,17.390677023778437,-82.29885057471265,-58.30846799306088,0.0,292823.95,6639405,0.0,0.0,0.0,
2010-12-01,11521.0,11751.5,11905.75,11266.083333333334,11705.152861894345,484.2857142857143,33.926453143535,0.7579341684340761,108.7329883355832,-107.97505416714912,12867.18136164673,10944.31863835327,11905.75,1922.8627232934596,24.62614497759876,30.704423576318195,12.469587780159891,-86.14958448753463,-63.87367151228241,2.2487700024203403,303575.1,6244251,0.0,0.0,0.0,
2010-12-02,11479.0,11731.5,11901.0,11284.25,11690.852589332979,464.2857142857143,39.95037220843672,-8.869528451255974,85.21248497821537,-94.08201342947135,12868.670017701223,10933.329982298777,11901.0,1935.3400354024452,26.693119208123484,29.36732212025329,21.344713383863876,-68.14814814814815,-50.14141052100965,28.23850968319769,307032.5,6503415,0.0,0.0,0.0,
2010-12-03,11490.0,11680.5,11892.75,11303.666666666666,11692.676152253647,453.92857142857144,46.87915006640106,-3.946662658119749,67.38065545094834,-71.32731810906809,12864.159583516324,10921.340416483676,11892.75,1942.8191670326487,33.68852110358725,30.807721781364613,39.45011974803252,-56.666666666666664,-19.898335790154327,57.13196966768105,304933.65,6733610,0.0,0.0,0.0,
2010-12-06,11585.0,11637.0,11868.5,11328.916666666666,11700.516518705681,431.42857142857144,55.877862595419856,5.14044487391584,54.93261333554184,-49.792168461626,12825.41444923665,10911.58555076335,11868.5,1913.8288984733008,42.270334823775144,34.62859279550146,57.55381888032251,-51.851851851851855,-13.253389014716612,94.65719355261335,307697.65,7006989,0.0,0.0,0.0,
2010-12-07,11643.0,11605.5,11845.0,11352.666666666666,11709.991135971806,405.0,60.52202283849918,14.195694993042707,46.78522966704201,-32.5895346739993,12783.301937712897,10906.698062287103,11845.0,1876.6038754257934,54.644869680496555,41.300685090499826,81.33323886049001,-50.75187969924812,-3.702898190541634,100.0,303113.0,7197654,0.0,0.0,0.0,
2010-12-08,11708.0,11614.5,11782.0,11371.166666666666,11709.039599212587,377.85714285714283,48.927875243664715,13.151281895572538,40.058440112748116,-26.907158217175578,12560.71283809278,11003.28716190722,11782.0,1557.4256761855613,58.85415554457346,47.15184190852437,82.25878281667163,-58.27067669172932,-22.327531938108688,57.597954417125074,302466.05,6923198,0.0,0.0,0.0,
2010-12-09,11725.0,11602.0,11727.5,11389.833333333334,11702.464399287579,360.0,36.57407407407407,7.396812581080667,33.52611460641463,-26.129302025333963,12366.977582834108,11088.022417165892,11727.5,1278.955165668216,59.48150246938844,51.26172876214572,75.92104988387388,-62.78195488721804,-24.689446162291095,12.417708432665107,316827.6,6352909,0.0,0.0,0.0,
2010-12-10,11742.0,11616.0,11699.0,11407.5,11711.277313641143,341.07142857142856,40.99783080260303,15.16870343062692,29.85463237125709,-14.68592894063017,12265.490581516899,11132.509418483101,11699.0,1132.9811630337972,66.23920205525692,56.25421985984946,86.20916644607186,-45.14767932489451,18.871591722616277,28.59624444976787,331430.35,6757947,0.0,0.0,0.0,
2010-12-13,11760.0,11672.5,11695.0,11426.916666666666,11725.917569484844,333.2142857142857,44.517543859649116,26.66897456994957,29.21750081099559,-2.5485262410460194,12255.27249009556,11134.72750990444,11695.0,1120.54498019112,73.60732079757415,62.038586839091025,96.74478871454039,-32.075471698113205,17.385043338282014,41.468517487761645,343129.95,6998572,0.0,0.0,0.0,
2010-12-14,11874.0,11758.5,11744.0,11452.916666666666,11787.25875334343,334.64285714285717,66.66666666666666,75.66013885779648,38.50602842035577,37.154110437440714,12360.548969327607,11127.451030672393,11744.0,1233.0979386552135,80.40201930138706,68.1597309931897,104.88659591778179,-5.405405405405405,86.53853841676647,100.0,355070.2,7304165,0.0,0.0,0.0,
2010-12-15,12013.0,11860.5,11806.0,11484.916666666666,11845.138872072628,326.07142857142856,64.65116279069768,115.1756078712624,53.8399443105371,61.3356635607253,12422.548969327607,11189.451030672393,11806.0,1233.0979386552135,85.03894493710163,73.78613564116034,107.54456352898421,-4.580152671755725,98.81587471183343,93.98141683226817,368101.2,7621133,0.0,0.0,0.0,
2010-12-16,12147.0,11936.0,11833.75,11514.666666666666,11889.411360446664,320.35714285714283,65.41176470588235,138.04185159553163,70.680325767536,67.36152582799562,12489.356388652592,11178.143611347408,11833.75,1311.2127773051834,85.44460468160646,77.67229198797571,100.98923006886798,-11.068702290076336,76.60099365482498,96.25268305936694,381572.75,7222553,0.0,0.0,0.0,
2010-12-17,12237.0,11989.5,11835.0,11541.75,11923.276945166028,308.2142857142857,75.74931880108991,149.19868811345805,86.38399823672042,62.81468987673763,12493.794752799215,11176.205247200785,11835.0,1317.5895055984292,81.5627786669225,78.96912088095797,86.75009423885155,-21.428571428571427,79.36960539726398,100.0,364037.75,6826350,0.0,0.0,0.0,
2010-12-20,12334.0,12047.0,11842.0,11571.666666666666,11963.917236102596,299.2857142857143,74.27745664739885,164.61559777150978,102.0303181436783,62.58527962783148,12520.25938214939,11163.74061785061,11842.0,1356.5187642987803,82.03166321608516,79.98996832600037,86.11505299625475,-13.928571428571429,75.35395397675678,96.48072380849592,348185.9,7163981,0.0,0.0,0.0,
2010-12-21,12307.0,12090.5,11848.0,11601.5,11989.734642188063,305.7142857142857,75.14619883040936,165.64462274267134,114.75317906347692,50.891443679194424,12538.441506345178,11157.558493654822,11848.0,1380.8830126903558,77.31650176465298,79.09881280555123,73.7518796828565,-29.15129151291513,70.41390978990272,98.46045640586738,346933.05,6744778,0.0,0.0,0.0,
2010-12-22,12297.0,12155.0,11884.75,11633.916666666666,12023.569438170152,300.35714285714283,74.08536585365854,173.33807965463166,126.47015918170787,46.867920472923785,12599.66239801957,11169.83760198043,11884.75,1429.8247960391418,75.0838534101123,77.76049300707159,69.73057421619373,-23.170731707317074,61.338144317471944,95.75253975048207,348313.1,7093965,0.0,0.0,0.0,
2010-12-23,12293.0,12220.0,11911.0,11664.333333333334,12048.943777392044,297.14285714285717,68.83116883116882,173.0028897177981,135.7767052889259,37.22618442887219,12645.679307052074,11176.320692947926,11911.0,1469.3586141041487,71.70538680949068,75.74212427454462,63.631911879382784,-27.642276422764226,58.776392986313724,82.34050605649382,341101.3,6743418,0.0,0.0,0.0,
2010-12-24,12374.0,12305.5,11960.75,11699.416666666666,12106.18722716423,308.57142857142856,73.84196185286103,199.48668233460558,148.51870069806185,50.967981636543726,12754.795438180163,11166.704561819837,11960.75,1588.0908763603256,79.59549872077798,77.02658242328907,84.7333313157558,-3.10077519379845,77.49294667853289,95.13121880534536,337948.7,7081578,0.0,0.0,0.0,
2010-12-27,12436.0,12385.0,12028.75,11736.333333333334,12158.931300767637,316.07142857142856,73.62637362637362,218.76046079695334,162.56705271784017,56.19340807911317,12817.458971741322,11240.041028258678,12028.75,1577.4179434826438,80.7122446252215,78.25513649059988,85.62646089446474,-8.02919708029197,78.1283819437398,94.58090130767638,336697.35,7394328,0.0,0.0,0.0,
2010-12-28,12534.0,12420.5,12089.5,11770.083333333334,12212.842605456433,310.7142857142857,78.71148459383754,236.5531879592254,177.36427976611722,59.188908193108176,12896.918889522587,11282.081110477413,12089.5,1614.837779045174,84.81591502146549,80.44206266755509,93.56361972928627,-3.2846715328467155,72.25749758639998,100.0,333634.95,7703240,0.0,0.0,0.0,
2010-12-29,12584.0,12440.5,12150.5,11801.916666666666,12249.238547793915,300.0,75.74123989218329,237.42722561674054,189.3768689362419,48.05035668049865,12913.767904956598,11387.232095043402,12150.5,1526.5358099131954,80.10284059075143,80.32898864195387,79.65054448834653,-17.256637168141594,67.78838809535007,92.12421920693188,326627.4,7448237,0.0,0.0,0.0,
2010-12-30,12611.0,12452.0,12194.0,11830.0,12265.977733718304,302.14285714285717,66.84491978609626,221.8450360251427,195.87050235402205,25.97453367112064,12912.203900090535,11475.796099909465,12194.0,1436.4078001810703,68.43948771213003,76.36582166534592,52.58681980569827,-32.30088495575221,40.23359425020849,65.29629357438573,325013.6,7221349,0.0,0.0,0.0,
2010-12-31,12590.0,12482.0,12235.75,11858.583333333334,12292.55128288799,302.85714285714283,67.70833333333334,216.6812688405571,200.03265565132907,16.64861318922803,12932.23950572061,11539.26049427939,12235.75,1392.9790114412208,66.67895672036738,73.1368666836864,53.76313679372933,-25.38860103626943,38.62724889800368,21.74324731282433,324264.3,7436558,0.0,0.0,0.0,
2011-01-03,12532.0,12484.0,12265.5,11880.25,12299.927351184371,272.85714285714283,50.0,196.2061661308053,199.2673577472243,-3.0611916164190234,12929.181121909416,11601.818878090584,12265.5,1327.3622438188322,54.45263781357826,66.90879039365035,29.540332653434064,-63.1578947368421,24.409516525928343,0.0,319800.6,7252453,0.0,0.0,0.0,
2011-01-05,12520.0,12527.0,12308.75,11899.833333333334,12334.696174881097,282.14285714285717,57.25806451612903,201.46121482110357,199.70612916200017,1.7550856591034005,12957.269569156508,11660.230430843492,12308.75,1297.0391383130154,61.919042493002785,65.2455410934345,55.26604529213935,-18.796992481203006,49.047347004851986,25.27930763178599,320381.3,7454732,0.0,0.0,0.0,
2011-01-06,12523.0,12553.5,12354.25,11921.166666666666,12360.915586797184,278.2142857142857,58.19672131147541,198.89509952351727,199.5439232343036,-0.6488237107863313,12948.346173323722,11760.153826676278,12354.25,1188.1923466474436,61.56921673446563,64.02009964044487,56.66745092250716,-27.06766917293233,46.264389059141934,28.548580567772877,315642.8,7275046,0.0,0.0,0.0,
2011-01-07,12584.0,12597.5,12408.75,11942.75,12396.06648329269,273.2142857142857,62.864721485411145,204.19064908212204,200.4732684038673,3.7173806782547274,12921.358140067201,11896.141859932799,12408.75,1025.216280134402,66.7887187470695,64.94297267598641,70.48021088923568,-15.972222222222221,70.96791969933659,44.80688361260272,297481.25,7482104,0.0,0.0,0.0,
2011-01-10,12526.0,12558.0,12431.75,11954.75,12382.631580121957,305.35714285714283,47.893569844789354,168.12088706584655,194.00279213626317,-25.88190507041662,12863.274531229255,12000.225468770745,12431.75,863.0490624585109,52.318020290254125,60.73465521407565,35.48475044261106,-76.62337662337663,-21.515855095743817,0.0,288240.15,7261888,0.0,0.0,0.0,
2011-01-11,12496.0,12514.0,12449.5,11968.166666666666,12367.142858205581,283.92857142857144,49.6551724137931,135.153171673428,182.23286804369616,-47.07969637026815,12805.45534906265,12093.54465093735,12449.5,711.910698125299,41.15573647055903,54.20834896623678,15.050511479203536,-81.16883116883118,-58.24297256874033,5.7161640667402915,284997.3,7086120,0.0,0.0,0.0,
2011-01-12,12405.0,12462.5,12441.5,11985.25,12352.176871709813,286.07142857142856,46.74698795180723,106.98583714462802,167.18346186388254,-60.19762471925452,12811.878185102736,12071.121814897264,12441.5,740.7563702054722,33.2813134911952,47.23267047455625,5.378599524473103,-82.46753246753246,-75.97861721183764,0.0,277693.5,6926603,0.0,0.0,0.0,
2011-01-13,12337.0,12430.0,12435.25,12001.666666666666,12344.350502975543,288.92857142857144,49.519230769230774,88.48452562326565,151.4436746157592,-62.95914899249354,12813.075844035384,12057.424155964616,12435.25,755.6516880707677,30.62910076902191,41.69814723937814,8.491007828309463,-74.67532467532467,-55.42045691430039,8.672881192123349,273026.75,7150236,0.0,0.0,0.0,
2011-01-14,12251.0,12417.5,12434.75,12021.0,12340.1266455493,275.0,39.99999999999999,75.3739878145243,136.22973725551222,-60.85574944098792,12813.299517027961,12056.200482972039,12434.75,757.099034055922,30.159660252941013,37.85198491056576,14.775010937691519,-70.77922077922078,-28.677549361385584,0.0,263577.0,7359821,0.0,0.0,0.0,
2011-01-17,12264.0,12395.0,12438.5,12039.5,12338.209822163653,266.42857142857144,40.34090909090909,65.8386777043761,122.151525345285,-56.3128476409089,12810.565359283748,12066.434640716252,12438.5,744.1307185674959,30.712500774687946,35.472156865273156,21.19318859351752,-68.18181818181819,-46.68549819395959,0.880640705170397,252805.15,7540587,0.0,0.0,0.0,
2011-01-18,12246.0,12371.0,12427.5,12051.166666666666,12318.380315290924,268.57142857142856,34.21750663129973,42.4609996670315,106.2134202096343,-63.75242054260279,12822.861260514717,12032.138739485283,12427.5,790.7225210294346,22.85595289741101,31.26675554265244,6.034347606928151,-92.85714285714286,-67.96243399909035,0.0,246128.15,7336496,0.0,0.0,0.0,
2011-01-19,12212.0,12308.5,12417.75,12058.5,12291.867904310835,267.14285714285717,34.95934959349594,16.481781835298534,88.26709253476714,-71.78531069946861,12841.684888247808,11993.815111752192,12417.75,847.869776495616,18.920543183909366,27.151351423071418,2.458926705585263,-88.95027624309392,-100.00436114427687,2.215063153849141,235828.15,7123293,0.0,0.0,0.0,
2011-01-20,12201.0,12269.0,12411.25,12069.833333333334,12284.547151519328,258.57142857142856,44.32432432432433,9.899981176988149,72.59367026321135,-62.6936890862232,12843.780802067135,11978.719197932865,12411.25,865.0616041342691,25.170773081510355,26.491158642551063,22.53000195942893,-69.61325966850829,-61.82466524329105,30.177868653241994,226656.85,7289054,0.0,0.0,0.0,
2011-01-21,12171.0,12211.0,12404.25,12083.666666666666,12271.733137088915,260.0,38.997214484679674,-0.5547057339626917,57.963995063776544,-58.518700797739235,12849.390722870747,11959.109277129253,12404.25,890.2814457414934,29.864627537206278,27.615648274102803,34.36258606341323,-76.79558011049724,-51.19912217250055,16.684720932631844,220331.35,7065017,0.0,0.0,0.0,
2011-01-24,12091.0,12177.5,12367.75,12091.416666666666,12238.234743080448,262.5,37.83783783783784,-27.08695666722633,40.95380471757597,-68.0407613848023,12846.492596479786,11889.007403520214,12367.75,957.4851929595716,19.909751691470856,25.047016079892153,9.635222914628258,-100.0,-87.55783635899024,12.637637637637662,213433.95,6864805,0.0,0.0,0.0,
