排名,会员简称,成交量,比上交易增减,date,contract,position_type,symbol
20,渤海期货,4556,1747.0,2025-12-30,OI2605,成交量,OI
1,东证期货,43030,-11576.0,2025-12-31,OI2605,成交量,OI
2,中信期货,17778,-6764.0,2025-12-31,OI2605,成交量,OI
3,国泰君安,14631,-2124.0,2025-12-31,OI2605,成交量,OI
4,中信建投,13591,-3320.0,2025-12-31,OI2605,成交量,OI
5,浙商期货,11759,-171.0,2025-12-31,OI2605,成交量,OI
6,华闻期货,11698,-4846.0,2025-12-31,OI2605,成交量,OI
7,广发期货,11694,-3997.0,2025-12-31,OI2605,成交量,OI
8,中泰期货,9703,-2908.0,2025-12-31,OI2605,成交量,OI
9,国元期货,9633,3692.0,2025-12-31,OI2605,成交量,OI
10,南华期货,8789,-755.0,2025-12-31,OI2605,成交量,OI
11,海通期货,7527,-2106.0,2025-12-31,OI2605,成交量,OI
12,徽商期货,5598,-2612.0,2025-12-31,OI2605,成交量,OI
13,中粮期货,5483,-1029.0,2025-12-31,OI2605,成交量,OI
14,华泰期货,5196,-1318.0,2025-12-31,OI2605,成交量,OI
15,平安期货,5110,1311.0,2025-12-31,OI2605,成交量,OI
16,摩根大通,4802,-7593.0,2025-12-31,OI2605,成交量,OI
17,银河期货,4569,-4221.0,2025-12-31,OI2605,成交量,OI
18,光大期货,4093,-509.0,2025-12-31,OI2605,成交量,OI
19,五矿期货,3999,-3126.0,2025-12-31,OI2605,成交量,OI
20,国信期货,3944,-1941.0,2025-12-31,OI2605,成交量,OI
