排名,会员简称,成交量,比上交易增减,date,contract,position_type,symbol
1,国泰君安,173097,-88642.0,2025-12-25,rb2605,成交量,RB
2,中信期货,89940,-84041.0,2025-12-25,rb2605,成交量,RB
3,东证期货,72485,-54997.0,2025-12-25,rb2605,成交量,RB
4,华闻期货,48437,-7056.0,2025-12-25,rb2605,成交量,RB
5,华泰期货,26623,-26466.0,2025-12-25,rb2605,成交量,RB
6,东亚期货,25619,-22048.0,2025-12-25,rb2605,成交量,RB
7,中泰期货,24267,-13614.0,2025-12-25,rb2605,成交量,RB
8,银河期货,23366,-23049.0,2025-12-25,rb2605,成交量,RB
9,方正中期,19580,-10403.0,2025-12-25,rb2605,成交量,RB
10,中信建投,17552,-8043.0,2025-12-25,rb2605,成交量,RB
11,瑞达期货,16756,-5026.0,2025-12-25,rb2605,成交量,RB
12,永安期货,15280,-12711.0,2025-12-25,rb2605,成交量,RB
13,南华期货,14750,-10159.0,2025-12-25,rb2605,成交量,RB
14,中辉期货,14399,-11270.0,2025-12-25,rb2605,成交量,RB
15,徽商期货,14035,-13501.0,2025-12-25,rb2605,成交量,RB
16,东方财富,13497,-6600.0,2025-12-25,rb2605,成交量,RB
17,广发期货,13487,-6565.0,2025-12-25,rb2605,成交量,RB
18,创元期货,12554,-3156.0,2025-12-25,rb2605,成交量,RB
19,宝城期货,12325,-4255.0,2025-12-25,rb2605,成交量,RB
20,东海期货,12189,-12882.0,2025-12-25,rb2605,成交量,RB
1,国泰君安,363501,190404.0,2025-12-26,rb2605,成交量,RB
2,中信期货,247178,157238.0,2025-12-26,rb2605,成交量,RB
3,东证期货,177428,104943.0,2025-12-26,rb2605,成交量,RB
4,华闻期货,70829,22392.0,2025-12-26,rb2605,成交量,RB
5,华泰期货,60645,34022.0,2025-12-26,rb2605,成交量,RB
6,银河期货,52364,28998.0,2025-12-26,rb2605,成交量,RB
7,中泰期货,51816,27549.0,2025-12-26,rb2605,成交量,RB
8,方正中期,44932,25352.0,2025-12-26,rb2605,成交量,RB
9,徽商期货,44259,30224.0,2025-12-26,rb2605,成交量,RB
10,瑞达期货,39792,23036.0,2025-12-26,rb2605,成交量,RB
11,广发期货,36232,22745.0,2025-12-26,rb2605,成交量,RB
12,浙商期货,34833,22816.0,2025-12-26,rb2605,成交量,RB
