排名,会员简称,持仓量,比上交易增减,date,contract,position_type,symbol
1,国泰君安,137799,4798.0,2025-12-25,rb2605,空单持仓,RB
2,东证期货,120357,2774.0,2025-12-25,rb2605,空单持仓,RB
3,中信期货,92204,-2520.0,2025-12-25,rb2605,空单持仓,RB
4,永安期货,71854,-3522.0,2025-12-25,rb2605,空单持仓,RB
5,银河期货,69334,515.0,2025-12-25,rb2605,空单持仓,RB
6,国投期货,50750,-433.0,2025-12-25,rb2605,空单持仓,RB
7,东海期货,45749,-2394.0,2025-12-25,rb2605,空单持仓,RB
8,物产中大,43476,-43.0,2025-12-25,rb2605,空单持仓,RB
9,方正中期,43155,183.0,2025-12-25,rb2605,空单持仓,RB
10,乾坤期货,35780,213.0,2025-12-25,rb2605,空单持仓,RB
11,浙商期货,34378,-782.0,2025-12-25,rb2605,空单持仓,RB
12,光大期货,33910,-140.0,2025-12-25,rb2605,空单持仓,RB
13,瑞达期货,31737,253.0,2025-12-25,rb2605,空单持仓,RB
14,华泰期货,31014,196.0,2025-12-25,rb2605,空单持仓,RB
15,申万期货,28739,-243.0,2025-12-25,rb2605,空单持仓,RB
16,宏源期货,28067,360.0,2025-12-25,rb2605,空单持仓,RB
17,国贸期货,24616,158.0,2025-12-25,rb2605,空单持仓,RB
18,中泰期货,23332,-198.0,2025-12-25,rb2605,空单持仓,RB
19,一德期货,21038,-21.0,2025-12-25,rb2605,空单持仓,RB
20,宝城期货,20661,207.0,2025-12-25,rb2605,空单持仓,RB
1,国泰君安,134820,-2979.0,2025-12-26,rb2605,空单持仓,RB
2,东证期货,112342,-8015.0,2025-12-26,rb2605,空单持仓,RB
3,中信期货,87348,-4856.0,2025-12-26,rb2605,空单持仓,RB
4,银河期货,71376,2042.0,2025-12-26,rb2605,空单持仓,RB
5,永安期货,68965,-2889.0,2025-12-26,rb2605,空单持仓,RB
6,国投期货,52040,1290.0,2025-12-26,rb2605,空单持仓,RB
7,东海期货,42745,-3004.0,2025-12-26,rb2605,空单持仓,RB
8,物产中大,38799,-4677.0,2025-12-26,rb2605,空单持仓,RB
9,瑞达期货,36196,4459.0,2025-12-26,rb2605,空单持仓,RB
10,乾坤期货,34967,-813.0,2025-12-26,rb2605,空单持仓,RB
11,方正中期,33631,-9524.0,2025-12-26,rb2605,空单持仓,RB
12,浙商期货,31376,-3002.0,2025-12-26,rb2605,空单持仓,RB
13,华泰期货,31293,279.0,2025-12-26,rb2605,空单持仓,RB
14,光大期货,31131,-2779.0,2025-12-26,rb2605,空单持仓,RB
15,宏源期货,27209,-858.0,2025-12-26,rb2605,空单持仓,RB
16,申万期货,26613,-2126.0,2025-12-26,rb2605,空单持仓,RB
17,一德期货,23917,2879.0,2025-12-26,rb2605,空单持仓,RB
18,国贸期货,22941,-1675.0,2025-12-26,rb2605,空单持仓,RB
19,金瑞期货,20149,-400.0,2025-12-26,rb2605,空单持仓,RB
20,宝城期货,19858,-803.0,2025-12-26,rb2605,空单持仓,RB
1,国泰君安,137152,2332.0,2025-12-29,rb2605,空单持仓,RB
2,东证期货,109661,-2681.0,2025-12-29,rb2605,空单持仓,RB
3,中信期货,94196,6848.0,2025-12-29,rb2605,空单持仓,RB
4,银河期货,73358,1982.0,2025-12-29,rb2605,空单持仓,RB
