排名,会员简称,成交量,比上交易增减,date,contract,position_type,symbol
19,永安期货,12630,-9283.0,2025-12-30,LC2605,成交量,LC
20,宏源期货,11370,-2694.0,2025-12-30,LC2605,成交量,LC
1,中信期货,71758,-11155.0,2025-12-31,LC2605,成交量,LC
2,国泰君安期货,64638,-19026.0,2025-12-31,LC2605,成交量,LC
3,广发期货,45915,3446.0,2025-12-31,LC2605,成交量,LC
4,东证期货,38359,-400.0,2025-12-31,LC2605,成交量,LC
5,银河期货,24767,-6750.0,2025-12-31,LC2605,成交量,LC
6,中信建投,21285,-4777.0,2025-12-31,LC2605,成交量,LC
7,华闻期货,18629,-4959.0,2025-12-31,LC2605,成交量,LC
8,东方财富期货,18308,625.0,2025-12-31,LC2605,成交量,LC
9,徽商期货,18123,-6499.0,2025-12-31,LC2605,成交量,LC
10,方正中期,17870,-2886.0,2025-12-31,LC2605,成交量,LC
11,华泰期货,15349,-2107.0,2025-12-31,LC2605,成交量,LC
12,宝城期货,14302,-2754.0,2025-12-31,LC2605,成交量,LC
13,永安期货,13807,1177.0,2025-12-31,LC2605,成交量,LC
14,中泰期货,13340,-3015.0,2025-12-31,LC2605,成交量,LC
15,海通期货,13100,-1990.0,2025-12-31,LC2605,成交量,LC
16,光大期货,10401,-816.0,2025-12-31,LC2605,成交量,LC
17,浙商期货,10038,764.0,2025-12-31,LC2605,成交量,LC
18,东吴期货,9906,-4863.0,2025-12-31,LC2605,成交量,LC
19,中辉期货,9669,-493.0,2025-12-31,LC2605,成交量,LC
20,申银万国,9575,-1035.0,2025-12-31,LC2605,成交量,LC
