排名,会员简称,持仓量,比上交易增减,date,contract,position_type,symbol
1,中信期货,24003,-2958.0,2025-12-25,SM2603,多单持仓,SM
2,东证期货,19075,446.0,2025-12-25,SM2603,多单持仓,SM
3,国泰君安,18319,-431.0,2025-12-25,SM2603,多单持仓,SM
4,信达期货,17012,1.0,2025-12-25,SM2603,多单持仓,SM
5,国投期货,10519,-219.0,2025-12-25,SM2603,多单持仓,SM
6,一德期货,9362,-74.0,2025-12-25,SM2603,多单持仓,SM
7,瑞达期货,9116,-118.0,2025-12-25,SM2603,多单持仓,SM
8,五矿期货,9046,1110.0,2025-12-25,SM2603,多单持仓,SM
9,浙商期货,8808,41.0,2025-12-25,SM2603,多单持仓,SM
10,永安期货,7696,-198.0,2025-12-25,SM2603,多单持仓,SM
11,中信建投,7242,-195.0,2025-12-25,SM2603,多单持仓,SM
12,银河期货,6354,-541.0,2025-12-25,SM2603,多单持仓,SM
13,弘业期货,6212,-827.0,2025-12-25,SM2603,多单持仓,SM
14,锦泰期货,6211,16.0,2025-12-25,SM2603,多单持仓,SM
15,融达期货,6003,2.0,2025-12-25,SM2603,多单持仓,SM
16,华泰期货,5502,-63.0,2025-12-25,SM2603,多单持仓,SM
17,申银万国,5168,-352.0,2025-12-25,SM2603,多单持仓,SM
18,乾坤期货,3972,0.0,2025-12-25,SM2603,多单持仓,SM
19,中财期货,3914,-65.0,2025-12-25,SM2603,多单持仓,SM
20,渤海期货,3881,11.0,2025-12-25,SM2603,多单持仓,SM
1,中信期货,24053,50.0,2025-12-26,SM2603,多单持仓,SM
2,东证期货,17784,-1291.0,2025-12-26,SM2603,多单持仓,SM
3,信达期货,17022,10.0,2025-12-26,SM2603,多单持仓,SM
4,国泰君安,14844,-3475.0,2025-12-26,SM2603,多单持仓,SM
5,国投期货,11202,683.0,2025-12-26,SM2603,多单持仓,SM
6,瑞达期货,9121,5.0,2025-12-26,SM2603,多单持仓,SM
7,浙商期货,8988,180.0,2025-12-26,SM2603,多单持仓,SM
8,五矿期货,8304,-742.0,2025-12-26,SM2603,多单持仓,SM
9,一德期货,8300,-1062.0,2025-12-26,SM2603,多单持仓,SM
10,永安期货,7870,174.0,2025-12-26,SM2603,多单持仓,SM
11,中信建投,7381,139.0,2025-12-26,SM2603,多单持仓,SM
12,锦泰期货,6279,68.0,2025-12-26,SM2603,多单持仓,SM
13,弘业期货,6228,16.0,2025-12-26,SM2603,多单持仓,SM
14,融达期货,5994,-9.0,2025-12-26,SM2603,多单持仓,SM
15,华泰期货,5448,-54.0,2025-12-26,SM2603,多单持仓,SM
16,银河期货,4724,-1630.0,2025-12-26,SM2603,多单持仓,SM
17,申银万国,4407,-761.0,2025-12-26,SM2603,多单持仓,SM
18,中财期货,4092,178.0,2025-12-26,SM2603,多单持仓,SM
19,广发期货,3773,144.0,2025-12-26,SM2603,多单持仓,SM
20,渤海期货,3577,-304.0,2025-12-26,SM2603,多单持仓,SM
1,中信期货,22665,-1388.0,2025-12-29,SM2603,多单持仓,SM
2,信达期货,16962,-60.0,2025-12-29,SM2603,多单持仓,SM
3,国泰君安,15827,983.0,2025-12-29,SM2603,多单持仓,SM
4,东证期货,15811,-1973.0,2025-12-29,SM2603,多单持仓,SM
5,国投期货,10623,-579.0,2025-12-29,SM2603,多单持仓,SM
6,瑞达期货,8502,-619.0,2025-12-29,SM2603,多单持仓,SM
7,永安期货,8478,608.0,2025-12-29,SM2603,多单持仓,SM
8,五矿期货,7994,-310.0,2025-12-29,SM2603,多单持仓,SM
9,中信建投,7657,276.0,2025-12-29,SM2603,多单持仓,SM
10,一德期货,7650,-650.0,2025-12-29,SM2603,多单持仓,SM
11,浙商期货,7501,-1487.0,2025-12-29,SM2603,多单持仓,SM
12,银河期货,6544,1820.0,2025-12-29,SM2603,多单持仓,SM
13,乾坤期货,6224,3522.0,2025-12-29,SM2603,多单持仓,SM
14,弘业期货,6207,-21.0,2025-12-29,SM2603,多单持仓,SM
15,锦泰期货,6132,-147.0,2025-12-29,SM2603,多单持仓,SM
16,融达期货,5907,-87.0,2025-12-29,SM2603,多单持仓,SM
17,华泰期货,4984,-464.0,2025-12-29,SM2603,多单持仓,SM
18,中财期货,4117,25.0,2025-12-29,SM2603,多单持仓,SM
19,广发期货,3751,-22.0,2025-12-29,SM2603,多单持仓,SM
20,申银万国,3644,-763.0,2025-12-29,SM2603,多单持仓,SM
1,中信期货,25197,2532.0,2025-12-30,SM2603,多单持仓,SM
2,信达期货,17136,174.0,2025-12-30,SM2603,多单持仓,SM
3,国泰君安,16695,868.0,2025-12-30,SM2603,多单持仓,SM
4,东证期货,15711,-100.0,2025-12-30,SM2603,多单持仓,SM
5,永安期货,10850,2372.0,2025-12-30,SM2603,多单持仓,SM
6,国投期货,9467,-1156.0,2025-12-30,SM2603,多单持仓,SM
7,乾坤期货,8250,2026.0,2025-12-30,SM2603,多单持仓,SM
8,中信建投,7874,217.0,2025-12-30,SM2603,多单持仓,SM
9,浙商期货,7320,-181.0,2025-12-30,SM2603,多单持仓,SM
10,五矿期货,7169,-825.0,2025-12-30,SM2603,多单持仓,SM
11,银河期货,7010,466.0,2025-12-30,SM2603,多单持仓,SM
12,华泰期货,6600,1616.0,2025-12-30,SM2603,多单持仓,SM
13,瑞达期货,6556,-1946.0,2025-12-30,SM2603,多单持仓,SM
14,锦泰期货,6028,-104.0,2025-12-30,SM2603,多单持仓,SM
15,融达期货,5907,0.0,2025-12-30,SM2603,多单持仓,SM
16,一德期货,5676,-1974.0,2025-12-30,SM2603,多单持仓,SM
17,弘业期货,5138,-1069.0,2025-12-30,SM2603,多单持仓,SM
18,中辉期货,4030,1809.0,2025-12-30,SM2603,多单持仓,SM
19,方正中期,3984,1563.0,2025-12-30,SM2603,多单持仓,SM
20,广发期货,3825,74.0,2025-12-30,SM2603,多单持仓,SM
1,中信期货,24736,-461.0,2025-12-31,SM2603,多单持仓,SM
2,信达期货,16937,-199.0,2025-12-31,SM2603,多单持仓,SM
3,东证期货,15730,19.0,2025-12-31,SM2603,多单持仓,SM
4,永安期货,11721,871.0,2025-12-31,SM2603,多单持仓,SM
5,国泰君安,11167,-5528.0,2025-12-31,SM2603,多单持仓,SM
6,国投期货,8155,-1312.0,2025-12-31,SM2603,多单持仓,SM
7,招商期货,7970,4920.0,2025-12-31,SM2603,多单持仓,SM
8,中信建投,7943,69.0,2025-12-31,SM2603,多单持仓,SM
9,乾坤期货,7890,-360.0,2025-12-31,SM2603,多单持仓,SM
10,华泰期货,7885,1285.0,2025-12-31,SM2603,多单持仓,SM
11,浙商期货,7340,20.0,2025-12-31,SM2603,多单持仓,SM
12,五矿期货,7202,33.0,2025-12-31,SM2603,多单持仓,SM
13,银河期货,6570,-440.0,2025-12-31,SM2603,多单持仓,SM
14,瑞达期货,6144,-412.0,2025-12-31,SM2603,多单持仓,SM
15,锦泰期货,6036,8.0,2025-12-31,SM2603,多单持仓,SM
16,一德期货,5844,168.0,2025-12-31,SM2603,多单持仓,SM
17,融达期货,5789,-118.0,2025-12-31,SM2603,多单持仓,SM
18,弘业期货,5058,-80.0,2025-12-31,SM2603,多单持仓,SM
19,方正中期,4396,412.0,2025-12-31,SM2603,多单持仓,SM
20,申银万国,3846,158.0,2025-12-31,SM2603,多单持仓,SM
