排名,会员简称,成交量,比上交易增减,date,contract,position_type,symbol
1,国泰君安,50281,-26911.0,2025-12-31,SM2603,成交量,SM
2,中信期货,26717,-19269.0,2025-12-31,SM2603,成交量,SM
3,东证期货,23968,-28771.0,2025-12-31,SM2603,成交量,SM
4,华泰期货,12686,-3350.0,2025-12-31,SM2603,成交量,SM
5,浙商期货,10466,-15139.0,2025-12-31,SM2603,成交量,SM
6,国投期货,10346,-5889.0,2025-12-31,SM2603,成交量,SM
7,申银万国,9735,-12990.0,2025-12-31,SM2603,成交量,SM
8,中信建投,9410,-1996.0,2025-12-31,SM2603,成交量,SM
9,银河期货,9139,-5580.0,2025-12-31,SM2603,成交量,SM
10,华闻期货,8812,-9007.0,2025-12-31,SM2603,成交量,SM
11,海通期货,7453,-2565.0,2025-12-31,SM2603,成交量,SM
12,国信期货,7364,-8201.0,2025-12-31,SM2603,成交量,SM
13,五矿期货,6347,-5920.0,2025-12-31,SM2603,成交量,SM
14,乾坤期货,5674,-2213.0,2025-12-31,SM2603,成交量,SM
15,永安期货,5120,-5679.0,2025-12-31,SM2603,成交量,SM
16,中原期货,4888,-7321.0,2025-12-31,SM2603,成交量,SM
17,光大期货,4814,-3530.0,2025-12-31,SM2603,成交量,SM
18,锦泰期货,4194,-860.0,2025-12-31,SM2603,成交量,SM
19,瑞达期货,3456,-5674.0,2025-12-31,SM2603,成交量,SM
20,广发期货,3233,-1802.0,2025-12-31,SM2603,成交量,SM
