date,receipt,change
2025-07-28,284,
2025-07-29,205,
2025-07-30,0,-205.0
2025-08-01,300,300.0
2025-08-04,300,
2025-08-05,300,0.0
2025-08-06,380,
2025-08-07,380,0.0
2025-08-08,380,0.0
2025-08-11,410,30.0
2025-08-12,410,0.0
2025-08-13,430,20.0
2025-08-14,430,0.0
2025-08-15,430,0.0
2025-08-18,430,0.0
2025-08-19,430,0.0
2025-08-20,430,0.0
2025-08-21,430,0.0
2025-08-22,430,0.0
2025-08-25,430,0.0
2025-08-26,430,0.0
2025-08-27,430,0.0
2025-08-28,430,0.0
2025-08-29,430,0.0
2025-09-01,430,0.0
2025-09-02,430,0.0
2025-09-03,430,0.0
2025-09-04,430,0.0
2025-09-05,430,0.0
2025-09-08,430,0.0
2025-09-09,428,-2.0
2025-09-10,428,0.0
2025-09-11,428,0.0
2025-09-12,428,0.0
2025-09-15,428,0.0
2025-09-16,428,0.0
2025-09-17,428,0.0
2025-09-18,428,0.0
2025-09-19,428,0.0
2025-09-22,428,
2025-09-23,427,-1.0
2025-09-24,368,-59.0
2025-09-25,328,-40.0
2025-09-26,298,-30.0
2025-09-29,0,-298.0
2025-10-13,90,90.0
2025-10-14,90,0.0
2025-10-15,111,21.0
2025-10-16,111,0.0
2025-10-17,111,0.0
2025-10-20,111,0.0
2025-10-21,111,0.0
2025-10-22,111,0.0
2025-10-23,111,0.0
2025-10-24,206,95.0
2025-10-27,206,0.0
2025-10-28,206,0.0
2025-10-29,206,0.0
2025-10-30,206,0.0
2025-10-31,206,0.0
2025-11-03,185,-21.0
2025-11-04,185,0.0
2025-11-05,90,-95.0
2025-11-06,90,0.0
2025-11-07,90,0.0
2025-11-10,90,0.0
2025-11-11,90,0.0
2025-11-12,90,0.0
2025-11-13,90,0.0
2025-11-14,90,0.0
2025-11-17,90,0.0
2025-11-18,90,0.0
2025-11-19,90,0.0
2025-11-20,90,0.0
2025-11-21,0,-90.0
2025-12-04,85,85.0
2025-12-05,108,23.0
2025-12-08,108,0.0
2025-12-09,108,0.0
2025-12-10,373,265.0
2025-12-11,523,150.0
2025-12-12,523,0.0
2025-12-15,823,300.0
2025-12-16,823,0.0
2025-12-17,823,0.0
2025-12-18,823,0.0
2025-12-19,823,0.0
2025-12-22,823,0.0
2025-12-23,863,40.0
2025-12-24,863,0.0
2025-12-25,863,0.0
2025-12-26,863,0.0
2025-12-29,1013,150.0
2025-12-30,1013,0.0
2025-12-31,1013,0.0
