排名,会员简称,持仓量,比上交易增减,date,contract,position_type,symbol
1,中信期货,4646,287.0,2025-12-25,PR2603,多单持仓,PR
2,中信建投,3381,39.0,2025-12-25,PR2603,多单持仓,PR
3,国泰君安,3354,345.0,2025-12-25,PR2603,多单持仓,PR
4,华泰期货,2715,187.0,2025-12-25,PR2603,多单持仓,PR
5,东证期货,2451,93.0,2025-12-25,PR2603,多单持仓,PR
6,广发期货,2367,-20.0,2025-12-25,PR2603,多单持仓,PR
7,招商期货,2273,-85.0,2025-12-25,PR2603,多单持仓,PR
8,国投期货,2034,10.0,2025-12-25,PR2603,多单持仓,PR
9,浙商期货,1524,105.0,2025-12-25,PR2603,多单持仓,PR
10,瑞达期货,1461,7.0,2025-12-25,PR2603,多单持仓,PR
11,永安期货,1317,21.0,2025-12-25,PR2603,多单持仓,PR
12,南华期货,1270,5.0,2025-12-25,PR2603,多单持仓,PR
13,申银万国,804,-137.0,2025-12-25,PR2603,多单持仓,PR
14,乾坤期货,752,5.0,2025-12-25,PR2603,多单持仓,PR
15,银河期货,720,-153.0,2025-12-25,PR2603,多单持仓,PR
16,国贸期货,626,-5.0,2025-12-25,PR2603,多单持仓,PR
17,中金财富,564,-3.0,2025-12-25,PR2603,多单持仓,PR
18,物产中大,541,0.0,2025-12-25,PR2603,多单持仓,PR
19,宝城期货,508,300.0,2025-12-25,PR2603,多单持仓,PR
20,国信期货,441,78.0,2025-12-25,PR2603,多单持仓,PR
1,中信建投,3490,109.0,2025-12-26,PR2603,多单持仓,PR
2,中信期货,3345,-1301.0,2025-12-26,PR2603,多单持仓,PR
3,国泰君安,3116,-238.0,2025-12-26,PR2603,多单持仓,PR
4,华泰期货,2664,-51.0,2025-12-26,PR2603,多单持仓,PR
5,东证期货,2389,-62.0,2025-12-26,PR2603,多单持仓,PR
6,广发期货,2367,0.0,2025-12-26,PR2603,多单持仓,PR
7,国投期货,2035,1.0,2025-12-26,PR2603,多单持仓,PR
8,招商期货,1656,-617.0,2025-12-26,PR2603,多单持仓,PR
9,瑞达期货,1544,83.0,2025-12-26,PR2603,多单持仓,PR
10,浙商期货,1476,-48.0,2025-12-26,PR2603,多单持仓,PR
11,永安期货,1353,36.0,2025-12-26,PR2603,多单持仓,PR
12,南华期货,1328,58.0,2025-12-26,PR2603,多单持仓,PR
13,中金财富,1087,523.0,2025-12-26,PR2603,多单持仓,PR
14,银河期货,969,249.0,2025-12-26,PR2603,多单持仓,PR
15,申银万国,810,6.0,2025-12-26,PR2603,多单持仓,PR
16,乾坤期货,779,27.0,2025-12-26,PR2603,多单持仓,PR
17,正信期货,707,450.0,2025-12-26,PR2603,多单持仓,PR
18,国贸期货,559,-67.0,2025-12-26,PR2603,多单持仓,PR
19,物产中大,557,16.0,2025-12-26,PR2603,多单持仓,PR
20,宝城期货,525,17.0,2025-12-26,PR2603,多单持仓,PR
1,国泰君安,3268,152.0,2025-12-29,PR2603,多单持仓,PR
2,中信期货,3150,-195.0,2025-12-29,PR2603,多单持仓,PR
3,东证期货,3013,624.0,2025-12-29,PR2603,多单持仓,PR
4,中信建投,2760,-730.0,2025-12-29,PR2603,多单持仓,PR
5,华泰期货,2648,-16.0,2025-12-29,PR2603,多单持仓,PR
6,浙商期货,1447,-29.0,2025-12-29,PR2603,多单持仓,PR
7,国投期货,1423,-612.0,2025-12-29,PR2603,多单持仓,PR
8,永安期货,1359,6.0,2025-12-29,PR2603,多单持仓,PR
9,南华期货,1286,-42.0,2025-12-29,PR2603,多单持仓,PR
10,广发期货,1259,-1108.0,2025-12-29,PR2603,多单持仓,PR
