排名,会员简称,成交量,比上交易增减,date,contract,position_type,symbol
1,东证期货,15353,-4839.0,2025-12-31,PR2603,成交量,PR
2,广发期货,8504,-3156.0,2025-12-31,PR2603,成交量,PR
3,浙商期货,5323,-685.0,2025-12-31,PR2603,成交量,PR
4,中信建投,5293,1396.0,2025-12-31,PR2603,成交量,PR
5,中信期货,4436,-1270.0,2025-12-31,PR2603,成交量,PR
6,光大期货,3575,-829.0,2025-12-31,PR2603,成交量,PR
7,华泰期货,3260,-1498.0,2025-12-31,PR2603,成交量,PR
8,申银万国,3181,-1611.0,2025-12-31,PR2603,成交量,PR
9,南华期货,2510,-509.0,2025-12-31,PR2603,成交量,PR
10,国泰君安,2453,634.0,2025-12-31,PR2603,成交量,PR
11,招商期货,1808,1156.0,2025-12-31,PR2603,成交量,PR
12,银河期货,1650,-1089.0,2025-12-31,PR2603,成交量,PR
13,中泰期货,1649,-372.0,2025-12-31,PR2603,成交量,PR
14,国信期货,1366,-104.0,2025-12-31,PR2603,成交量,PR
15,华闻期货,1063,-363.0,2025-12-31,PR2603,成交量,PR
16,瑞达期货,604,169.0,2025-12-31,PR2603,成交量,PR
17,国投期货,561,-387.0,2025-12-31,PR2603,成交量,PR
18,国元期货,474,-151.0,2025-12-31,PR2603,成交量,PR
19,新湖期货,416,280.0,2025-12-31,PR2603,成交量,PR
20,永安期货,403,-229.0,2025-12-31,PR2603,成交量,PR
