排名,会员简称,持仓量,比上交易增减,date,contract,position_type,symbol
1,国泰君安,27635,740.0,2025-12-25,PX2603,多单持仓,PX
2,东证期货,21131,1782.0,2025-12-25,PX2603,多单持仓,PX
3,中信期货,19912,559.0,2025-12-25,PX2603,多单持仓,PX
4,华泰期货,12204,-60.0,2025-12-25,PX2603,多单持仓,PX
5,中信建投,11031,459.0,2025-12-25,PX2603,多单持仓,PX
6,永安期货,8577,1282.0,2025-12-25,PX2603,多单持仓,PX
7,中金财富,8149,270.0,2025-12-25,PX2603,多单持仓,PX
8,浙商期货,8049,-310.0,2025-12-25,PX2603,多单持仓,PX
9,银河期货,7990,-423.0,2025-12-25,PX2603,多单持仓,PX
10,招商期货,7761,-92.0,2025-12-25,PX2603,多单持仓,PX
11,国投期货,7326,-336.0,2025-12-25,PX2603,多单持仓,PX
12,五矿期货,6736,1773.0,2025-12-25,PX2603,多单持仓,PX
13,瑞达期货,6403,349.0,2025-12-25,PX2603,多单持仓,PX
14,国海良时,5886,31.0,2025-12-25,PX2603,多单持仓,PX
15,国元期货,5774,-181.0,2025-12-25,PX2603,多单持仓,PX
16,申银万国,5692,9.0,2025-12-25,PX2603,多单持仓,PX
17,海通期货,4852,564.0,2025-12-25,PX2603,多单持仓,PX
18,广发期货,4350,438.0,2025-12-25,PX2603,多单持仓,PX
19,乾坤期货,3354,-24.0,2025-12-25,PX2603,多单持仓,PX
20,中州期货,3139,10.0,2025-12-25,PX2603,多单持仓,PX
1,国泰君安,26815,-820.0,2025-12-26,PX2603,多单持仓,PX
2,东证期货,23512,2381.0,2025-12-26,PX2603,多单持仓,PX
3,中信期货,23365,3453.0,2025-12-26,PX2603,多单持仓,PX
4,中信建投,11263,232.0,2025-12-26,PX2603,多单持仓,PX
5,永安期货,9034,457.0,2025-12-26,PX2603,多单持仓,PX
6,华泰期货,8981,-3223.0,2025-12-26,PX2603,多单持仓,PX
7,银河期货,8065,75.0,2025-12-26,PX2603,多单持仓,PX
8,招商期货,7954,193.0,2025-12-26,PX2603,多单持仓,PX
9,浙商期货,7918,-131.0,2025-12-26,PX2603,多单持仓,PX
10,中金财富,7890,-259.0,2025-12-26,PX2603,多单持仓,PX
11,国投期货,7190,-136.0,2025-12-26,PX2603,多单持仓,PX
12,瑞达期货,6247,-156.0,2025-12-26,PX2603,多单持仓,PX
13,海通期货,6025,1173.0,2025-12-26,PX2603,多单持仓,PX
14,申银万国,5930,238.0,2025-12-26,PX2603,多单持仓,PX
15,国海良时,5866,-20.0,2025-12-26,PX2603,多单持仓,PX
16,五矿期货,5708,-1028.0,2025-12-26,PX2603,多单持仓,PX
17,国元期货,5023,-751.0,2025-12-26,PX2603,多单持仓,PX
18,广发期货,3679,-671.0,2025-12-26,PX2603,多单持仓,PX
