排名,会员简称,成交量,比上交易增减,date,contract,position_type,symbol
1,国泰君安,92004,-10303.0,2025-12-25,PX2603,成交量,PX
2,中信期货,80981,-30233.0,2025-12-25,PX2603,成交量,PX
3,东证期货,71715,-25355.0,2025-12-25,PX2603,成交量,PX
4,中信建投,42270,-5434.0,2025-12-25,PX2603,成交量,PX
5,中泰期货,34884,-1923.0,2025-12-25,PX2603,成交量,PX
6,浙商期货,31036,-12847.0,2025-12-25,PX2603,成交量,PX
7,海通期货,20504,-1940.0,2025-12-25,PX2603,成交量,PX
8,银河期货,19854,-8789.0,2025-12-25,PX2603,成交量,PX
9,广发期货,18156,2831.0,2025-12-25,PX2603,成交量,PX
10,五矿期货,18127,-5918.0,2025-12-25,PX2603,成交量,PX
11,国元期货,17419,-7575.0,2025-12-25,PX2603,成交量,PX
12,申银万国,16548,3004.0,2025-12-25,PX2603,成交量,PX
13,方正中期,15925,-8470.0,2025-12-25,PX2603,成交量,PX
14,徽商期货,14223,-215.0,2025-12-25,PX2603,成交量,PX
15,国信期货,14083,-3034.0,2025-12-25,PX2603,成交量,PX
16,招商期货,13781,-3578.0,2025-12-25,PX2603,成交量,PX
17,华闻期货,13094,-3623.0,2025-12-25,PX2603,成交量,PX
18,华泰期货,10011,-5388.0,2025-12-25,PX2603,成交量,PX
19,兴证期货,8958,1198.0,2025-12-25,PX2603,成交量,PX
20,民生期货,8002,-2887.0,2025-12-25,PX2603,成交量,PX
1,中信期货,166139,85158.0,2025-12-26,PX2603,成交量,PX
2,国泰君安,138175,46171.0,2025-12-26,PX2603,成交量,PX
3,东证期货,113138,41423.0,2025-12-26,PX2603,成交量,PX
4,中信建投,79160,36890.0,2025-12-26,PX2603,成交量,PX
5,浙商期货,54490,23454.0,2025-12-26,PX2603,成交量,PX
6,中泰期货,50031,15147.0,2025-12-26,PX2603,成交量,PX
7,国元期货,36018,18599.0,2025-12-26,PX2603,成交量,PX
8,五矿期货,33353,15226.0,2025-12-26,PX2603,成交量,PX
9,海通期货,31493,10989.0,2025-12-26,PX2603,成交量,PX
10,银河期货,31246,11392.0,2025-12-26,PX2603,成交量,PX
11,华闻期货,28746,15652.0,2025-12-26,PX2603,成交量,PX
12,广发期货,24600,6444.0,2025-12-26,PX2603,成交量,PX
13,国信期货,21395,7312.0,2025-12-26,PX2603,成交量,PX
14,招商期货,20658,6877.0,2025-12-26,PX2603,成交量,PX
15,东吴期货,18117,10440.0,2025-12-26,PX2603,成交量,PX
16,徽商期货,17649,3426.0,2025-12-26,PX2603,成交量,PX
17,华泰期货,15246,5235.0,2025-12-26,PX2603,成交量,PX
18,宝城期货,14979,9221.0,2025-12-26,PX2603,成交量,PX
19,申银万国,13385,-3163.0,2025-12-26,PX2603,成交量,PX
20,创元期货,13160,6817.0,2025-12-26,PX2603,成交量,PX
1,中信期货,180223,14084.0,2025-12-29,PX2603,成交量,PX
2,国泰君安,151465,13290.0,2025-12-29,PX2603,成交量,PX
3,东证期货,109364,-3774.0,2025-12-29,PX2603,成交量,PX
4,浙商期货,51324,-3166.0,2025-12-29,PX2603,成交量,PX
5,银河期货,49282,18036.0,2025-12-29,PX2603,成交量,PX
6,海通期货,47386,15893.0,2025-12-29,PX2603,成交量,PX
7,华闻期货,40015,11269.0,2025-12-29,PX2603,成交量,PX
8,中泰期货,36496,-13535.0,2025-12-29,PX2603,成交量,PX
9,中信建投,33794,-45366.0,2025-12-29,PX2603,成交量,PX
10,招商期货,32950,12292.0,2025-12-29,PX2603,成交量,PX
11,国投期货,30060,21010.0,2025-12-29,PX2603,成交量,PX
12,五矿期货,29850,-3503.0,2025-12-29,PX2603,成交量,PX
13,广发期货,28283,3683.0,2025-12-29,PX2603,成交量,PX
14,国信期货,27942,6547.0,2025-12-29,PX2603,成交量,PX
15,徽商期货,27712,10063.0,2025-12-29,PX2603,成交量,PX
16,华泰期货,23022,7776.0,2025-12-29,PX2603,成交量,PX
17,东吴期货,19275,1158.0,2025-12-29,PX2603,成交量,PX
18,国元期货,19222,-16796.0,2025-12-29,PX2603,成交量,PX
19,方正中期,14826,2400.0,2025-12-29,PX2603,成交量,PX
20,宏源期货,13697,4310.0,2025-12-29,PX2603,成交量,PX
1,中信期货,94620,-85603.0,2025-12-30,PX2603,成交量,PX
2,东证期货,71085,-38279.0,2025-12-30,PX2603,成交量,PX
3,国泰君安,61785,-89680.0,2025-12-30,PX2603,成交量,PX
