排名,会员简称,持仓量,比上交易增减,date,contract,position_type,symbol
1,中信期货,107313,918.0,2025-12-25,MA2605,空单持仓,MA
2,东证期货,77245,3126.0,2025-12-25,MA2605,空单持仓,MA
3,国泰君安,70712,7784.0,2025-12-25,MA2605,空单持仓,MA
4,乾坤期货,60225,-857.0,2025-12-25,MA2605,空单持仓,MA
5,浙商期货,40599,391.0,2025-12-25,MA2605,空单持仓,MA
6,中金财富,30126,-744.0,2025-12-25,MA2605,空单持仓,MA
7,新湖期货,29053,1423.0,2025-12-25,MA2605,空单持仓,MA
8,南华期货,27152,-843.0,2025-12-25,MA2605,空单持仓,MA
9,永安期货,22011,975.0,2025-12-25,MA2605,空单持仓,MA
10,华泰期货,20555,-1544.0,2025-12-25,MA2605,空单持仓,MA
11,中信建投,18398,-547.0,2025-12-25,MA2605,空单持仓,MA
12,银河期货,17777,-2367.0,2025-12-25,MA2605,空单持仓,MA
13,国投期货,13375,836.0,2025-12-25,MA2605,空单持仓,MA
14,瑞达期货,9878,3123.0,2025-12-25,MA2605,空单持仓,MA
15,平安期货,9820,-384.0,2025-12-25,MA2605,空单持仓,MA
16,创元期货,9513,971.0,2025-12-25,MA2605,空单持仓,MA
17,东吴期货,9185,979.0,2025-12-25,MA2605,空单持仓,MA
18,兴证期货,7696,-1416.0,2025-12-25,MA2605,空单持仓,MA
19,渤海期货,7643,96.0,2025-12-25,MA2605,空单持仓,MA
20,申银万国,7183,71.0,2025-12-25,MA2605,空单持仓,MA
1,中信期货,100438,-6875.0,2025-12-26,MA2605,空单持仓,MA
2,东证期货,77202,-43.0,2025-12-26,MA2605,空单持仓,MA
3,国泰君安,72744,2032.0,2025-12-26,MA2605,空单持仓,MA
4,乾坤期货,62823,2598.0,2025-12-26,MA2605,空单持仓,MA
5,浙商期货,40659,60.0,2025-12-26,MA2605,空单持仓,MA
6,中金财富,31608,1482.0,2025-12-26,MA2605,空单持仓,MA
7,新湖期货,27737,-1316.0,2025-12-26,MA2605,空单持仓,MA
8,南华期货,27691,539.0,2025-12-26,MA2605,空单持仓,MA
9,华泰期货,22247,1692.0,2025-12-26,MA2605,空单持仓,MA
10,永安期货,21535,-476.0,2025-12-26,MA2605,空单持仓,MA
11,中信建投,16480,-1918.0,2025-12-26,MA2605,空单持仓,MA
12,银河期货,15061,-2716.0,2025-12-26,MA2605,空单持仓,MA
13,平安期货,14282,4462.0,2025-12-26,MA2605,空单持仓,MA
14,国投期货,13329,-46.0,2025-12-26,MA2605,空单持仓,MA
15,瑞达期货,9675,-203.0,2025-12-26,MA2605,空单持仓,MA
16,华闻期货,8644,1590.0,2025-12-26,MA2605,空单持仓,MA
17,兴证期货,8512,816.0,2025-12-26,MA2605,空单持仓,MA
18,东吴期货,7195,-1990.0,2025-12-26,MA2605,空单持仓,MA
19,方正中期,7120,1423.0,2025-12-26,MA2605,空单持仓,MA
20,渤海期货,7008,-635.0,2025-12-26,MA2605,空单持仓,MA
