排名,会员简称,成交量,比上交易增减,date,contract,position_type,symbol
20,瑞达期货,25979,4884.0,2025-12-30,MA2605,成交量,MA
1,中信期货,215063,-79995.0,2025-12-31,MA2605,成交量,MA
2,东证期货,213926,-21739.0,2025-12-31,MA2605,成交量,MA
3,国泰君安,154100,-42362.0,2025-12-31,MA2605,成交量,MA
4,华闻期货,59834,-15022.0,2025-12-31,MA2605,成交量,MA
5,银河期货,54066,-28431.0,2025-12-31,MA2605,成交量,MA
6,华泰期货,50465,-7031.0,2025-12-31,MA2605,成交量,MA
7,广发期货,45241,-25118.0,2025-12-31,MA2605,成交量,MA
8,新湖期货,44763,-18599.0,2025-12-31,MA2605,成交量,MA
9,浙商期货,41046,-6958.0,2025-12-31,MA2605,成交量,MA
10,中信建投,40907,-11404.0,2025-12-31,MA2605,成交量,MA
11,徽商期货,34427,-13855.0,2025-12-31,MA2605,成交量,MA
12,中泰期货,33579,-34677.0,2025-12-31,MA2605,成交量,MA
13,光大期货,33272,-17049.0,2025-12-31,MA2605,成交量,MA
14,方正中期,32596,-17862.0,2025-12-31,MA2605,成交量,MA
15,东方财富,28351,-10535.0,2025-12-31,MA2605,成交量,MA
16,海通期货,25944,-16895.0,2025-12-31,MA2605,成交量,MA
17,永安期货,23191,-7349.0,2025-12-31,MA2605,成交量,MA
18,五矿期货,22297,-3238.0,2025-12-31,MA2605,成交量,MA
19,兴证期货,19987,2321.0,2025-12-31,MA2605,成交量,MA
20,东吴期货,18997,-13801.0,2025-12-31,MA2605,成交量,MA
