时间,MA5,MA10,MA20,MA60,EMA20,ATR14,RSI14,MACD,MACD_SIGNAL,MACD_HIST,BOLL_UP,BOLL_LOW,BOLL_MID,BOLL_WIDTH,KDJ_K,KDJ_D,KDJ_J,WILLIAMS_R14,CCI20,STOCH_RSI,VOL_MA20,OBV,OI_MA20,OI_CHANGE,OI_CHANGE_PCT,动态结算价
2018-12-17,5124.4,5125.6,5125.285714285715,5125.285714285715,5140.162645004059,120.71428571428571,45.289855072463766,-13.143923525496575,-14.566608445655724,1.4226849201591492,5232.601004103016,5017.9704244684135,5125.285714285715,214.63057963460233,47.68713240629259,46.94409538721271,49.17320644445235,-52.906976744186046,-9.860942463772997,45.289855074728266,506295.35714285716,762970,78749.64285714286,673.0,0.9523405218769376,
2018-12-18,5130.8,5132.4,5125.333333333333,5125.333333333333,5138.813821670339,112.0,44.80286738351255,-12.67470772590059,-14.188228301704697,1.5135205758041081,5228.745591978502,5021.9210746881645,5125.333333333333,206.8245172903371,40.91422862173892,44.934139798721446,32.87440626777388,-51.851851851851855,-5.972477935751371,43.751493431142045,482359.0,615720,78328.13333333333,1086.0,1.5222662984819335,
2018-12-19,5115.6,5124.6,5121.375,5121.375,5131.4982196064975,107.71428571428571,39.80582524271844,-17.268060501421132,-14.804194741647985,-2.4638657597731477,5226.1792619998505,5016.5707380001495,5121.375,209.608523999701,32.48448574782595,40.784255115089614,15.884947013298628,-68.70748299319727,-62.240663943902625,82.51095797538538,466668.125,384415,78273.375,5025.0,6.938020351526375,
2018-12-20,5103.6,5118.0,5118.117647058823,5118.117647058823,5125.2602939296885,102.85714285714286,42.9553264604811,-20.350965832652946,-15.913548959848978,-4.4374168728039685,5223.088791553254,5013.146502564393,5118.117647058823,209.94228898886104,27.559101609661745,36.37587061328033,9.925563602424575,-67.34693877551021,-71.74313727883181,89.36101591477718,445208.64705882355,486272,78001.23529411765,-3805.0,-4.912720136342507,
2018-12-21,5086.8,5109.0,5114.222222222223,5114.222222222223,5117.902170698289,85.14285714285714,58.13953488372093,-23.97032509977089,-17.52490418783336,-6.4454209119375285,5221.289118420057,5007.155326024388,5114.222222222223,214.13379239566893,22.294303033892145,31.682014753484268,3.5188795947078972,-75.52447552447552,-78.41113079444567,100.0,427971.05555555556,351340,77799.38888888889,721.0,0.9789943921680422,
2018-12-24,5056.8,5090.6,5107.263157894737,5107.263157894737,5104.959106822263,82.85714285714286,40.86538461538461,-31.797796604210816,-20.379482671108853,-11.418313933101963,5227.708336028494,4986.817979760979,5107.263157894737,240.89035626751502,18.4576399310915,27.27388981268668,0.8251401679011394,-92.76315789473684,-106.01192537274126,5.7792961348995995,415848.84210526315,153691,78467.21052631579,16120.0,21.675989672977636,
2018-12-25,5031.6,5081.2,5101.9,5101.9,5094.963001410619,79.57142857142857,30.11363636363636,-36.13216548541823,-23.53001923397073,-12.602146251447497,5228.5672391492135,4975.232760850786,5101.9,253.3344782984277,18.841040999812634,24.46294020839533,7.59724258264724,-86.84210526315789,-93.44813425069678,0.0,404571.35,343990,78542.65,-10512.0,-11.617009990274951,
2018-12-26,5006.8,5061.2,5089.6,5094.0952380952385,5080.014144133417,76.71428571428571,26.108374384236456,-44.062144916730176,-27.636444370522618,-16.42570054620756,5229.756904556061,4949.4430954439395,5089.6,280.3138091121218,15.517683247186918,21.48118788799253,3.5906739655756965,-92.85714285714286,-111.73780187354332,0.0,390725.1,107311,80299.95,5926.0,7.409722916875072,
2018-12-27,4984.0,5043.8,5077.8,5087.636363636364,5067.822320882616,72.28571428571429,27.53623188405797,-48.656149942211414,-31.84038548486038,-16.815764457351033,5222.732071202884,4932.867928797116,5077.8,289.8641424057678,15.223170945279083,19.39518224042138,6.879148354994491,-88.31168831168831,-93.06949548295579,4.457713918434189,372131.15,228186,81410.65,-8272.0,-9.629577891085194,
2018-12-28,4984.0,5035.4,5072.8,5085.913043478261,5065.934480798557,74.57142857142857,37.75933609958506,-44.042835931495574,-34.28087557418742,-9.761960357308155,5214.396312767931,4931.20368723207,5072.8,283.1926255358612,28.03495949197467,22.27510799093914,39.55466249404573,-53.191489361702125,-49.81440818020432,36.373835770128046,354922.45,332765,81431.35,-9797.0,-12.620121087208558,
2019-01-02,5004.0,5030.4,5078.0,5085.75,5067.464530246314,73.42857142857143,48.64864864864865,-37.214252750090054,-34.86755100936794,-2.3467017407221107,5212.392982272923,4943.607017727077,5078.0,268.7859645458466,42.95897884260299,29.169731608160422,70.53747331148813,-33.064516129032256,-8.63317432605161,70.36983335266599,327526.05,492635,80296.95,13446.0,19.822210428552477,
2019-01-03,5020.4,5026.0,5079.2,5085.6,5068.848860699046,72.71428571428571,43.00000000000001,-31.440129143574268,-34.182066636209214,2.7419374926349462,5213.2692672503745,4945.130732749625,5079.2,268.1385345007493,56.032058502329384,38.12384057288341,91.84849436122133,-33.064516129032256,0.049922836886652056,52.73497854077255,305440.65,492635,79476.2,-3688.0,-4.5374573998203775,
2019-01-04,5060.8,5033.8,5079.2,5087.692307692308,5075.6251596800885,79.85714285714286,51.5695067264574,-21.93117043028178,-31.731887395023726,9.800716964741945,5213.2692672503745,4945.130732749625,5079.2,268.1385345007493,60.68803900155292,45.645240049106576,90.77363690644563,-30.0,47.15453041631893,79.48863527011683,283016.1,791303,78960.45,-4660.0,-6.0058511940817905,
2019-01-07,5104.4,5044.2,5081.1,5090.740740740741,5084.613239710557,80.71428571428571,54.042553191489354,-11.838041291031914,-27.753118174225364,15.91507688319345,5219.332298762093,4942.867701237908,5081.1,276.4645975241856,66.91702600103528,52.73583536641614,95.27940727027357,-20.625,54.10139158671241,87.20938727056888,250785.4,957672,78079.1,-4279.0,-5.867189535314199,
2019-01-08,5126.4,5055.2,5082.1,5093.142857142857,5091.602454976218,81.57142857142857,52.69709543568465,-4.752677534741451,-23.153030046328585,18.400352511587133,5222.340244993331,4941.85975500667,5082.1,280.48048998666127,69.81968400069019,58.43045157784083,92.59814884638891,-24.375,57.0325723322523,83.00892205225013,223950.6,846847,77072.35,-1041.0,-1.5163432966264656,
2019-01-09,5170.8,5087.4,5089.0,5100.413793103448,5111.8307925975305,91.14285714285714,64.30868167202573,12.499418599500132,-16.022540317162843,28.521958916662975,5257.378020818445,4920.621979181555,5089.0,336.7560416368906,77.04960065454817,64.63683460340994,101.87513275682466,-8.49056603773585,115.15076725705443,100.0,213753.85,1190018,76495.6,8300.0,12.276108917188022,
2019-01-10,5208.8,5114.6,5097.9,5106.133333333333,5127.085002826338,90.42857142857143,67.79661016949153,23.320868065364266,-8.153858640657422,31.474726706021688,5285.150353102049,4910.64964689795,5097.9,374.5007062040986,77.62426207158558,68.96597709280181,94.94083202915311,-20.179372197309416,111.16468879899418,100.0,205360.65,846826,75670.0,-2960.0,-3.8993031312984927,
2019-01-11,5245.6,5153.2,5107.2,5113.1612903225805,5145.838812080972,93.14285714285714,70.21943573667711,35.68159493388612,0.613232074251286,35.06836285963483,5319.62023890095,4894.779761099049,5107.2,424.8404778019012,82.09541999740925,73.3424580610043,99.60134387021918,-8.52017937219731,96.7595486744408,100.0,200433.55,1047636,75301.75,68.0,0.09321325273128345,
2019-01-14,5270.4,5187.4,5115.6,5118.8125,5159.949401406594,97.0,68.92307692307692,42.56613484587433,9.003812628575895,33.56232221729844,5343.847695555325,4887.352304444676,5115.6,456.4953911106495,80.45491767943226,75.71327793381361,89.93819717066955,-18.181818181818183,90.52211111687,97.06114798906677,195829.45,794750,75137.85,-1939.0,-2.6554732329941544,
2019-01-15,5287.2,5206.8,5121.1,5122.545454545455,5167.763744129776,95.85714285714286,70.44025157232704,43.326772841353886,15.868404671131493,27.458368170222393,5356.209739214872,4885.990260785129,5121.1,470.2194784297426,72.71417992046008,74.71357859602911,68.71538256932203,-29.437229437229437,56.59029863056402,100.0,193022.95,563044,75102.05,-1128.0,-1.5869442881260576,
2019-01-16,5290.0,5230.4,5130.4,5128.294117647059,5182.0719589745595,97.0,72.91066282420749,49.491639956429935,22.593051728191185,26.89858822823875,5381.4964587144705,4879.303541285529,5130.4,502.19291742894166,75.27350556788842,74.90022091998222,76.02007486370081,-12.987012987012987,65.92953589549741,100.0,194645.2,759934,74975.25,-1147.0,-1.63969579139982,
2019-01-17,5298.8,5253.8,5139.9,5133.657142857143,5194.827010500792,94.28571428571429,79.81072555205047,53.59811259694379,28.794063901941705,24.804048695002088,5404.319045416452,4875.480954583547,5139.9,528.8380908329054,75.68738755030945,75.16260979675796,76.73694305741245,-14.090909090909092,68.29016512390118,100.0,197897.85,547631,74995.55,4028.0,5.854225710340821,
2019-01-18,5310.0,5277.8,5155.8,5140.5,5212.46253331024,101.28571428571429,81.28654970760235,61.3100428697453,35.297259695502426,26.012783174242877,5438.13283829365,4873.46716170635,5155.8,564.6656765872995,79.26778217639678,76.5310005899709,84.74134534924852,-7.916666666666667,73.68529876281329,100.0,204162.1,904221,74772.85,165.0,0.22654565924786763,
2019-01-21,5340.8,5305.6,5174.9,5148.810810810811,5234.894672994979,99.85714285714286,80.48780487804878,72.0779649596061,42.653400748323165,29.42456421128294,5482.232085090894,4867.567914909106,5174.9,614.664170181788,83.64687588131093,78.90295902041757,93.13470960309766,-5.194805194805195,88.16448503294319,97.91377171446982,214496.1,1212758,74755.25,297.0,0.40686046193045833,
2019-01-22,5378.4,5332.8,5194.0,5156.210526315789,5253.476132709743,100.28571428571429,77.1875,78.25707240938755,49.77413508053604,28.482937328851506,5515.289507093558,4872.710492906442,5194.0,642.5790141871166,78.54939404745623,78.78510402943046,78.07797408350777,-21.27659574468085,84.82278695454279,89.29376050099279,224624.55,875257,74517.45,-3683.0,-5.02489937922096,
2019-01-23,5403.2,5346.6,5217.0,5163.538461538462,5271.430786737386,101.42857142857143,77.60736196319019,83.1636999280554,56.45204805003992,26.711651878015473,5540.242779868078,4893.757220131922,5217.0,646.4855597361566,76.41689560969655,77.99570122285249,73.25928438338468,-19.213973799126638,69.85496086610914,87.6192670086773,225931.9,1099053,73550.0,1527.0,2.193587312532319,
2019-01-24,5418.8,5358.8,5236.7,5169.3,5283.104045143349,98.0,69.78193146417445,82.23112946629408,61.60786433329075,20.62326513300333,5552.189994836771,4921.210005163229,5236.7,630.9799896735421,69.93193884528293,75.3077804303293,59.18025567519018,-32.69230769230769,56.716648708100195,59.75922403412773,229588.45,835623,73130.2,441.0,0.619913127820193,
2019-01-25,5424.8,5367.4,5260.3,5175.170731707317,5295.1893741773165,99.85714285714286,69.10828025477707,81.83972948096743,65.6542373628261,16.18549211814134,5551.380817137207,4969.219182862794,5260.3,582.1616342744128,67.29639804875401,72.63731963647088,56.61455487332029,-30.612244897959183,51.30239376271575,57.40293138513135,228502.9,1050591,72090.8,-6466.0,-9.033249511036601,
2019-01-28,5400.4,5370.6,5279.0,5178.761904761905,5298.123719493763,104.14285714285714,62.0,73.89957588014477,67.30330506628984,6.596270813854929,5532.286606955754,5025.713393044246,5279.0,506.573213911508,55.37880675286062,66.8844820086008,32.36745624138027,-54.54545454545455,30.70809881412872,0.0,233848.95,822795,71526.45,1229.0,1.8874589182049872,
2019-01-29,5378.4,5378.4,5292.6,5182.046511627907,5300.207174780072,94.71428571428571,51.42857142857143,66.35786492929947,67.11421703889177,-0.7563521095922994,5521.718585705722,5063.481414294279,5292.6,458.23717141144334,44.32661190931449,59.36519197550536,14.24945177693273,-66.45569620253164,15.879524966792168,0.0,236208.25,671030,71335.75,-2324.0,-3.503007099467914,
2019-01-30,5353.2,5378.2,5304.3,5185.090909090909,5301.711253372447,91.85714285714286,54.13533834586467,59.37381372930031,65.56613637697347,-6.192322647673166,5510.932243879136,5097.667756120864,5304.3,413.26448775827157,36.464654853123236,51.73167960137799,5.930605356613725,-67.72151898734177,13.039793743590106,9.065472859541142,234793.35,539458,70152.15,-6412.0,-10.01577656633187,
2019-01-31,5359.6,5389.2,5321.5,5190.444444444444,5313.548276860785,97.14285714285714,58.64406779661017,62.00028286059023,64.85296567369683,-2.852682813106597,5506.339617535113,5136.660382464887,5321.5,369.67923507022533,43.77643656874882,49.079931923834934,33.16944585857661,-32.91139240506329,32.07574982064458,24.16605806531162,239895.45,764592,68939.0,-4279.0,-7.427916746228758,
2019-02-01,5372.4,5398.6,5338.2,5196.608695652174,5328.829393350234,99.42857142857143,64.80263157894737,67.18056172002707,65.31848488296288,1.862076837064194,5514.132522950076,5162.267477049923,5338.2,351.86504590015284,54.05608591762741,50.73864992176576,60.69095790935073,-20.245398773006134,78.61296985238077,44.792249580302176,238496.35,1035278,67371.65,-11744.0,-22.02220222022202,
2019-02-11,5389.6,5395.0,5350.3,5201.191489361702,5336.750403507354,102.0,63.75404530744336,65.52772536522752,65.3603329794158,0.16739238581172344,5510.06970268088,5190.53029731912,5350.3,319.53940536176015,52.96046753482853,51.47925579278669,55.922891018912225,-41.55844155844156,55.95142584231059,41.28033641021181,235581.05,927215,66204.2,3719.0,8.943343593689889,
2019-02-12,5426.8,5402.6,5367.7,5207.541666666667,5352.86941269713,103.0,64.77987421383648,70.98458890075199,66.48518416368304,4.499404737068943,5514.567788736744,5220.832211263256,5367.7,293.73557747348787,64.28133733091133,55.746616305494896,81.35077938174419,-12.142857142857142,78.88671554331532,44.71603087286586,238636.35,1099146,65808.3,14390.0,31.763900845418625,
2019-02-13,5455.2,5404.2,5375.4,5212.65306122449,5362.881849583118,106.28571428571429,60.410557184750736,70.62190832145279,67.31252899523699,3.3093793262158044,5524.339267029073,5226.460732970926,5375.4,297.8785340581471,65.67473770778705,59.055990106258946,78.91223291084324,-29.285714285714285,69.69850454600005,30.082364158216638,231124.0,906222,64815.05,-3647.0,-6.109594089759273,
2019-02-14,5452.8,5406.2,5382.5,5216.68,5367.750244860917,103.57142857142857,52.56797583081571,66.02297728842404,67.0546186538744,-1.031641365450355,5524.039654105167,5240.960345894833,5382.5,283.0793082103337,60.96264565134521,59.69154195462103,63.50485304479358,-48.46153846153846,36.694776409056374,3.920971983742312,224785.85,689793,64233.25,5269.0,9.401206152089348,
2019-02-15,5436.8,5404.6,5386.0,5220.156862745098,5370.2502215408285,102.0,45.60260586319218,60.071985997153206,65.65809212253016,-5.586106125376958,5524.8857917783325,5247.1142082216675,5386.0,277.77158355666506,55.257148382948095,58.21341076406338,49.34462362071753,-56.15384615384615,2.6254615876567113,0.0,223188.35,520933,63541.9,-2123.0,-3.4624480143521152,
2019-02-18,5442.0,5415.8,5393.2,5224.346153846154,5376.702581394084,99.14285714285714,50.625,58.23491890573405,64.17345747917095,-5.938538573436901,5526.8351671332675,5259.564832866732,5393.2,267.27033426653543,57.09450917837566,57.84044356883415,55.602640397458686,-39.23076923076923,21.12023702937098,15.692649308482409,217687.95,663811,62901.4,-922.0,-1.55764292471956,
2019-02-19,5444.0,5435.4,5406.9,5229.8490566037735,5389.969002213695,100.85714285714286,55.240793201133144,62.35419774971251,63.80960553327927,-1.4554077835667556,5531.116957906634,5282.683042093366,5406.9,248.43391581326796,68.31941637532736,61.33343450433189,82.29138011731831,-9.23076923076923,68.17998380023609,39.86127444989375,214084.75,823453,62424.9,2152.0,3.693152565642688,
2019-02-20,5451.6,5453.4,5415.8,5234.777777777777,5400.067192479058,99.0,57.52212389380531,63.27552222576742,63.7027888717769,-0.4272666460094854,5538.69764675919,5292.90235324081,5415.8,245.79529351838028,69.30865382117534,63.991840943279705,79.94227957696661,-21.16788321167883,77.6548995718926,50.709108924270446,212266.85,662921,62111.55,2116.0,3.502035682367355,
2019-02-21,5491.6,5472.2,5430.7,5241.672727272728,5420.4417455762905,102.14285714285714,63.07692307692307,72.68937448221186,65.5001059938639,7.189268488347963,5573.3266380965915,5288.073361903408,5430.7,285.2532761931834,78.55144822646257,68.84504337100732,97.96425793737305,-2.3391812865497075,115.876737268595,91.0119469235491,215005.2,929991,62737.05,22805.0,36.46582877610414,
2019-02-22,5546.8,5491.8,5445.2,5249.321428571428,5444.2091983785485,101.28571428571429,72.87234042553192,83.70376728162319,69.14083825141576,14.562929030207428,5621.187559368925,5269.212440631075,5445.2,351.9751187378497,84.10415909708283,73.93141527969917,104.44964673185015,-3.9408866995073892,133.63710490532654,100.0,211199.6,1210469,63950.0,11914.0,13.960137328193301,
2019-02-25,5581.6,5511.8,5453.4,5255.684210526316,5460.189274723449,103.14285714285714,68.1592039800995,86.75260759704088,72.66319212054078,14.089415476500093,5644.5652908376715,5262.234709162328,5453.4,382.33058167534364,82.01754319047038,76.62679124995624,92.79904707149865,-18.226600985221676,103.62030642837149,82.71660314603362,205406.15,1017801,64549.75,-11967.0,-12.304512785712085,
2019-02-26,5595.2,5519.6,5461.1,5261.3448275862065,5471.980772368835,104.14285714285714,66.18357487922705,85.91904821342814,75.31436333911826,10.604684874309882,5660.524329403144,5261.675670596856,5461.1,398.84865880628786,77.83205474175071,77.02854574722106,79.43907273081001,-25.123152709359605,68.79756377838328,75.4718347880722,198446.75,819488,64892.25,-8828.0,-10.350568648141634,
2019-02-27,5609.2,5530.4,5467.3,5266.5084745762715,5480.934984524183,98.28571428571429,59.51086956521739,82.85094273380582,76.82167921805578,6.029263515750046,5671.867940071904,5262.7320599280965,5467.3,409.1358801438073,73.2453219236422,75.76747113936143,68.20102349220372,-35.92814371257485,55.576206933255136,51.00256355715655,195471.65,655194,64940.3,-4362.0,-5.704794538463553,
2019-02-28,5596.0,5543.8,5475.0,5271.2,5487.322128855213,95.28571428571429,55.240793201133144,78.06708866591089,77.07076110762681,0.9963275582840794,5679.544165865156,5270.455834134844,5475.0,409.08833173031235,67.32483827167545,72.95326018346611,56.06799444809411,-41.31736526946108,43.18120268790559,35.3438986210433,191171.6,477765,64941.7,-492.0,-0.6823855755894614,
2019-03-01,5581.2,5564.0,5484.3,5278.066666666667,5497.672402297573,91.71428571428571,63.29479768786127,77.25846124900272,77.108301135902,0.15016011310072486,5693.26647930633,5275.33352069367,5484.3,417.9329586126605,66.58865187103945,70.83172407932389,58.102507454470555,-26.94610778443114,51.28115400071629,64.87848931651318,188638.55,642072,65238.4,-560.0,-0.7820355267567858,
2019-03-04,5569.2,5575.4,5495.6,5284.133333333333,5502.846459221613,95.14285714285714,53.58255451713396,72.23451143519651,76.13354319576091,-3.899031760564398,5692.62460439458,5298.57539560542,5495.6,394.0492087891598,57.60564779390618,66.42303198418466,39.97087941334922,-40.119760479041915,34.368238624461725,29.263022842042282,192851.5,330017,65400.75,-1458.0,-2.052133768719744,
2019-03-05,5564.4,5579.8,5507.6,5291.0,5508.289653581459,92.28571428571429,58.47176079734219,68.11335974135727,74.52950650488019,-6.416146763522917,5688.1376764877,5327.0623235123,5507.6,361.07535297540016,51.34874901470768,61.398270994359,31.249705055405045,-37.724550898203596,30.3346087807821,47.19207994023775,193793.75,500627,65583.1,-1924.0,-2.764765052450069,
2019-03-06,5562.4,5585.8,5519.6,5300.633333333333,5512.83349609751,88.0,62.63345195729538,63.78922824628262,72.38145085316069,-8.592222606878067,5676.92821876908,5362.271781230921,5519.6,314.65643753815857,45.89916600980512,56.23190266617438,25.2336926970666,-38.92215568862275,33.92014904268202,62.45328884727492,195913.55,326659,66129.3,865.0,1.2783377176129873,
2019-03-07,5546.8,5571.4,5521.8,5307.5,5508.754115516795,90.14285714285714,56.05095541401273,52.81403430289083,68.46796754310672,-15.653933240215892,5674.787925220118,5368.812074779882,5521.8,305.9758504402362,31.50853491562766,47.9907800826588,-1.4559554184346268,-69.6774193548387,-14.385676465759246,24.389231747385384,193258.05,154635,67074.05,3692.0,5.387342954283469,
2019-03-08,5509.2,5545.2,5518.5,5311.966666666666,5499.158485467577,92.42857142857143,47.67801857585139,38.66749734663881,62.507873503813144,-23.840376157174333,5678.515130863496,5358.484869136504,5518.5,320.03026172699174,24.651523277085108,40.21102781413424,-6.467485797013154,-90.84967320261438,-64.54703670844462,0.0,189594.95,-42789,68506.8,-1984.0,-2.747047339490194,
2019-03-11,5485.2,5527.2,5519.5,5316.966666666666,5492.762439232569,92.85714285714286,42.90540540540541,29.057902895482584,55.81787938214704,-26.759976486664456,5676.942052832141,5362.057947167859,5519.5,314.8841056642814,24.767682184723405,35.063245937663964,4.17655467884228,-78.88198757763975,-67.04069650114315,0.0,190065.6,74687,69600.0,-3072.0,-4.3736385768590065,
2019-03-12,5458.8,5511.6,5515.6,5321.8,5486.594587877086,89.42857142857143,44.097222222222214,20.878785842349316,48.8300606741875,-27.951274831838184,5678.228928610661,5352.97107138934,5515.6,325.2578572213206,24.3549253780509,31.493805751126278,10.077164631900153,-80.12422360248448,-55.83836907000963,3.9771061538871133,186003.4,-16000,70125.4,3034.0,4.517099170723715,
2019-03-13,5430.0,5496.2,5513.3,5325.9,5479.490341412602,84.42857142857143,28.69198312236287,12.956357543258491,41.655320048001705,-28.698962504743214,5680.593124406482,5346.006875593518,5513.3,334.5862488129642,22.118969859877073,28.368860454043208,9.619188671544805,-85.09316770186335,-55.60868455004952,0.0,183443.4,-157724,70625.25,-4158.0,-5.922992549963679,
2019-03-14,5412.8,5479.8,5511.8,5330.733333333334,5470.3960231828305,82.14285714285714,17.937219730941706,4.368057792764375,34.19786759695424,-29.829809804189864,5683.326398152461,5340.27360184754,5511.8,343.0527963049208,17.19696029874158,24.644893735609333,2.301093425006073,-93.75,-66.77871093159693,0.0,179155.2,-288389,70891.75,602.0,0.9115273382493294,
2019-03-15,5414.8,5462.0,5513.0,5335.4,5465.405925736846,82.42857142857143,27.014218009478668,0.30180519288842333,27.41865511614108,-27.116849923252655,5681.3630163164,5344.6369836836,5513.0,336.7260326327996,19.73130686582772,23.00703144568213,13.179857706118895,-77.85714285714286,-67.47579752319831,18.813852882023472,176003.25,-182568,71189.95,-1489.0,-2.234226123490135,
2019-03-18,5414.4,5449.8,5512.6,5340.466666666666,5462.033932809527,81.28571428571429,31.034482758620683,-1.9301796667632516,21.548888159560214,-23.479067826323465,5681.749451202491,5343.450548797509,5512.6,338.2989024049821,23.020871243885146,23.011644711749803,23.039324308155827,-73.57142857142857,-53.43011217920574,28.87557849786138,173938.55,-80984,71474.95,-1186.0,-1.8202467923138288,
2019-03-19,5418.0,5438.4,5509.1,5345.7,5460.506891589573,81.42857142857143,35.148514851485146,-2.38053612755175,16.76300330213782,-19.14353942968957,5680.830388445925,5337.369611554076,5509.1,343.4607768918486,29.23613638481232,25.086475269437308,37.53545861556235,-67.85714285714286,-40.31654056856446,37.94579846589396,171099.5,21877,71504.85,-2950.0,-4.611536657808346,
