排名,会员简称,持仓量,比上交易增减,date,contract,position_type,symbol
1,国泰君安,52931,4472.0,2025-12-25,i2605,空单持仓,I
2,中信期货,39603,683.0,2025-12-25,i2605,空单持仓,I
3,东证期货,36114,471.0,2025-12-25,i2605,空单持仓,I
4,华泰期货,24792,975.0,2025-12-25,i2605,空单持仓,I
5,方正中期,23875,1001.0,2025-12-25,i2605,空单持仓,I
6,永安期货,23643,249.0,2025-12-25,i2605,空单持仓,I
7,五矿期货,21695,-669.0,2025-12-25,i2605,空单持仓,I
8,银河期货,20181,244.0,2025-12-25,i2605,空单持仓,I
9,一德期货,19416,796.0,2025-12-25,i2605,空单持仓,I
10,中泰期货,14807,347.0,2025-12-25,i2605,空单持仓,I
11,物产中大,11834,33.0,2025-12-25,i2605,空单持仓,I
12,中信建投,11445,-85.0,2025-12-25,i2605,空单持仓,I
13,国投期货,11370,130.0,2025-12-25,i2605,空单持仓,I
14,国贸期货,10160,-12.0,2025-12-25,i2605,空单持仓,I
15,东海期货,10151,165.0,2025-12-25,i2605,空单持仓,I
16,海通期货,9308,-721.0,2025-12-25,i2605,空单持仓,I
17,浙商期货,9140,716.0,2025-12-25,i2605,空单持仓,I
18,乾坤期货,8929,-684.0,2025-12-25,i2605,空单持仓,I
19,光大期货,8475,-100.0,2025-12-25,i2605,空单持仓,I
20,紫金天风,7875,1295.0,2025-12-25,i2605,空单持仓,I
1,国泰君安,56905,3974.0,2025-12-26,i2605,空单持仓,I
2,中信期货,41737,2134.0,2025-12-26,i2605,空单持仓,I
3,东证期货,34975,-1139.0,2025-12-26,i2605,空单持仓,I
4,华泰期货,27330,2538.0,2025-12-26,i2605,空单持仓,I
5,方正中期,27035,3160.0,2025-12-26,i2605,空单持仓,I
6,永安期货,24967,1324.0,2025-12-26,i2605,空单持仓,I
7,五矿期货,21792,97.0,2025-12-26,i2605,空单持仓,I
8,一德期货,21165,1749.0,2025-12-26,i2605,空单持仓,I
9,银河期货,18366,-1815.0,2025-12-26,i2605,空单持仓,I
10,中泰期货,14832,25.0,2025-12-26,i2605,空单持仓,I
11,物产中大,12241,407.0,2025-12-26,i2605,空单持仓,I
12,中信建投,11696,251.0,2025-12-26,i2605,空单持仓,I
13,国投期货,10402,-968.0,2025-12-26,i2605,空单持仓,I
14,国贸期货,10384,224.0,2025-12-26,i2605,空单持仓,I
15,东海期货,10016,-135.0,2025-12-26,i2605,空单持仓,I
16,海通期货,9433,125.0,2025-12-26,i2605,空单持仓,I
17,浙商期货,9095,-45.0,2025-12-26,i2605,空单持仓,I
18,国信期货,9049,1743.0,2025-12-26,i2605,空单持仓,I
19,乾坤期货,9017,88.0,2025-12-26,i2605,空单持仓,I
20,光大期货,8400,-75.0,2025-12-26,i2605,空单持仓,I
1,国泰君安,53881,-3024.0,2025-12-29,i2605,空单持仓,I
2,中信期货,45664,3927.0,2025-12-29,i2605,空单持仓,I
3,东证期货,33799,-1176.0,2025-12-29,i2605,空单持仓,I
4,方正中期,30692,3657.0,2025-12-29,i2605,空单持仓,I
5,华泰期货,29638,2308.0,2025-12-29,i2605,空单持仓,I
6,永安期货,26058,1091.0,2025-12-29,i2605,空单持仓,I
7,银河期货,23591,5225.0,2025-12-29,i2605,空单持仓,I
8,一德期货,23222,2057.0,2025-12-29,i2605,空单持仓,I
9,五矿期货,22195,403.0,2025-12-29,i2605,空单持仓,I
10,中泰期货,17976,3144.0,2025-12-29,i2605,空单持仓,I
11,中信建投,13513,1817.0,2025-12-29,i2605,空单持仓,I
12,物产中大,12473,232.0,2025-12-29,i2605,空单持仓,I
13,东海期货,11340,1324.0,2025-12-29,i2605,空单持仓,I
14,国投期货,10981,579.0,2025-12-29,i2605,空单持仓,I
15,浙商期货,10832,1737.0,2025-12-29,i2605,空单持仓,I
16,国贸期货,10638,254.0,2025-12-29,i2605,空单持仓,I
17,光大期货,10030,1630.0,2025-12-29,i2605,空单持仓,I
18,海通期货,9831,398.0,2025-12-29,i2605,空单持仓,I
19,国信期货,9688,639.0,2025-12-29,i2605,空单持仓,I
20,瑞达期货,9366,1302.0,2025-12-29,i2605,空单持仓,I
1,国泰君安,52470,-1411.0,2025-12-30,i2605,空单持仓,I
2,中信期货,43458,-2206.0,2025-12-30,i2605,空单持仓,I
3,东证期货,33691,-108.0,2025-12-30,i2605,空单持仓,I
4,华泰期货,30695,1057.0,2025-12-30,i2605,空单持仓,I
5,方正中期,30671,-21.0,2025-12-30,i2605,空单持仓,I
6,永安期货,25739,-319.0,2025-12-30,i2605,空单持仓,I
7,银河期货,24375,784.0,2025-12-30,i2605,空单持仓,I
8,五矿期货,22223,28.0,2025-12-30,i2605,空单持仓,I
9,一德期货,21179,-2043.0,2025-12-30,i2605,空单持仓,I
10,中泰期货,18244,268.0,2025-12-30,i2605,空单持仓,I
11,中信建投,15646,2133.0,2025-12-30,i2605,空单持仓,I
12,浙商期货,13708,2876.0,2025-12-30,i2605,空单持仓,I
13,物产中大,12309,-164.0,2025-12-30,i2605,空单持仓,I
14,国投期货,11039,58.0,2025-12-30,i2605,空单持仓,I
15,东海期货,10564,-776.0,2025-12-30,i2605,空单持仓,I
16,国贸期货,10447,-191.0,2025-12-30,i2605,空单持仓,I
17,海通期货,9685,-146.0,2025-12-30,i2605,空单持仓,I
18,紫金天风,9310,345.0,2025-12-30,i2605,空单持仓,I
19,光大期货,9265,-765.0,2025-12-30,i2605,空单持仓,I
20,乾坤期货,9150,127.0,2025-12-30,i2605,空单持仓,I
