排名,会员简称,成交量,比上交易增减,date,contract,position_type,symbol
20,中辉期货,23031,8291.0,2025-12-30,ni2602,成交量,NI
1,国泰君安,290700,42550.0,2025-12-31,ni2602,成交量,NI
2,中信期货,195362,16972.0,2025-12-31,ni2602,成交量,NI
3,东证期货,160287,15598.0,2025-12-31,ni2602,成交量,NI
4,海通期货,132478,3653.0,2025-12-31,ni2602,成交量,NI
5,广发期货,87069,3334.0,2025-12-31,ni2602,成交量,NI
6,中泰期货,85241,2266.0,2025-12-31,ni2602,成交量,NI
7,华闻期货,78393,6454.0,2025-12-31,ni2602,成交量,NI
8,银河期货,74834,1175.0,2025-12-31,ni2602,成交量,NI
9,徽商期货,56373,12343.0,2025-12-31,ni2602,成交量,NI
10,华泰期货,47146,8163.0,2025-12-31,ni2602,成交量,NI
11,东方财富,39503,8454.0,2025-12-31,ni2602,成交量,NI
12,中信建投,38592,4955.0,2025-12-31,ni2602,成交量,NI
13,方正中期,38404,8488.0,2025-12-31,ni2602,成交量,NI
14,浙商期货,38036,7359.0,2025-12-31,ni2602,成交量,NI
15,光大期货,36184,1721.0,2025-12-31,ni2602,成交量,NI
16,新湖期货,31170,15489.0,2025-12-31,ni2602,成交量,NI
17,国信期货,29689,2339.0,2025-12-31,ni2602,成交量,NI
18,宝城期货,29018,7359.0,2025-12-31,ni2602,成交量,NI
19,东吴期货,28790,5104.0,2025-12-31,ni2602,成交量,NI
20,申万期货,28280,4423.0,2025-12-31,ni2602,成交量,NI
