排名,会员简称,成交量,比上交易增减,date,contract,position_type,symbol
20,方正中期,3054,-5383.0,2025-12-30,PF2602,成交量,PF
1,中信期货,68771,4432.0,2025-12-31,PF2602,成交量,PF
2,东证期货,40297,-8186.0,2025-12-31,PF2602,成交量,PF
3,广发期货,30660,11119.0,2025-12-31,PF2602,成交量,PF
4,浙商期货,22145,2862.0,2025-12-31,PF2602,成交量,PF
5,海通期货,17055,-6932.0,2025-12-31,PF2602,成交量,PF
6,长江期货,15198,6052.0,2025-12-31,PF2602,成交量,PF
7,国泰君安,14527,2203.0,2025-12-31,PF2602,成交量,PF
8,华闻期货,8313,-464.0,2025-12-31,PF2602,成交量,PF
9,渤海期货,7728,-364.0,2025-12-31,PF2602,成交量,PF
10,中信建投,7452,2084.0,2025-12-31,PF2602,成交量,PF
11,招商期货,5903,-1680.0,2025-12-31,PF2602,成交量,PF
12,华泰期货,5553,-2830.0,2025-12-31,PF2602,成交量,PF
13,银河期货,5490,-242.0,2025-12-31,PF2602,成交量,PF
14,国信期货,4907,1201.0,2025-12-31,PF2602,成交量,PF
15,方正中期,4754,1700.0,2025-12-31,PF2602,成交量,PF
16,永安期货,4727,-1633.0,2025-12-31,PF2602,成交量,PF
17,国投期货,4163,1943.0,2025-12-31,PF2602,成交量,PF
18,平安期货,4132,175.0,2025-12-31,PF2602,成交量,PF
19,五矿期货,3668,-2748.0,2025-12-31,PF2602,成交量,PF
20,冠通期货,3612,1467.0,2025-12-31,PF2602,成交量,PF
