排名,会员简称,持仓量,比上交易增减,date,contract,position_type,symbol
15,南华期货,1534,438.0,2025-12-30,zn2602,多单持仓,ZN
16,方正中期,1486,349.0,2025-12-30,zn2602,多单持仓,ZN
17,申万期货,1478,-18.0,2025-12-30,zn2602,多单持仓,ZN
18,瑞银期货,1466,0.0,2025-12-30,zn2602,多单持仓,ZN
19,中泰期货,1390,-285.0,2025-12-30,zn2602,多单持仓,ZN
20,瑞达期货,1320,206.0,2025-12-30,zn2602,多单持仓,ZN
1,中信期货,9451,-426.0,2025-12-31,zn2602,多单持仓,ZN
2,东证期货,7684,-1546.0,2025-12-31,zn2602,多单持仓,ZN
3,国信期货,5111,60.0,2025-12-31,zn2602,多单持仓,ZN
4,国泰君安,3892,-1344.0,2025-12-31,zn2602,多单持仓,ZN
5,中粮期货,3610,612.0,2025-12-31,zn2602,多单持仓,ZN
6,东亚期货,3310,245.0,2025-12-31,zn2602,多单持仓,ZN
7,东吴期货,3253,-357.0,2025-12-31,zn2602,多单持仓,ZN
8,银河期货,2676,-291.0,2025-12-31,zn2602,多单持仓,ZN
9,国投期货,2154,-91.0,2025-12-31,zn2602,多单持仓,ZN
10,创元期货,2107,-300.0,2025-12-31,zn2602,多单持仓,ZN
11,瑞达期货,1804,484.0,2025-12-31,zn2602,多单持仓,ZN
12,建信期货,1685,47.0,2025-12-31,zn2602,多单持仓,ZN
13,广发期货,1682,-71.0,2025-12-31,zn2602,多单持仓,ZN
14,华泰期货,1633,-1300.0,2025-12-31,zn2602,多单持仓,ZN
15,申万期货,1534,56.0,2025-12-31,zn2602,多单持仓,ZN
16,南华期货,1451,-83.0,2025-12-31,zn2602,多单持仓,ZN
17,中信建投,1391,-479.0,2025-12-31,zn2602,多单持仓,ZN
18,中辉期货,1192,54.0,2025-12-31,zn2602,多单持仓,ZN
19,平安期货,1180,-30.0,2025-12-31,zn2602,多单持仓,ZN
20,中泰期货,1169,-221.0,2025-12-31,zn2602,多单持仓,ZN
