排名,会员简称,持仓量,比上交易增减,date,contract,position_type,symbol
15,格林大华,1624,697.0,2025-12-30,zn2602,空单持仓,ZN
16,东吴期货,1339,-142.0,2025-12-30,zn2602,空单持仓,ZN
17,南华期货,1282,119.0,2025-12-30,zn2602,空单持仓,ZN
18,中金财富,1237,-62.0,2025-12-30,zn2602,空单持仓,ZN
19,瑞达期货,1235,-307.0,2025-12-30,zn2602,空单持仓,ZN
20,国信期货,1224,117.0,2025-12-30,zn2602,空单持仓,ZN
1,中信期货,11336,-1281.0,2025-12-31,zn2602,空单持仓,ZN
2,国泰君安,8192,-242.0,2025-12-31,zn2602,空单持仓,ZN
3,云晨期货,4626,-20.0,2025-12-31,zn2602,空单持仓,ZN
4,银河期货,4428,-568.0,2025-12-31,zn2602,空单持仓,ZN
5,华泰期货,4385,24.0,2025-12-31,zn2602,空单持仓,ZN
6,东证期货,3660,-1113.0,2025-12-31,zn2602,空单持仓,ZN
7,乾坤期货,3395,-55.0,2025-12-31,zn2602,空单持仓,ZN
8,广发期货,2811,487.0,2025-12-31,zn2602,空单持仓,ZN
9,建信期货,2638,-242.0,2025-12-31,zn2602,空单持仓,ZN
10,铜冠金源,2564,11.0,2025-12-31,zn2602,空单持仓,ZN
11,金瑞期货,2303,112.0,2025-12-31,zn2602,空单持仓,ZN
12,紫金天风,2037,-59.0,2025-12-31,zn2602,空单持仓,ZN
13,永安期货,1742,-174.0,2025-12-31,zn2602,空单持仓,ZN
14,格林大华,1567,-57.0,2025-12-31,zn2602,空单持仓,ZN
15,平安期货,1402,313.0,2025-12-31,zn2602,空单持仓,ZN
16,东吴期货,1401,62.0,2025-12-31,zn2602,空单持仓,ZN
17,中金财富,1349,112.0,2025-12-31,zn2602,空单持仓,ZN
18,中信建投,1085,-85.0,2025-12-31,zn2602,空单持仓,ZN
19,瑞达期货,1036,-199.0,2025-12-31,zn2602,空单持仓,ZN
20,南华期货,1015,-267.0,2025-12-31,zn2602,空单持仓,ZN
