排名,会员简称,成交量,比上交易增减,date,contract,position_type,symbol
18,申万期货,2755,-1495.0,2025-12-30,zn2602,成交量,ZN
19,方正中期,2677,-74.0,2025-12-30,zn2602,成交量,ZN
20,国联期货,2487,-1730.0,2025-12-30,zn2602,成交量,ZN
1,国泰君安,68006,39754.0,2025-12-31,zn2602,成交量,ZN
2,中信期货,40091,-2524.0,2025-12-31,zn2602,成交量,ZN
3,东证期货,37791,2341.0,2025-12-31,zn2602,成交量,ZN
4,中泰期货,13732,-3310.0,2025-12-31,zn2602,成交量,ZN
5,华闻期货,13001,-2512.0,2025-12-31,zn2602,成交量,ZN
6,海通期货,11954,-1622.0,2025-12-31,zn2602,成交量,ZN
7,华泰期货,10870,-3114.0,2025-12-31,zn2602,成交量,ZN
8,南华期货,10346,-241.0,2025-12-31,zn2602,成交量,ZN
9,银河期货,9987,-92.0,2025-12-31,zn2602,成交量,ZN
10,广发期货,9710,-782.0,2025-12-31,zn2602,成交量,ZN
11,浙商期货,6284,-157.0,2025-12-31,zn2602,成交量,ZN
12,申万期货,3400,645.0,2025-12-31,zn2602,成交量,ZN
13,光大期货,3322,-814.0,2025-12-31,zn2602,成交量,ZN
14,国信期货,2713,-51.0,2025-12-31,zn2602,成交量,ZN
15,中信建投,2574,-345.0,2025-12-31,zn2602,成交量,ZN
16,东方财富,2527,173.0,2025-12-31,zn2602,成交量,ZN
17,东吴期货,2199,225.0,2025-12-31,zn2602,成交量,ZN
18,国联期货,2143,-344.0,2025-12-31,zn2602,成交量,ZN
19,永安期货,2105,-242.0,2025-12-31,zn2602,成交量,ZN
20,徽商期货,1866,-476.0,2025-12-31,zn2602,成交量,ZN
