排名,会员简称,持仓量,比上交易增减,date,contract,position_type,symbol
1,中信期货,12677,-373.0,2025-12-25,pg2602,空单持仓,PG
2,国泰君安,9532,663.0,2025-12-25,pg2602,空单持仓,PG
3,海通期货,4702,-14.0,2025-12-25,pg2602,空单持仓,PG
4,长江期货,3796,-1.0,2025-12-25,pg2602,空单持仓,PG
5,国投期货,3551,-19.0,2025-12-25,pg2602,空单持仓,PG
6,华泰期货,3485,-39.0,2025-12-25,pg2602,空单持仓,PG
7,中信建投,2670,-299.0,2025-12-25,pg2602,空单持仓,PG
8,东证期货,2165,19.0,2025-12-25,pg2602,空单持仓,PG
9,中粮期货,1670,-2.0,2025-12-25,pg2602,空单持仓,PG
10,银河期货,1477,-60.0,2025-12-25,pg2602,空单持仓,PG
11,广发期货,1360,65.0,2025-12-25,pg2602,空单持仓,PG
12,国贸期货,1223,-17.0,2025-12-25,pg2602,空单持仓,PG
13,永安期货,1209,-9.0,2025-12-25,pg2602,空单持仓,PG
14,国信期货,1146,-41.0,2025-12-25,pg2602,空单持仓,PG
15,创元期货,1089,-16.0,2025-12-25,pg2602,空单持仓,PG
16,南华期货,1017,113.0,2025-12-25,pg2602,空单持仓,PG
17,一德期货,877,-256.0,2025-12-25,pg2602,空单持仓,PG
18,中融汇信,820,114.0,2025-12-25,pg2602,空单持仓,PG
19,云财富,744,-80.0,2025-12-25,pg2602,空单持仓,PG
20,中泰期货,711,-86.0,2025-12-25,pg2602,空单持仓,PG
1,中信期货,11665,-1012.0,2025-12-26,pg2602,空单持仓,PG
2,国泰君安,10057,525.0,2025-12-26,pg2602,空单持仓,PG
3,海通期货,4710,8.0,2025-12-26,pg2602,空单持仓,PG
4,长江期货,3786,-10.0,2025-12-26,pg2602,空单持仓,PG
5,国投期货,3511,-40.0,2025-12-26,pg2602,空单持仓,PG
6,华泰期货,3444,-41.0,2025-12-26,pg2602,空单持仓,PG
7,中信建投,2451,-219.0,2025-12-26,pg2602,空单持仓,PG
8,东证期货,2147,-18.0,2025-12-26,pg2602,空单持仓,PG
9,永安期货,2080,871.0,2025-12-26,pg2602,空单持仓,PG
10,中粮期货,1645,-25.0,2025-12-26,pg2602,空单持仓,PG
11,广发期货,1320,-40.0,2025-12-26,pg2602,空单持仓,PG
12,一德期货,1273,396.0,2025-12-26,pg2602,空单持仓,PG
13,国贸期货,1171,-52.0,2025-12-26,pg2602,空单持仓,PG
14,银河期货,1167,-310.0,2025-12-26,pg2602,空单持仓,PG
15,创元期货,1009,-80.0,2025-12-26,pg2602,空单持仓,PG
16,国信期货,927,-219.0,2025-12-26,pg2602,空单持仓,PG
17,南华期货,915,-102.0,2025-12-26,pg2602,空单持仓,PG
18,中融汇信,817,-3.0,2025-12-26,pg2602,空单持仓,PG
19,中泰期货,686,-25.0,2025-12-26,pg2602,空单持仓,PG
20,云财富,671,-73.0,2025-12-26,pg2602,空单持仓,PG
1,中信期货,12024,359.0,2025-12-29,pg2602,空单持仓,PG
2,国泰君安,8895,-1162.0,2025-12-29,pg2602,空单持仓,PG
3,海通期货,4503,-207.0,2025-12-29,pg2602,空单持仓,PG
