排名,会员简称,持仓量,比上交易增减,date,contract,position_type,symbol
1,国泰君安,20988,508.0,2025-12-25,bu2602,多单持仓,BU
2,中信期货,20144,475.0,2025-12-25,bu2602,多单持仓,BU
3,银河期货,9310,17.0,2025-12-25,bu2602,多单持仓,BU
4,东证期货,8999,394.0,2025-12-25,bu2602,多单持仓,BU
5,国投期货,6942,-175.0,2025-12-25,bu2602,多单持仓,BU
6,华泰期货,5082,242.0,2025-12-25,bu2602,多单持仓,BU
7,大地期货,4962,-239.0,2025-12-25,bu2602,多单持仓,BU
8,中金财富,4508,67.0,2025-12-25,bu2602,多单持仓,BU
9,永安期货,4453,149.0,2025-12-25,bu2602,多单持仓,BU
10,中泰期货,4417,-1206.0,2025-12-25,bu2602,多单持仓,BU
11,宏源期货,4150,-411.0,2025-12-25,bu2602,多单持仓,BU
12,平安期货,3679,-15.0,2025-12-25,bu2602,多单持仓,BU
13,招商期货,3463,-1358.0,2025-12-25,bu2602,多单持仓,BU
14,海通期货,3387,-556.0,2025-12-25,bu2602,多单持仓,BU
15,广发期货,3194,-865.0,2025-12-25,bu2602,多单持仓,BU
16,中粮期货,2975,-226.0,2025-12-25,bu2602,多单持仓,BU
17,五矿期货,2881,-603.0,2025-12-25,bu2602,多单持仓,BU
18,华源期货,2878,144.0,2025-12-25,bu2602,多单持仓,BU
19,中信建投,2840,-187.0,2025-12-25,bu2602,多单持仓,BU
20,创元期货,2551,-47.0,2025-12-25,bu2602,多单持仓,BU
1,国泰君安,20447,-541.0,2025-12-26,bu2602,多单持仓,BU
2,中信期货,16878,-3266.0,2025-12-26,bu2602,多单持仓,BU
3,银河期货,8042,-1268.0,2025-12-26,bu2602,多单持仓,BU
4,东证期货,7386,-1613.0,2025-12-26,bu2602,多单持仓,BU
5,华泰期货,4968,-114.0,2025-12-26,bu2602,多单持仓,BU
6,大地期货,4737,-225.0,2025-12-26,bu2602,多单持仓,BU
7,国投期货,4659,-2283.0,2025-12-26,bu2602,多单持仓,BU
8,永安期货,4259,-194.0,2025-12-26,bu2602,多单持仓,BU
9,中金财富,4193,-315.0,2025-12-26,bu2602,多单持仓,BU
10,平安期货,3888,209.0,2025-12-26,bu2602,多单持仓,BU
