排名,会员简称,成交量,比上交易增减,date,contract,position_type,symbol
1,国泰君安,89578,-18143.0,2025-12-25,c2603,成交量,C
2,东证期货,49886,-25888.0,2025-12-25,c2603,成交量,C
3,五矿期货,47388,-20875.0,2025-12-25,c2603,成交量,C
4,中信期货,41748,-24338.0,2025-12-25,c2603,成交量,C
5,银河期货,30341,-13718.0,2025-12-25,c2603,成交量,C
6,华泰期货,17200,-347.0,2025-12-25,c2603,成交量,C
7,永安期货,13742,780.0,2025-12-25,c2603,成交量,C
8,中粮期货,11562,-8108.0,2025-12-25,c2603,成交量,C
9,东方财富,11409,-149.0,2025-12-25,c2603,成交量,C
10,广发期货,10953,-6314.0,2025-12-25,c2603,成交量,C
11,中信建投,10267,-4250.0,2025-12-25,c2603,成交量,C
12,南华期货,9925,-4279.0,2025-12-25,c2603,成交量,C
13,光大期货,9319,-3997.0,2025-12-25,c2603,成交量,C
14,中泰期货,8417,-5858.0,2025-12-25,c2603,成交量,C
15,国信期货,6854,-344.0,2025-12-25,c2603,成交量,C
16,浙商期货,6477,-797.0,2025-12-25,c2603,成交量,C
17,华闻期货,6124,-7254.0,2025-12-25,c2603,成交量,C
18,国投期货,5926,-416.0,2025-12-25,c2603,成交量,C
19,平安期货,4901,2207.0,2025-12-25,c2603,成交量,C
20,徽商期货,4254,-897.0,2025-12-25,c2603,成交量,C
1,国泰君安,191939,102361.0,2025-12-26,c2603,成交量,C
2,五矿期货,163524,116136.0,2025-12-26,c2603,成交量,C
3,中信期货,143760,102012.0,2025-12-26,c2603,成交量,C
4,东证期货,120360,70474.0,2025-12-26,c2603,成交量,C
5,银河期货,97887,67546.0,2025-12-26,c2603,成交量,C
6,中信建投,41079,30812.0,2025-12-26,c2603,成交量,C
7,华泰期货,40098,22898.0,2025-12-26,c2603,成交量,C
8,广发期货,33476,22523.0,2025-12-26,c2603,成交量,C
9,中泰期货,31423,23006.0,2025-12-26,c2603,成交量,C
10,永安期货,29810,16068.0,2025-12-26,c2603,成交量,C
11,东方财富,24790,13381.0,2025-12-26,c2603,成交量,C
12,光大期货,24197,14878.0,2025-12-26,c2603,成交量,C
13,一德期货,23566,21591.0,2025-12-26,c2603,成交量,C
14,国信期货,20420,13566.0,2025-12-26,c2603,成交量,C
15,瑞达期货,19137,14981.0,2025-12-26,c2603,成交量,C
16,华闻期货,19040,12916.0,2025-12-26,c2603,成交量,C
17,中粮期货,17580,6018.0,2025-12-26,c2603,成交量,C
18,南华期货,15874,5949.0,2025-12-26,c2603,成交量,C
19,国投期货,12709,6783.0,2025-12-26,c2603,成交量,C
20,海通期货,12685,8900.0,2025-12-26,c2603,成交量,C
1,国泰君安,217215,25276.0,2025-12-29,c2603,成交量,C
2,五矿期货,137380,-26144.0,2025-12-29,c2603,成交量,C
3,东证期货,131451,11091.0,2025-12-29,c2603,成交量,C
4,中信期货,125879,-17881.0,2025-12-29,c2603,成交量,C
5,银河期货,70262,-27625.0,2025-12-29,c2603,成交量,C
6,华泰期货,54600,14502.0,2025-12-29,c2603,成交量,C
7,中信建投,47151,6072.0,2025-12-29,c2603,成交量,C
8,瑞达期货,30992,11855.0,2025-12-29,c2603,成交量,C
9,广发期货,29502,-3974.0,2025-12-29,c2603,成交量,C
10,光大期货,27476,3279.0,2025-12-29,c2603,成交量,C
11,华闻期货,25917,6877.0,2025-12-29,c2603,成交量,C
12,永安期货,24546,-5264.0,2025-12-29,c2603,成交量,C
13,中泰期货,24541,-6882.0,2025-12-29,c2603,成交量,C
14,海通期货,23999,11314.0,2025-12-29,c2603,成交量,C
15,南华期货,23913,8039.0,2025-12-29,c2603,成交量,C
16,东方财富,22900,-1890.0,2025-12-29,c2603,成交量,C
17,中粮期货,21057,3477.0,2025-12-29,c2603,成交量,C
18,浙商期货,17043,5834.0,2025-12-29,c2603,成交量,C
19,华金期货,16411,11870.0,2025-12-29,c2603,成交量,C
20,国信期货,16407,-4013.0,2025-12-29,c2603,成交量,C
1,国泰君安,251632,34417.0,2025-12-30,c2603,成交量,C
2,东证期货,154038,22587.0,2025-12-30,c2603,成交量,C
3,五矿期货,134223,-3157.0,2025-12-30,c2603,成交量,C
4,中信期货,131096,5217.0,2025-12-30,c2603,成交量,C
5,银河期货,78212,7950.0,2025-12-30,c2603,成交量,C
6,中信建投,51601,4450.0,2025-12-30,c2603,成交量,C
7,华泰期货,50489,-4111.0,2025-12-30,c2603,成交量,C
8,中泰期货,35973,11432.0,2025-12-30,c2603,成交量,C
9,广发期货,35434,5932.0,2025-12-30,c2603,成交量,C
10,海通期货,28922,4923.0,2025-12-30,c2603,成交量,C
11,浙商期货,28835,11792.0,2025-12-30,c2603,成交量,C
12,华闻期货,27375,1458.0,2025-12-30,c2603,成交量,C
13,中粮期货,27070,6013.0,2025-12-30,c2603,成交量,C
14,南华期货,24800,887.0,2025-12-30,c2603,成交量,C
15,东方财富,24156,1256.0,2025-12-30,c2603,成交量,C
16,一德期货,22674,13322.0,2025-12-30,c2603,成交量,C
17,永安期货,21260,-3286.0,2025-12-30,c2603,成交量,C
18,光大期货,19411,-8065.0,2025-12-30,c2603,成交量,C
19,国信期货,16601,194.0,2025-12-30,c2603,成交量,C
20,华金期货,15032,-1379.0,2025-12-30,c2603,成交量,C
