时间,开盘,最高,最低,收盘,成交量,持仓量,MA5,MA10,MA20,MA60,MACD,MACD_SIGNAL,MACD_HIST,RSI14,ATR14,CCI20,VOL_MA20,OBV,OI_MA20,OI_CHANGE,OI_CHANGE_PCT
2019-09-25,15575,15760,15280,15575,93230,10679,15575.0,15575.0,15575.0,15575.0,0.0,0.0,0.0,0.0,480.0,0.0,93230.0,0,10679.0,0.0,0.0
2019-09-26,15565,15935,15550,15705,53364,9684,15640.0,15640.0,15640.0,15640.0,10.370370370370438,2.0740740740740877,8.296296296296351,99.99999999984615,432.5,35.35533905932721,73297.0,53364,10181.5,-995.0,-9.317351811967411
2019-09-27,15715,15800,15580,15725,14167,7952,15668.333333333334,15668.333333333334,15668.333333333334,15668.333333333334,19.97256515775007,5.653772290809284,14.318792866940784,99.9999999998,361.6666666666667,21.74874814049542,53587.0,67531,9438.333333333334,-1732.0,-17.88517141676993
2019-09-30,15735,15790,15635,15700,7757,7295,15676.25,15676.25,15676.25,15676.25,25.27374266743027,9.577766366133481,15.695976301296788,85.71428571428571,310.0,21.934287623862602,42129.5,59774,8902.5,-657.0,-8.262072434607648
2019-10-08,15630,15800,15545,15675,3700,7307,15676.0,15676.0,15676.0,15676.0,27.14476501641184,13.091166096189154,14.053598920222685,75.0,299.0,1.9603702884135763,34443.6,56074,8583.4,12.0,0.1644962302947306
2019-10-09,15630,15695,15630,15675,2449,7250,15696.0,15675.833333333334,15675.833333333334,15675.833333333334,28.301323665711607,16.133197610093646,12.168126055617961,75.0,260.0,-2.231814981060954,29111.166666666668,56074,8361.166666666666,-57.0,-0.7800739017380542
2019-10-10,15685,15895,15600,15765,5783,7643,15708.0,15688.57142857143,15688.57142857143,15688.57142857143,36.06442433207849,20.119442954490616,15.944981377587872,82.75862068965517,265.0,51.171140788014796,25778.571428571428,61857,8258.57142857143,393.0,5.420689655172417
2019-10-11,15800,15800,15705,15745,3957,7327,15712.0,15695.625,15695.625,15695.625,40.140193522742265,24.12359306814095,16.016600454601317,77.41935483870968,243.75,43.210124767684796,23050.875,57900,8142.125,-316.0,-4.134502158838149
2019-10-14,15775,15830,15735,15765,4921,7387,15725.0,15703.333333333334,15703.333333333334,15703.333333333334,44.47146347528178,28.193167149569113,16.278296325712667,78.78787878787878,227.22222222222223,54.23919137794754,21036.444444444445,62821,8058.222222222223,60.0,0.818889040534998
2019-10-15,15735,15820,15165,15440,11535,7385,15678.0,15677.0,15677.0,15677.0,21.43218536430504,26.840970792516302,-5.40878542821126,39.69465648854962,270.0,-103.70993596264147,20086.3,51286,7990.9,-2.0,-0.027074590496822815
2019-10-16,15405,15585,15405,15490,4900,7031,15641.0,15668.5,15660.0,15660.0,7.125831455543448,22.897942925121733,-15.772111469578284,43.971631205673766,261.8181818181818,-77.51481877613104,18705.727272727272,56186,7903.636363636364,-354.0,-4.793500338524037
2019-10-17,15465,15510,15115,15180,10988,7433,15524.0,15616.0,15620.0,15620.0,-28.893401167626507,12.539674106572084,-41.43307527419859,30.541871921182263,272.9166666666667,-117.51684532498317,18062.583333333332,45198,7864.416666666667,402.0,5.7175366235243885
2019-10-18,15175,15245,14790,15020,13475,8084,15379.0,15545.5,15573.846153846154,15573.846153846154,-69.54786090181733,-3.877832895105799,-65.67002800671153,26.382978723404264,286.9230769230769,-125.77144593047748,17709.69230769231,31723,7881.307692307692,651.0,8.758240279833185
2019-10-21,15180,15200,14680,14850,12463,8806,15196.0,15460.5,15522.142857142857,15522.142857142857,-114.16833093969399,-25.93593250402344,-88.23239843567055,23.048327137546465,303.57142857142856,-111.30011943001895,17334.928571428572,19260,7947.357142857143,722.0,8.931222167243934
2019-10-22,14850,14980,14770,14895,5152,9094,15087.0,15382.5,15480.333333333334,15480.333333333334,-144.23658147148126,-49.596062297515005,-94.64051917396625,25.539568345323744,284.2857142857143,-95.63375830072933,16522.733333333334,24412,8023.8,288.0,3.2704973881444444
2019-10-23,14940,15150,14840,14975,8766,8653,14984.0,15312.5,15448.75,15448.75,-159.76883950668162,-71.63061773934832,-88.13822176733329,22.761194029850742,278.92857142857144,-70.84896398102312,16037.9375,33178,8063.125,-441.0,-4.849351220584996
2019-10-24,14975,15130,14940,15005,5898,8500,14949.0,15236.5,15422.64705882353,15422.64705882353,-167.72409763105134,-90.84931371768893,-76.8747839133624,23.33333333333333,276.7857142857143,-60.34640387774764,15441.470588235294,39076,8088.823529411765,-153.0,-1.7681728880157177
2019-10-25,15060,15080,14815,14960,6797,8562,14937.0,15158.0,15396.944444444445,15396.944444444445,-175.63520758454615,-107.80649249106038,-67.82871509348577,22.992700729926995,284.64285714285717,-65.50213721197385,14961.222222222223,32279,8115.111111111111,62.0,0.7294117647058895
