时间,开盘,最高,最低,收盘,成交量,持仓量,涨跌,涨跌幅,成交额,MA5,MA10,MA20,MA60,EMA20,ATR14,RSI14,MACD,MACD_SIGNAL,MACD_HIST,BOLL_UP,BOLL_LOW,BOLL_MID,BOLL_WIDTH,KDJ_K,KDJ_D,KDJ_J,WILLIAMS_R14,CCI20,STOCH_RSI,VOL_MA20,OBV,OI_MA20,OI_CHANGE,OI_CHANGE_PCT,动态结算价
2020-11-18,13025,13110,12955,13040,61609,56472,,,,13276.0,13550.5,13888.75,14336.75,13754.393489179323,283.92857142857144,16.279069767441854,-306.2369802316025,-210.73290343956177,-95.50407679204073,14840.213554077003,12937.286445922997,13888.75,1902.9271081540064,8.425057209823168,10.97739231238153,3.3203870047064434,-93.79310344827586,-95.94501521319503,15.664469767146352,46148.75,-246475,42930.65,-737.0,-1.2882588403922424,
2020-11-19,13030,13210,12860,13145,68923,53210,,,,13207.0,13482.0,13820.25,14309.916666666666,13696.356014019388,288.57142857142856,23.20441988950276,-315.82389512482587,-231.7511017766146,-84.07279334821126,14779.111578287393,12861.388421712607,13820.25,1917.7231565747861,13.467944475970265,11.807576366911109,16.78868069408858,-78.73134328358209,-82.19985823328287,40.43729513778314,47779.15,-177552,44081.95,-3262.0,-5.7763139254852,
2020-11-20,13190,13265,13120,13170,52949,49915,,,,13131.0,13413.5,13752.0,14281.25,13646.226869827065,270.7142857142857,29.18032786885246,-317.74157607963207,-248.9491966372181,-68.79237944241396,14690.758418562014,12813.241581437986,13752.0,1877.5168371240288,17.62577051536093,13.746974416394382,25.38336271329403,-74.3801652892562,-64.14534674183543,61.32950864407275,48759.1,-124603,45464.45,-3295.0,-6.192445029129868,
2020-11-23,13150,13435,13150,13365,71791,43593,,,,13143.0,13352.0,13707.75,14258.916666666666,13619.443358414965,278.57142857142856,34.93975903614458,-300.0674904906118,-259.17285540789686,-40.894635082714956,14630.973614356382,12784.526385643618,13707.75,1846.4472287127646,29.754078739295878,19.082675857361544,51.096884503164546,-58.264462809917354,-45.18981771310386,81.46490330504271,50788.95,-52812,46875.9,-6322.0,-12.665531403385755,
2020-11-24,13345,13420,13205,13405,47485,38634,,,,13225.0,13314.0,13667.5,14232.833333333334,13599.020181423062,269.64285714285717,36.68639053254437,-279.60981670444744,-263.260247667207,-16.34956903724043,14568.449791229117,12766.550208770883,13667.5,1801.8995824582344,41.46303661984804,26.542796111523707,71.30351763649671,-54.95867768595041,-38.059035987347634,89.96959632563672,52212.6,-5327,48197.5,-4959.0,-11.375679581584198,
2020-11-25,13360,13590,13055,13270,68985,26710,,,,13271.0,13273.5,13592.25,14204.75,13567.684926049438,291.42857142857144,34.44444444444444,-271.164518818372,-264.84110189744,-6.323416920932004,14342.523458918744,12841.976541081256,13592.25,1500.5469178374879,43.911865683073295,32.332485968706905,67.07062511180607,-66.11570247933884,-39.54427544015383,81.91692607875784,52518.0,-74312,47309.6,-11924.0,-30.86400579800176,
2020-11-26,13250,13295,13125,13180,26566,24996,,,,13278.0,13242.5,13534.0,14171.666666666666,13530.762552139968,286.42857142857144,31.903485254691688,-268.6371256732309,-265.6003066525982,-3.03681902063272,14215.990893595632,12852.009106404368,13534.0,1363.9817871912637,41.972989820461564,35.545987252625125,54.82699495613444,-73.55371900826447,-50.474790087754705,72.79025413313727,51567.25,-100878,46482.4,-1714.0,-6.417072257581435,
2020-11-27,13230,13460,13160,13355,31835,20935,,,,13315.0,13223.0,13496.0,14142.75,13514.02326145997,271.42857142857144,33.68146214099217,-249.63546864301134,-262.40733905068083,12.771870407669496,14124.260757128255,12867.739242871745,13496.0,1256.5215142565103,50.58473293966844,40.558902481639564,70.6363938557262,-58.57740585774059,-29.00132836442261,88.0035401307424,50780.85,-69043,45594.75,-4061.0,-16.246599455912946,
2020-11-30,13380,13465,13265,13315,50530,62625,,,,13305.0,13224.0,13471.5,14111.416666666666,13495.06866513045,263.92857142857144,36.64772727272728,-235.0941650593013,-256.9447042524049,21.8505391931036,14087.113515121298,12855.886484878702,13471.5,1231.2270302425968,54.49941100087485,45.20573865471799,73.08675569318856,-51.336898395721924,-21.681514908389655,99.8456461571216,50922.8,-119573,46551.25,41690.0,199.1401958442799,
2020-12-01,13345,13355,13030,13265,52488,65249,,,,13277.0,13251.0,13441.5,14077.166666666666,13473.157363689455,274.64285714285717,37.94117647058823,-225.0108740457472,-250.55793821107338,25.54706416532619,14034.432941979285,12848.567058020715,13441.5,1185.8658839585696,54.82609135218141,48.412522887205796,67.65322828213263,-51.785714285714285,-39.30998572560769,100.0,51687.05,-172061,47548.8,2624.0,4.190019960079838,
2020-12-02,13300,13410,13255,13375,47050,68387,,,,13298.0,13284.5,13417.5,14045.5,13463.809043338078,270.35714285714283,46.46153846153846,-205.77170445910997,-241.6006914606807,35.82898700157074,13977.927468427826,12857.072531572174,13417.5,1120.8549368556523,57.086441853835225,51.30382920941561,68.65166714267446,-38.69047619047619,-13.502273186104214,100.0,52049.65,-125011,48704.4,3138.0,4.809269107572534,
2020-12-03,13325,13505,13265,13330,65610,70178,,,,13328.0,13303.0,13392.5,14013.75,13451.065324924928,276.7857142857143,43.16770186335403,-191.9430478945451,-231.66916274745358,39.726114852908495,13919.032849977342,12865.967150022658,13392.5,1053.0656999546845,55.91477075969968,52.840809726176964,62.062692826745106,-44.04761904761905,-6.064399350844575,90.54136879677397,53437.35,-190621,49826.6,1791.0,2.6189188003567843,
2020-12-04,13380,13380,13225,13320,48892,69261,,,,13321.0,13318.0,13365.75,13986.833333333334,13438.582913027316,256.42857142857144,50.545454545454554,-179.7189659947344,-221.27912339690977,41.56015740217538,13845.643354380896,12885.856645619104,13365.75,959.7867087617924,54.53841860170455,53.40667935135282,56.80189710240799,-36.986301369863014,-13.118778915956272,100.0,53948.5,-239513,50886.85,-917.0,-1.3066773062783255,
2020-12-07,13350,13535,13320,13505,67535,77109,,,,13359.0,13332.0,13342.0,13965.666666666666,13444.908349881858,246.07142857142858,70.4,-153.33577970861916,-207.69045465925166,54.3546749506325,13732.60546793273,12951.39453206727,13342.0,781.2109358654598,64.63275525827922,57.14870465366162,79.60085646751442,-11.643835616438356,25.41685148797397,100.0,54739.45,-171978,52288.65,7848.0,11.331052107246498,
2020-12-08,13490,13615,13400,13460,54503,76447,,,,13398.0,13337.5,13325.75,13943.25,13446.34564989311,250.35714285714286,66.80000000000001,-134.5075194592846,-193.05386761925826,58.54634815997366,13662.018611302585,12989.481388697415,13325.75,672.5372226051695,67.58992800694398,60.629112438089074,81.51155914465379,-20.52980132450331,47.47451010357091,92.3721670724855,55000.35,-226481,53602.25,-662.0,-0.8585249452074284,
2020-12-09,13430,13585,13410,13525,47883,77359,,,,13428.0,13363.0,13318.25,13920.666666666666,13453.836540379481,237.85714285714286,65.70247933884298,-113.0379990991587,-177.05069391523836,64.01269481607966,13627.310971671492,13009.189028328508,13318.25,618.1219433429833,73.26508020975751,64.84110169531189,90.11303723864876,-15.384615384615385,60.83517840437128,88.6036923190193,54927.35,-178598,54861.25,912.0,1.1929833741023188,
2020-12-10,13525,13695,13420,13460,70310,80490,,,,13454.0,13391.0,13316.75,13908.5,13454.423536533815,247.14285714285714,61.6,-100.11415267342818,-161.6633856668763,61.54923299344813,13622.575457616458,13010.924542383542,13316.75,611.6509152329163,70.39727151828447,66.69315830296941,77.80549794891459,-35.338345864661655,67.66284974078182,77.14078778762047,55776.1,-248908,56230.65,3131.0,4.04736359053246,
2020-12-11,13485,14165,13485,13930,124456,77958,,,,13576.0,13448.5,13335.75,13905.25,13499.716533054403,277.14285714285717,68.52459016393442,-51.354852451862826,-139.60167902387363,88.2468265720108,13735.411369819896,12936.088630180104,13335.75,799.3227396397924,73.36323240719699,68.91651633771193,82.25666454616712,-20.704845814977972,139.91958297968688,95.12836461047647,60136.5,-124452,57559.2,-2532.0,-3.145732389116662,
2020-12-14,13920,14365,13815,14135,108018,80567,,,,13702.0,13530.5,13377.25,13903.916666666666,13560.219720382556,301.07142857142856,71.59763313609467,3.78539532801733,-110.92426415349544,114.70965948151277,13912.752469403122,12841.747530596878,13377.25,1071.0049388062434,75.51700873930092,71.11668047157492,84.3176652747529,-17.228464419475657,144.57558874518094,100.0,62292.5,-16434,58865.2,2609.0,3.3466738500218085,
2020-12-15,14190,14315,13955,14055,91530,78292,,,,13821.0,13609.5,13430.25,13897.333333333334,13607.341651774695,288.57142857142856,74.00611620795107,40.5615393683438,-80.6271034491276,121.1886428174714,14014.098168799497,12846.401831200503,13430.25,1167.6963375989944,74.61367834082048,72.28234642799012,79.27634216648121,-23.220973782771537,116.96907140729915,100.0,62947.4,-107964,59919.35,-2275.0,-2.8237367656732903,
2020-12-16,14075,14190,13705,13785,94994,75092,,,,13873.0,13650.5,13467.5,13887.083333333334,13624.26149446282,311.07142857142856,66.66666666666666,47.374056330214444,-55.02687149325919,102.40092782347364,14041.493398091505,12893.506601908495,13467.5,1147.9867961830096,66.11672123306161,70.22713802968062,57.8958876398236,-43.445692883895134,72.26337423961303,81.79910104350235,64616.65,-202958,60850.35,-3200.0,-4.087263066469116,
2020-12-17,13785,13905,13770,13885,56286,74522,,,,13958.0,13706.0,13504.5,13883.333333333334,13649.093733085409,299.2857142857143,65.22988505747126,60.148831085753045,-31.991730977456747,92.14056206320979,14086.311146787612,12922.688853212388,13504.5,1163.622293575223,62.10014270401875,67.51813958779333,51.26414893646958,-35.95505617977528,59.539434082588365,76.50800422444065,63984.8,-146672,61915.95,-570.0,-0.7590688755127029,
2020-12-18,13920,13995,13765,13965,79662,76327,,,,13965.0,13770.5,13544.25,13882.666666666666,13679.180044220131,301.42857142857144,68.25842696629213,75.85386736333203,-10.422611309298992,86.27647867263101,14138.337314156855,12950.162685843145,13544.25,1188.1746283137109,60.91650273532166,65.31759397030277,52.114320265359424,-29.9625468164794,62.043237371346294,84.06294511091502,65320.45,-67010,63236.55,1805.0,2.422103539894249,
2020-12-21,13960,14095,13730,13995,102741,74416,,,,13937.0,13819.5,13575.75,13880.5,13709.258135246786,304.2857142857143,70.73863636363637,89.68711382168112,9.599333716897032,80.08778010478409,14196.049375938324,12955.450624061676,13575.75,1240.5987518766487,61.02984999108703,63.888345977230856,55.3128580187994,-32.45614035087719,60.498035752974424,89.40451409789439,66867.95,35731,64777.7,-1911.0,-2.503701180447282,
2020-12-22,13895,13960,13260,13300,117094,65320,,,,13786.0,13803.5,13570.5,13868.833333333334,13670.281169985186,345.7142857142857,48.40085287846482,44.06145661586743,16.491758296691113,27.569698319176315,14198.612460597538,12942.387539402462,13570.5,1256.2249211950766,41.893203161478844,56.55663170531352,12.566346073809484,-93.42105263157895,-11.904435297237635,16.969585260234517,70348.4,-81363,66112.0,-9096.0,-12.223177811223396,
2020-12-23,13320,13410,13090,13305,70948,60826,,,,13690.0,13781.5,13572.25,13858.5,13635.492487129453,351.42857142857144,49.45770065075922,8.211594627087834,14.83572556277046,-6.624130935682626,14197.023432617987,12947.476567382013,13572.25,1249.546865235974,33.549717140332305,48.88766018365312,2.8738310536906795,-83.13725490196079,-50.83027338770731,4.127463009050056,70446.55,-10415,67817.8,-4494.0,-6.879975505205149,
2020-12-24,13360,13470,13280,13385,55887,52116,,,,13590.0,13774.0,13582.5,13848.25,13611.63605978379,353.92857142857144,51.36842105263158,-13.587717126256393,9.15103702496509,-22.738754151221485,14186.56081952417,12978.43918047583,13582.5,1208.1216390483387,30.078896394208464,42.618072253838235,5.000544674948912,-76.86274509803921,-35.22748235692298,11.589680355871998,71912.6,45472,69173.8,-8710.0,-14.319534409627465,
2020-12-25,13425,13705,13355,13690,59235,38494,,,,13535.0,13750.0,13599.25,13838.75,13619.099292185334,363.57142857142856,53.70741482965932,-6.181619871740622,6.084505645623948,-12.266125517364571,14195.274328362526,13003.225671637474,13599.25,1192.0486567250518,36.379128208383875,40.53842423868678,28.060536147778066,-52.94117647058823,-2.622283652399447,20.724496690036485,73282.6,104707,70051.75,-13622.0,-26.137846342773805,
2020-12-28,13735,13780,13505,13595,38477,32251,,,,13455.0,13696.0,13613.25,13826.5,13616.804121501016,367.85714285714283,52.652259332023576,-7.8870237906030525,3.2901997583785487,-11.177223548981601,14194.122981858023,13032.377018141977,13613.25,1161.7459637160464,39.555782441952886,40.21087697310882,38.24559337964102,-60.3921568627451,2.5456038085255766,16.60364277005098,72679.95,66230,68533.05,-6243.0,-16.218111913544963,
2020-12-29,13595,13660,13265,13295,38752,29288,,,,13454.0,13620.0,13614.75,13808.416666666666,13586.156109929492,383.57142857142856,45.86330935251799,-33.06490978069996,-3.980822149437154,-29.08408763126281,14191.980000679288,13037.519999320712,13614.75,1154.4600013585768,33.16985827805151,37.86387074142305,23.78183335130842,-83.92156862745098,-39.77714219883382,0.0,71993.15,27478,66735.0,-2963.0,-9.187312021332673,
2020-12-30,13335,13440,13280,13385,56183,76738,,,,13470.0,13580.0,13615.25,13792.666666666666,13566.998385174302,375.35714285714283,48.66310160427807,-45.23487846490025,-12.231633412529774,-33.003245052370474,14191.62227553032,13038.87772446968,13615.25,1152.7445510606412,31.897650128982924,35.87513053727634,23.942689312396098,-76.86274509803921,-47.259513927473,9.948518163601618,72449.8,83661,67152.55,47450.0,162.01174542474735,
2020-12-31,13355,13475,13315,13440,47612,78764,,,,13481.0,13535.5,13620.75,13780.333333333334,13554.903300871987,336.42857142857144,39.7489539748954,-49.866792636681566,-19.758665257360136,-30.10812737932143,14187.683347980723,13053.816652019277,13620.75,1133.8666959614457,32.873723634910675,34.87466156982112,28.871847765089782,-72.54901960784314,-40.22607862566104,0.0,71549.9,131273,67581.85,2026.0,2.640152206208146,
2021-01-04,13445,13750,13420,13735,48744,80399,,,,13490.0,13512.5,13641.5,13764.416666666666,13572.055367455609,320.7142857142857,41.935483870967744,-29.394739151477552,-21.68588003618362,-7.708859115293933,14192.23252654031,13090.76747345969,13641.5,1101.4650530806211,46.62845943476803,38.792594191470094,62.300189921363895,-47.3469387755102,-1.2496359950720834,6.382694168294248,71542.5,180017,68138.75,1635.0,2.075821441267589,
2021-01-05,13735,14000,13635,13960,76000,91412,,,,13563.0,13509.0,13664.25,13755.166666666666,13609.002475316978,321.07142857142856,48.19047619047619,4.92831972327258,-16.36304008429238,21.29135980756496,14228.661896998712,13099.838103001288,13664.25,1128.8237939974242,62.953771491310555,46.84631995808358,95.16867455776449,-20.90909090909091,39.43737400921072,27.239782937071094,71965.75,256017,68853.9,11013.0,13.697931566313004,
2021-01-06,13960,14165,13895,14030,87696,99134,,,,13710.0,13582.0,13692.75,13749.416666666666,13649.097477667743,305.7142857142857,55.05154639175258,37.34748756276895,-5.6209345548801135,42.96842211764906,14271.12772214504,13114.37227785496,13692.75,1156.75544429008,70.30251432754037,54.66505141456918,101.57744015348274,-12.55813953488372,63.96834625351187,49.37963617986884,73625.4,343713,69988.25,7722.0,8.447468603684417,
2021-01-07,14050,14725,14045,14725,141595,120548,,,,13978.0,13724.0,13752.75,13755.166666666666,13751.56438455653,345.7142857142857,63.907284768211916,117.76310353316694,19.0558730627293,98.70723047043764,14486.073185735213,13019.426814264787,13752.75,1466.646371470426,80.20167621836023,63.177259682499525,114.25050929008165,-0.0,119.4121707574362,77.95604514518551,78311.0,485308,72147.7,21414.0,21.601065224847172,
2021-01-08,14800,15045,14225,14445,250317,115563,,,,14179.0,13830.0,13802.0,13756.916666666666,13817.605871741624,387.85714285714283,57.45341614906832,157.08857925318625,46.66241430082069,110.42616495236555,14583.276957429647,13020.723042570353,13802.0,1562.5539148592943,75.56516242272704,67.30656059590869,92.08236607636374,-30.690537084398976,107.26535340234389,57.1301827236707,87311.35,234991,73901.35,-4985.0,-4.135282211235358,
2021-01-11,14500,14550,13930,13930,146554,111900,,,,14218.0,13854.0,13802.0,13748.083333333334,13828.310074432897,406.07142857142856,49.12280701754386,145.02633283151408,66.33519800695937,78.69113482455471,14583.276957429647,13020.723042570353,13802.0,1562.5539148592943,62.82995846908395,65.81435988696711,56.86115563331762,-57.033248081841435,44.634346276003086,38.8017414069095,88416.25,88437,75598.45,-3663.0,-3.1696996443498326,
2021-01-12,13735,13960,13580,13905,139737,103931,,,,14207.0,13885.0,13790.5,13738.25,13835.61387686786,380.7142857142857,59.96705107084019,131.92883112984418,79.45392463153634,52.474906498307845,14557.784343094458,13023.215656905542,13790.5,1534.5686861889153,53.69022727022972,61.77298234805465,37.52471711457987,-58.312020460358056,3.4001724319401334,83.68995883415172,90002.2,-51300,76766.65,-7969.0,-7.121537086684537,
2021-01-13,13900,14085,13760,13910,110775,103660,,,,14183.0,13946.5,13783.25,13728.333333333334,13842.69826954711,381.07142857142856,59.96705107084019,120.56265365839681,87.67567043690843,32.88698322148838,14542.711547482993,13023.788452517007,13783.25,1518.9230949659868,47.257839374758156,56.934601356955824,27.904315410362813,-63.764044943820224,19.179932797301213,83.68995883415172,90964.45,59475,78035.05,-271.0,-0.2607499206204067,
2021-01-14,13900,14020,13700,13935,112216,100713,,,,14025.0,14001.5,13790.75,13715.666666666666,13851.488910542625,390.35714285714283,59.22818791946309,112.27789747810675,92.5961158451481,19.681781632958646,14553.240897270945,13028.259102729055,13790.75,1524.9817945418908,42.06932881394134,51.97951050928433,22.248965423255356,-62.359550561797754,14.599337444388013,80.63153912089275,91825.55,171691,79316.1,-2947.0,-2.8429480995562417,
2021-01-15,13975,14225,13875,13970,136112,94327,,,,13930.0,14054.5,13795.0,13706.583333333334,13862.775680967137,390.35714285714283,55.1660516605166,107.29949423169091,95.53679152245667,11.762702709234247,14560.643863892208,13029.356136107792,13795.0,1531.2877277844163,36.919939345813,46.959653454793894,16.840511127851215,-60.39325842696629,32.350473633482736,63.81689950982207,95816.85,307803,80306.35,-6386.0,-6.340790166115595,
2021-01-18,13970,14385,13935,14335,103181,94537,,,,14011.0,14114.5,13813.5,13703.25,13907.749425636934,402.85714285714283,62.41610738255034,131.29305870550343,102.68804495906602,28.605013746437407,14613.546709162725,13013.453290837275,13813.5,1600.0934183254503,41.7919049563668,45.23707062198486,34.901573625130666,-39.8876404494382,55.302431568819514,93.82748171461367,96992.8,410984,81216.85,210.0,0.2226297878656247,
2021-01-19,14320,14445,14185,14300,97867,93308,,,,14090.0,14148.5,13828.75,13704.083333333334,13945.106623195321,393.2142857142857,68.50828729281768,145.80319544475424,111.31107505620366,34.492120388550575,14654.57574305645,13002.92425694355,13828.75,1651.6514861128999,44.24352253063816,44.9058879248693,42.918791742175884,-42.20963172804532,62.42834065704434,100.0,96749.1,313117,82161.45,-1229.0,-1.3000200979510712,
2021-01-20,14350,14500,14200,14405,110283,91194,,,,14189.0,14186.0,13884.0,13707.333333333334,13988.905992414813,403.2142857142857,68.68131868131869,163.88602969408385,121.8260659837797,42.059963710304146,14708.733449762949,13059.266550237051,13884.0,1649.466899525898,48.26701274511258,46.02626286495039,52.74851250543695,-36.994219653179194,62.66634019169628,100.0,96408.55,423400,83455.15,-2114.0,-2.265614952630002,
2021-01-21,14450,14580,14330,14400,98404,89875,,,,14282.0,14153.5,13938.75,13701.083333333334,14028.05780266102,409.64285714285717,67.91044776119404,175.78698496413926,132.61824977985162,43.16873518428764,14746.8593920217,13130.6406079783,13938.75,1616.2187840434017,59.511341830075054,50.521289186658606,77.49144711690795,-39.69230769230769,64.9690668819078,97.11779076783083,97781.35,324996,84907.6,-1319.0,-1.446367085553879,
2021-01-22,14415,14435,14035,14085,105911,81250,,,,14305.0,14117.5,13973.75,13696.75,14033.480869074256,414.64285714285717,56.48148148148149,157.9796196063271,137.69052374514672,20.289095861180385,14740.4508954983,13207.0491045017,13973.75,1533.4017909965987,56.507561220050036,52.51671319778908,64.48925726457195,-65.52901023890784,29.277624658754675,40.462002939657594,100282.55,219085,86364.3,-8625.0,-9.596662030598058,
2021-01-25,14090,14430,13980,14365,101208,70944,,,,14311.0,14161.0,14007.5,13700.916666666666,14065.054119638613,420.7142857142857,57.350272232304896,164.56382487178962,143.0651839704753,21.49864090131433,14781.005349894744,13233.994650105256,14007.5,1547.0106997894873,62.86110141942729,55.96484260500182,76.65361904827824,-46.41638225255973,35.07264108929991,42.065906425791496,102381.2,320293,87986.8,-10306.0,-12.684307692307694,
2021-01-26,14350,14680,14260,14450,110287,59377,,,,14341.0,14215.5,14050.25,13711.666666666666,14101.715632053983,431.42857142857144,57.581227436823106,174.62764580773,149.37767633792623,25.249969469803773,14822.270418328291,13278.229581671709,14050.25,1544.0408366565825,67.41760502791752,59.78243007930705,82.68795492513846,-40.61433447098976,56.617603491216464,43.24674885638386,105971.7,430580,89343.1,-11567.0,-16.30440911141182,
2021-01-27,14500,14610,14255,14360,83550,47675,,,,14332.0,14260.5,14103.5,13719.916666666666,14126.314143286938,407.14285714285717,41.57043879907621,173.3428599791041,154.17071306616182,19.17214691294228,14799.338002925817,13407.661997074183,14103.5,1391.6760058516338,65.02788575360132,61.53091530407181,72.02182665266037,-46.75767918088737,45.3429427806717,0.0,108211.6,347030,90262.45,-11702.0,-19.70796773161325,
2021-01-28,14300,14340,14155,14215,76015,41225,,,,14295.0,14288.5,14145.0,13725.916666666666,14134.760415354847,363.2142857142857,44.334975369458135,158.79389262073164,155.0953489770758,3.698543643655853,14753.99399357508,13536.00600642492,14145.0,1217.9879871501616,55.87988804155077,59.64723954989813,48.34518502485605,-42.27272727272727,16.731542527798943,10.197148091060994,109203.2,271015,88486.8,-6450.0,-13.52910330361825,
2021-01-29,14215,14380,14205,14260,66586,35907,,,,14330.0,14317.5,14186.0,13733.083333333334,14146.687994844862,331.42857142857144,60.57692307692308,149.17525560068862,153.91133030179836,-4.736074701109743,14697.803827549908,13674.196172450092,14186.0,1023.607655099815,50.58659202770051,56.6270237091656,38.505728664770345,-38.18181818181818,20.271063158885422,70.10648256494267,110151.9,337601,86343.95,-5318.0,-12.899939357186174,
2021-02-01,14275,14540,14270,14450,60255,33356,,,,14347.0,14329.0,14221.75,13743.0,14175.574852478683,324.2857142857143,65.79710144927536,155.09597866930926,154.14825997530056,0.9477186940086995,14699.676166946978,13743.823833053022,14221.75,955.8523338939558,56.105347066086054,56.45313149480575,55.40977820864667,-23.46938775510204,44.47651822872132,89.36140308034607,110727.45,397856,83991.8,-2551.0,-7.104464310580106,
2021-02-02,14445,14465,13870,14230,46326,29931,,,,14303.0,14322.0,14235.25,13747.166666666666,14180.758199861666,343.57142857142856,58.24742268041237,140.41738872399037,151.40208572503855,-10.984697001048175,14697.02546377798,13773.47453622202,14235.25,923.5509275559598,52.21837952553885,55.04154750505012,46.5720435665163,-45.91836734693877,-10.380412871427344,61.51398978481522,109243.75,351530,80917.75,-3425.0,-10.268017747931403,
2021-02-03,14180,14205,14020,14185,49348,24185,,,,14268.0,14300.0,14243.0,13753.833333333334,14181.162180827223,335.7142857142857,56.37755102040817,123.72712721442076,145.867094022915,-22.13996680849425,14695.378509424876,13790.621490575124,14243.0,904.7570188497521,47.77521597998886,52.619436996696365,38.08677394657386,-61.111111111111114,-24.18352365898452,54.61686336130523,107326.35,302182,77170.3,-5746.0,-19.19748755470917,
2021-02-04,14260,14520,14190,14285,111047,105085,,,,14282.0,14288.5,14221.0,13764.0,14191.051496938917,334.64285714285717,57.77777777777777,117.21792372727396,140.13725996378682,-22.919336236512862,14613.51684509612,13828.48315490388,14221.0,785.0336901922383,48.92833328707076,51.389069093487834,44.0068616742366,-48.76543209876543,25.27489556685886,59.78167823803206,105798.95,413229,76397.15,80900.0,334.50485838329547,
2021-02-05,14270,14430,14230,14380,83247,110800,,,,14306.0,14318.0,14217.75,13778.833333333334,14209.046592468543,316.7857142857143,51.282051282051285,118.36065120911007,135.78193821285146,-17.421287003741384,14603.475222624113,13832.024777375887,14217.75,771.4504452482252,53.60654317903483,52.1282271220035,56.5631752930975,-37.03703703703704,34.20453779184932,35.821826975583136,97445.45,496476,76159.0,5715.0,5.438454584384078,
2021-02-08,14440,14485,14220,14460,84379,110887,,,,14308.0,14327.5,14244.25,13794.0,14232.946916995348,317.14285714285717,54.44444444444445,124.28887756999029,133.48332608427924,-9.19444851428895,14619.416980367268,13869.083019632732,14244.25,750.333960734537,62.31427202926646,55.52357542442449,75.89566523895039,-27.160493827160494,41.37597015042584,47.48649140598593,94336.7,580855,76108.35,87.0,0.0785198555956601,
2021-02-09,14500,14500,14305,14460,67897,104895,,,,14354.0,14328.5,14272.0,13813.25,14254.571020138648,309.64285714285717,51.622418879056056,127.51710189751611,132.2900812469266,-4.772979349410491,14622.82459254853,13921.17540745147,14272.0,701.6491850970597,70.89608185035674,60.64774423306858,91.39275708493307,-27.160493827160494,47.92186000452213,38.16240189757185,90744.7,580855,76156.55,-5992.0,-5.403699261410266,
2021-02-10,14455,14685,14380,14490,84156,103366,,,,14415.0,14341.5,14301.0,13838.166666666666,14276.99282774449,313.57142857142856,52.61627906976744,130.98631352851226,132.02932770324375,-1.0430141747314963,14620.301870039193,13981.698129960807,14301.0,638.6037400783862,72.62192777753845,64.63913874789186,88.58750583683161,-23.926380368098158,72.7780643720253,45.59373459802738,89413.75,665011,76141.85,-1529.0,-1.457648124314792,
2021-02-18,14720,14940,14560,14860,56693,104971,,,,14530.0,14406.0,14347.25,13868.5,14332.517320340254,317.14285714285717,71.83098591549296,161.72730482312727,137.96892312722045,23.75838169590682,14708.541178676525,13985.958821323475,14347.25,722.5823573530506,79.25574001368607,69.51133916982326,98.74454170141166,-7.4766355140186915,138.54007231156797,100.0,86637.6,721704,76354.75,1605.0,1.5527349418570813,
2021-02-19,14950,15335,14920,15330,101304,106749,,,,14720.0,14513.0,14415.25,13904.916666666666,14427.51567078404,318.92857142857144,74.55470737913485,221.46195834656646,154.66753017108965,66.79442817547681,14948.566090730046,13881.933909269954,14415.25,1066.6321814600924,86.05672769968149,75.026468679776,108.11724573949249,-0.3412969283276451,168.3823785786028,100.0,84897.2,823008,76975.85,1778.0,1.6938011450781554,
2021-02-22,15390,15680,15175,15280,125666,102977,,,,14884.0,14596.0,14462.5,13940.083333333334,14508.704654518893,325.0,71.50259067357513,261.7502258267923,176.0840693022302,85.6661565245621,15119.082058847178,13805.917941152822,14462.5,1313.1641176943558,82.67235661906477,77.57509799287226,92.8668738714498,-22.099447513812155,144.76707090332874,90.74675038450012,86021.45,697342,77397.85,-3772.0,-3.533522562272251,
2021-02-23,15280,15590,15130,15330,120914,90539,,,,15058.0,14706.0,14514.0,13972.833333333334,14586.923258850427,332.5,75.66137566137566,294.3208031879203,199.73141607936824,94.58938710855207,15270.839689623552,13757.160310376448,14514.0,1513.6793792471035,80.61826011740783,78.58948536771744,84.6758096167886,-19.337016574585636,112.69051066436717,100.0,87173.8,818256,77259.4,-12438.0,-12.078425279431325,
2021-02-24,15300,15325,15110,15195,90063,70706,,,,15199.0,14807.0,14553.5,14002.666666666666,14644.8353294361,333.57142857142856,76.06382978723404,305.71574780774245,220.92828242504308,84.78746538269937,15366.746256483368,13740.253743516632,14553.5,1626.4925129667354,76.0057807175413,77.7282504843254,72.56084118397308,-26.795580110497237,81.87839954825645,100.0,86162.8,728193,76235.0,-19833.0,-21.90547719767172,
2021-02-25,15205,15620,15205,15500,98664,57662,,,,15327.0,14928.5,14608.5,14039.833333333334,14726.279583775518,351.42857142857144,78.97196261682242,335.48995515594834,243.84061697122416,91.64933818472417,15520.790927742957,13696.209072257043,14608.5,1824.5818554859143,79.89426477059831,78.45025524641636,82.78228381896221,-9.94475138121547,93.76903480172442,100.0,86175.8,826857,74624.35,-13044.0,-18.448222215936415,
