排名,会员简称,成交量,比上交易增减,date,contract,position_type,symbol
20,宝城期货,5047,-2780.0,2025-12-30,sp2605,成交量,SP
1,国泰君安,144117,-18616.0,2025-12-31,sp2605,成交量,SP
2,中信期货,48513,-6625.0,2025-12-31,sp2605,成交量,SP
3,东证期货,41942,-6480.0,2025-12-31,sp2605,成交量,SP
4,华闻期货,33860,-7192.0,2025-12-31,sp2605,成交量,SP
5,浙商期货,16564,4752.0,2025-12-31,sp2605,成交量,SP
6,广发期货,14441,-4716.0,2025-12-31,sp2605,成交量,SP
7,海通期货,14179,-2884.0,2025-12-31,sp2605,成交量,SP
8,申万期货,12622,7225.0,2025-12-31,sp2605,成交量,SP
9,南华期货,10153,-4773.0,2025-12-31,sp2605,成交量,SP
10,银河期货,9666,-1202.0,2025-12-31,sp2605,成交量,SP
11,中泰期货,9390,-3793.0,2025-12-31,sp2605,成交量,SP
12,华泰期货,8029,-5706.0,2025-12-31,sp2605,成交量,SP
13,徽商期货,7481,-386.0,2025-12-31,sp2605,成交量,SP
14,兴证期货,7383,1371.0,2025-12-31,sp2605,成交量,SP
15,中信建投,6002,-3446.0,2025-12-31,sp2605,成交量,SP
16,创元期货,5398,1966.0,2025-12-31,sp2605,成交量,SP
17,国信期货,4935,-819.0,2025-12-31,sp2605,成交量,SP
18,东方财富,4768,-1346.0,2025-12-31,sp2605,成交量,SP
19,五矿期货,4623,-1764.0,2025-12-31,sp2605,成交量,SP
20,方正中期,4457,-329.0,2025-12-31,sp2605,成交量,SP
