排名,会员简称,持仓量,比上交易增减,date,contract,position_type,symbol
1,中信期货,115093,-131.0,2025-12-25,FG2605,空单持仓,FG
2,国泰君安,108259,-2597.0,2025-12-25,FG2605,空单持仓,FG
3,东证期货,88091,-1783.0,2025-12-25,FG2605,空单持仓,FG
4,永安期货,76796,2746.0,2025-12-25,FG2605,空单持仓,FG
5,乾坤期货,39988,4.0,2025-12-25,FG2605,空单持仓,FG
6,中金财富,39282,-3133.0,2025-12-25,FG2605,空单持仓,FG
7,瑞银期货,37909,1.0,2025-12-25,FG2605,空单持仓,FG
8,浙商期货,37501,-1716.0,2025-12-25,FG2605,空单持仓,FG
9,华泰期货,37185,272.0,2025-12-25,FG2605,空单持仓,FG
10,银河期货,36882,-1381.0,2025-12-25,FG2605,空单持仓,FG
11,中信建投,28684,295.0,2025-12-25,FG2605,空单持仓,FG
12,平安期货,23255,379.0,2025-12-25,FG2605,空单持仓,FG
13,瑞达期货,21343,6935.0,2025-12-25,FG2605,空单持仓,FG
14,光大期货,17421,500.0,2025-12-25,FG2605,空单持仓,FG
15,国投期货,17230,-208.0,2025-12-25,FG2605,空单持仓,FG
16,广发期货,13921,-1733.0,2025-12-25,FG2605,空单持仓,FG
17,金瑞期货,13294,11.0,2025-12-25,FG2605,空单持仓,FG
18,方正中期,12997,-1456.0,2025-12-25,FG2605,空单持仓,FG
19,国信期货,12784,-556.0,2025-12-25,FG2605,空单持仓,FG
20,招商期货,12621,578.0,2025-12-25,FG2605,空单持仓,FG
1,中信期货,115279,186.0,2025-12-26,FG2605,空单持仓,FG
2,国泰君安,105581,-2678.0,2025-12-26,FG2605,空单持仓,FG
3,东证期货,88708,617.0,2025-12-26,FG2605,空单持仓,FG
4,永安期货,82920,6124.0,2025-12-26,FG2605,空单持仓,FG
5,中金财富,42568,3286.0,2025-12-26,FG2605,空单持仓,FG
6,浙商期货,40316,2815.0,2025-12-26,FG2605,空单持仓,FG
7,乾坤期货,38907,-1081.0,2025-12-26,FG2605,空单持仓,FG
8,华泰期货,38269,1084.0,2025-12-26,FG2605,空单持仓,FG
9,瑞银期货,37918,9.0,2025-12-26,FG2605,空单持仓,FG
10,银河期货,36328,-554.0,2025-12-26,FG2605,空单持仓,FG
11,中信建投,28694,10.0,2025-12-26,FG2605,空单持仓,FG
12,平安期货,23267,12.0,2025-12-26,FG2605,空单持仓,FG
13,光大期货,16876,-545.0,2025-12-26,FG2605,空单持仓,FG
14,国投期货,16224,-1006.0,2025-12-26,FG2605,空单持仓,FG
15,金瑞期货,14025,731.0,2025-12-26,FG2605,空单持仓,FG
16,方正中期,13787,790.0,2025-12-26,FG2605,空单持仓,FG
17,广发期货,13592,-329.0,2025-12-26,FG2605,空单持仓,FG
