date,receipt,change
2025-06-03,0,0.0
2025-06-04,40,40.0
2025-06-05,40,0.0
2025-06-06,23,-17.0
2025-06-09,20,-3.0
2025-06-10,0,-20.0
2025-06-11,0,0.0
2025-06-12,0,0.0
2025-06-13,0,0.0
2025-06-16,0,0.0
2025-06-17,0,0.0
2025-06-18,0,0.0
2025-06-19,0,0.0
2025-06-20,0,0.0
2025-06-23,0,0.0
2025-06-24,0,0.0
2025-06-25,0,0.0
2025-06-26,0,0.0
2025-06-27,0,0.0
2025-06-30,0,0.0
2025-07-01,0,0.0
2025-07-02,50,50.0
2025-07-03,50,0.0
2025-07-04,2,-48.0
2025-07-07,19,17.0
2025-07-08,129,110.0
2025-07-09,121,-8.0
2025-07-10,110,-11.0
2025-07-11,100,-10.0
2025-07-14,29,-71.0
2025-07-15,0,-29.0
2025-07-16,0,0.0
2025-07-17,0,0.0
2025-07-18,0,0.0
2025-07-21,0,0.0
2025-07-22,0,0.0
2025-07-23,0,0.0
2025-07-24,0,0.0
2025-07-25,0,0.0
2025-07-28,0,
2025-07-29,0,
2025-07-30,0,0.0
2025-07-31,0,0.0
2025-08-01,388,388.0
2025-08-04,490,
2025-08-05,395,-95.0
2025-08-06,358,
2025-08-07,358,0.0
2025-08-08,336,-22.0
2025-08-11,362,26.0
2025-08-12,360,-2.0
2025-08-13,360,0.0
2025-08-14,338,-22.0
2025-08-15,241,-97.0
2025-08-18,179,-62.0
2025-08-19,160,-19.0
2025-08-20,160,0.0
2025-08-21,160,0.0
2025-08-22,150,-10.0
2025-08-25,135,-15.0
2025-08-26,114,-21.0
2025-08-27,114,0.0
2025-08-28,93,-21.0
2025-08-29,163,70.0
2025-09-01,255,92.0
2025-09-02,255,0.0
2025-09-03,357,102.0
2025-09-04,321,-36.0
2025-09-05,169,-152.0
2025-09-08,165,-4.0
2025-09-09,74,-91.0
2025-09-10,21,-53.0
2025-09-11,21,0.0
2025-09-12,0,-21.0
2025-09-15,0,0.0
2025-09-16,0,0.0
2025-09-17,0,0.0
2025-09-18,0,0.0
2025-09-19,0,0.0
2025-09-22,0,
2025-09-23,0,0.0
2025-09-24,0,0.0
2025-09-25,0,0.0
2025-09-26,50,50.0
2025-09-29,50,0.0
2025-09-30,50,0.0
2025-10-09,623,573.0
2025-10-10,623,0.0
2025-10-13,450,-173.0
2025-10-14,441,-9.0
2025-10-15,400,-41.0
2025-10-16,390,-10.0
2025-10-17,327,-63.0
2025-10-20,216,-111.0
2025-10-21,188,-28.0
2025-10-22,134,-54.0
2025-10-23,134,0.0
2025-10-24,134,0.0
2025-10-27,134,0.0
2025-10-28,134,0.0
2025-10-29,114,-20.0
2025-10-30,114,0.0
2025-10-31,114,0.0
2025-11-03,214,100.0
2025-11-04,214,0.0
2025-11-05,119,-95.0
2025-11-06,55,-64.0
2025-11-07,52,-3.0
2025-11-10,45,-7.0
2025-11-11,43,-2.0
2025-11-12,43,0.0
2025-11-13,43,0.0
2025-11-14,43,0.0
2025-11-17,43,0.0
2025-11-18,43,0.0
2025-11-19,43,0.0
2025-11-20,43,0.0
2025-11-21,0,-43.0
2025-11-24,0,0.0
2025-11-25,0,0.0
2025-11-26,50,50.0
2025-11-27,50,0.0
2025-11-28,50,0.0
2025-12-01,310,260.0
2025-12-02,299,-11.0
2025-12-03,279,-20.0
2025-12-04,252,-27.0
2025-12-05,252,0.0
2025-12-08,186,-66.0
2025-12-09,182,-4.0
2025-12-10,140,-42.0
2025-12-11,135,-5.0
2025-12-12,98,-37.0
2025-12-15,98,0.0
2025-12-16,28,-70.0
2025-12-17,28,0.0
2025-12-18,28,0.0
2025-12-19,28,0.0
2025-12-22,28,0.0
2025-12-23,28,0.0
2025-12-24,20,-8.0
2025-12-25,20,0.0
2025-12-26,20,0.0
2025-12-29,20,0.0
2025-12-30,20,0.0
2025-12-31,20,0.0
