时间,MA5,MA10,MA20,MA60,EMA20,ATR14,RSI14,MACD,MACD_SIGNAL,MACD_HIST,BOLL_UP,BOLL_LOW,BOLL_MID,BOLL_WIDTH,KDJ_K,KDJ_D,KDJ_J,WILLIAMS_R14,CCI20,STOCH_RSI,VOL_MA20,OBV,OI_MA20,OI_CHANGE,OI_CHANGE_PCT
2018-12-10,5674.0,5674.0,5674.0,5674.0,5674.0,231.0,0.0,0.0,0.0,0.0,5674.0,5674.0,5674.0,0.0,53.67965367965368,53.67965367965368,53.67965367965368,-46.32034632034632,0.0,0.0,337338.0,0,34763.0,0.0,0.0
2018-12-11,5607.5,5607.5,5607.5,5607.5,5661.333333333333,207.0,0.0,-10.609686609686833,-2.1219373219373665,-8.487749287749466,5795.590403795622,5419.409596204378,5607.5,376.18080759124314,40.950755035262084,49.43668746485649,23.978890176073264,-84.50704225352112,-35.35533905932737,0.0,289157.5,-240977,38162.0,6798.0,19.555274285878667
2018-12-12,5586.333333333333,5586.333333333333,5586.333333333333,5586.333333333333,5650.15873015873,166.33333333333334,2.205882352941174,-18.561894789814687,-5.409928815512831,-13.151965974301856,5738.206087089013,5434.460579577653,5586.333333333333,303.7455075113594,32.81693528172402,43.896770070479,10.657265704214055,-83.45070422535211,-36.89518257315192,100.0,243102.66666666666,-89984,40193.333333333336,2695.0,6.484444551382307
2018-12-13,5587.5,5587.5,5587.5,5587.5,5644.524565381708,167.5,27.32240437158471,-20.831438010258353,-8.494230654461935,-12.337207355796417,5711.59136419053,5463.40863580947,5587.5,248.18272838105986,34.51412243182473,40.76922085759424,22.00392558028571,-62.091503267973856,-19.196774971450626,100.0,226942.5,88478,41393.5,738.0,1.6675704989153939
2018-12-14,5591.2,5591.2,5591.2,5591.2,5640.855559154879,150.6,32.82828282828282,-21.175593661487255,-11.030503255867,-10.145090405620255,5699.932699773343,5482.467300226656,5591.2,217.46539954668697,37.27956745999644,39.606003058394975,32.62669626319938,-57.189542483660134,23.343571166253206,100.0,200340.4,182410,42487.8,1871.0,4.158332222074046
2018-12-17,5580.0,5595.666666666667,5595.666666666667,5595.666666666667,5638.678839235367,137.33333333333334,36.666666666666664,-20.246649016022275,-12.873732407898057,-7.372916608124218,5695.351503360453,5495.981829972881,5595.666666666667,199.3696733875713,40.43038702126124,39.88079771268373,41.52956563841626,-53.26797385620915,10.489175478834381,100.0,177264.83333333334,244297,43672.5,2731.0,5.827376506988147
2018-12-18,5597.2,5600.142857142857,5600.142857142857,5600.142857142857,5637.566568831999,126.0,39.269406392694066,-18.57016362124432,-14.01301865056731,-4.557144970677008,5694.17426020537,5506.111454080344,5600.142857142857,188.06280612502633,43.51132555230052,41.090973659222655,48.35202933845625,-50.326797385620914,11.270084599911824,100.0,160709.2857142857,305673,44266.57142857143,-1765.0,-3.5587547382853413
2018-12-19,5612.4,5602.625,5602.625,5602.625,5635.89356227657,120.75,38.05309734513275,-17.603456675236885,-14.731106255501228,-2.872350419735657,5690.806225731039,5514.443774268961,5602.625,176.36245146207875,44.80275733987791,42.32823488610774,49.751802247418254,-52.61437908496732,2.9514634463826237,96.90265486725664,149857.375,231779,44285.75,-3411.0,-7.131358324099435
2018-12-20,5609.4,5599.666666666667,5599.666666666667,5599.666666666667,5630.189413488326,115.22222222222223,31.851851851851862,-20.155427510413574,-15.815970506483698,-4.339457003929876,5684.040833329219,5515.292500004115,5599.666666666667,168.74833332510389,40.87068354248942,41.842384438234966,38.92728175099832,-66.99346405228758,-10.798116601434177,81.11111111111113,138717.44444444444,182181,44370.444444444445,628.0,1.4137775776677186
2018-12-21,5571.8,5581.5,5581.5,5581.5,5609.980897918009,129.3,20.09345794392523,-34.52913198229817,-19.558602801646593,-14.970529180651575,5721.246596062699,5441.753403937301,5581.5,279.4931921253974,36.32119643573368,40.00198843740121,28.95961243239863,-78.74186550976138,-120.62992351737772,51.16822429906541,152399.9,-93361,45518.4,10802.0,23.9788669863257
2018-12-24,5514.6,5547.3,5558.818181818182,5558.818181818182,5583.506526687723,127.72727272727273,16.731517509727624,-52.257485833692044,-26.098379408055685,-26.15910642563636,5759.349113460796,5358.287250175568,5558.818181818182,401.06186328522745,26.6215383645632,35.54183841312188,8.780938267445833,-94.52631578947368,-118.8058863500281,42.607003891050574,150042.63636363635,-219831,46969.454545454544,5630.0,10.080572963294543
2018-12-25,5424.0,5510.6,5526.75,5526.75,5544.5059050984155,134.08333333333334,12.797619047619051,-78.15568345705015,-36.50984021785458,-41.645843239195564,5819.868809296907,5233.631190703093,5526.75,586.2376185938137,20.597754200910785,30.560477009051514,0.6723085846293273,-92.95558958652374,-124.1263945420025,32.58928571428572,150731.83333333334,-378144,48061.416666666664,-1407.0,-2.288549121665584
2018-12-26,5330.4,5471.4,5497.923076923077,5497.923076923077,5507.124390327138,131.53846153846155,12.391930835734868,-99.3106168262666,-49.06999553953699,-50.240621286729606,5847.1655538532295,5148.680599992925,5497.923076923077,698.4849538603048,15.218824981524168,25.446592999875733,-5.236711055178958,-96.32465543644717,-98.59966775681616,31.55619596541786,149614.76923076922,-514354,49018.61538461538,432.0,0.7191250645048441
2018-12-27,5242.2,5425.8,5472.0,5472.0,5471.683972200744,139.42857142857142,12.095639943741205,-116.10937525712052,-62.477871483053704,-53.631503774066815,5859.582646273421,5084.417353726579,5472.0,775.1652925468425,10.604298514205373,20.49916150465228,-9.185427466688445,-98.92802450229709,-74.21135488722145,30.80168776371307,150197.7857142857,-672131,50591.78571428572,10538.0,17.41674241798199
2018-12-28,5185.4,5378.6,5449.466666666666,5449.466666666666,5439.523593895911,128.5,12.078651685393268,-128.02738399631198,-75.58777398570535,-52.43961001060663,5861.723082482057,5037.210250851275,5449.466666666666,824.5128316307819,9.872701142316075,16.957008050540214,-4.295912674132204,-92.22972972972973,-84.28163741657981,30.758426966292156,151220.93333333332,-837676,51417.0,-8073.0,-11.36354039103078
2019-01-02,5129.2,5321.9,5424.5625,5424.5625,5402.521346858206,121.71428571428571,12.990936555891238,-142.52693632478076,-88.97560645352044,-53.55132987126032,5869.892620996398,4979.232379003602,5424.5625,890.6602419927967,6.864766239755708,13.592927446945378,-6.5915561746236335,-99.19354838709677,-84.62365118325631,29.09883634212018,149438.875,-960384,52717.0,9247.0,14.684770525647139
2019-01-03,5119.8,5271.9,5407.058823529412,5407.058823529412,5376.281218585997,122.85714285714286,21.632653061224488,-146.20006779210235,-100.42049872123683,-45.77956907086552,5861.765031199944,4952.352615858879,5407.058823529412,909.4124153410648,9.160551573532668,12.115468822474474,3.2507170756490567,-86.93548387096774,-68.60335349460978,35.13694812327494,148477.82352941178,-827283,53927.23529411765,1074.0,1.4871844579531057
2019-01-04,5119.8,5225.1,5392.888888888889,5392.888888888889,5354.921102530187,116.85714285714286,19.214586255259476,-145.41747771331302,-109.41989451965208,-35.997583193660944,5850.1111357301115,4935.666642047666,5392.888888888889,914.4444936824457,12.773701049021778,12.334879564656909,13.651344017751512,-82.90322580645162,-58.21143331084444,26.243973904667637,148113.05555555556,-685371,54973.72222222222,-527.0,-0.7190514524293534
2019-01-07,5119.4,5180.8,5379.210526315789,5379.210526315789,5333.785759432075,116.28571428571429,17.01534170153417,-144.66282762066294,-116.46848113985425,-28.19434648080869,5839.273120582347,4919.147932049232,5379.210526315789,920.1251885331149,17.070372970734283,13.9133773666827,23.384364178837448,-85.27918781725889,-52.66743573308158,18.155766801189174,146098.0,-795198,56476.15789473684,10756.0,14.782035072288501
2019-01-08,5108.6,5147.0,5364.25,5364.25,5309.615687105211,118.5,14.511873350923494,-146.6509185438499,-122.50496862065339,-24.145949923196525,5831.607577517641,4896.892422482359,5364.25,934.7151550352828,14.804216421577136,14.210323718314179,15.99200182810305,-94.22750424448218,-59.46607098503267,8.948709558535715,147013.1,-959598,58356.75,10568.0,12.653256704980853
2019-01-09,5122.8,5126.0,5336.65,5352.714285714285,5291.747526428524,122.0,18.078381795195952,-143.18687674812554,-126.64135024614782,-16.54552650197772,5792.030592702989,4881.26940729701,5336.65,910.7611854059796,17.52305263956099,15.314566692063117,21.94002453455674,-87.09677419354838,-46.928660110327,23.098587698070858,138987.0,-782782,61438.95,2319.0,2.464713884873726
2019-01-10,5115.8,5117.8,5314.2,5340.863636363636,5272.72395248295,121.78571428571429,17.567567567567565,-141.23428700220938,-129.55993759736015,-11.674349404849238,5771.429459841957,4856.970540158042,5314.2,914.4589196839152,16.314462081963118,15.647865155363117,17.647655935163122,-92.19015280135824,-47.48626147523251,27.759370440628928,134240.85,-928836,64708.75,10550.0,10.943188772599498
2019-01-11,5108.8,5114.3,5292.85,5331.130434782609,5257.893099865526,121.57142857142857,21.132075471698116,-136.10067068273474,-130.86808421443507,-5.232586468299672,5744.744852697768,4840.955147302233,5292.85,903.7897053955348,26.244273422607442,19.18000124444456,40.3728177789332,-86.60377358490567,-44.898817177418515,94.76054513878672,134388.8,-774884,68128.35,5691.0,5.320829866207921
2019-01-14,5110.8,5115.1,5270.45,5323.291666666667,5246.950899878333,109.07142857142857,29.26093514328808,-128.45352774659023,-130.3851729208661,1.9316451742758716,5704.165635678008,4836.734364321992,5270.45,867.4312713560157,38.49185327740929,25.617285255432805,64.24098932136226,-71.38643067846607,-33.52857822846847,100.0,133700.6,-610186,71547.55,730.0,0.6480363610539053
2019-01-15,5139.0,5123.8,5251.2,5319.2,5244.479385604206,108.71428571428571,41.52671755725191,-114.77609635506269,-127.26335760770542,12.487261252642725,5655.37797018015,4847.022029819849,5251.2,808.3559403603012,56.05339238101796,35.76265429729452,96.63486854846485,-47.12990936555891,-16.179761892703198,100.0,141264.05,-364985,75167.45,5885.0,5.190601351232171
2019-01-16,5159.8,5141.3,5231.6,5315.615384615385,5242.719444118091,97.71428571428571,55.17928286852589,-102.35330997873825,-122.28134808191199,19.928038103173733,5597.046748946806,4866.153251053195,5231.6,730.8934978936104,67.5007549960082,46.342021196865744,109.8182225942931,-45.61933534743203,-5.213334266237233,100.0,145072.85,-226922,78699.15,967.0,0.8108130769811206
