排名,会员简称,成交量,比上交易增减,date,contract,position_type,symbol
1,国泰君安,318200,17144.0,2025-12-25,m2605,成交量,M
2,东证期货,204725,-5118.0,2025-12-25,m2605,成交量,M
3,中信期货,147542,15633.0,2025-12-25,m2605,成交量,M
4,广发期货,102765,31891.0,2025-12-25,m2605,成交量,M
5,国联期货,71010,4068.0,2025-12-25,m2605,成交量,M
6,华泰期货,50767,2564.0,2025-12-25,m2605,成交量,M
7,南华期货,41547,3422.0,2025-12-25,m2605,成交量,M
8,中泰期货,41083,9806.0,2025-12-25,m2605,成交量,M
9,华闻期货,39552,-18249.0,2025-12-25,m2605,成交量,M
10,中粮期货,39035,-3272.0,2025-12-25,m2605,成交量,M
11,永安期货,38070,18081.0,2025-12-25,m2605,成交量,M
12,海通期货,33342,1240.0,2025-12-25,m2605,成交量,M
13,银河期货,32018,4701.0,2025-12-25,m2605,成交量,M
14,国投期货,30608,-649.0,2025-12-25,m2605,成交量,M
15,五矿期货,27330,3955.0,2025-12-25,m2605,成交量,M
16,徽商期货,27276,4980.0,2025-12-25,m2605,成交量,M
17,中信建投,26049,-1382.0,2025-12-25,m2605,成交量,M
18,中金财富,24641,9487.0,2025-12-25,m2605,成交量,M
19,招商期货,22926,6845.0,2025-12-25,m2605,成交量,M
20,摩根大通,20639,491.0,2025-12-25,m2605,成交量,M
1,国泰君安,464065,145865.0,2025-12-26,m2605,成交量,M
2,东证期货,250266,45541.0,2025-12-26,m2605,成交量,M
3,中信期货,188836,41294.0,2025-12-26,m2605,成交量,M
4,广发期货,120801,18036.0,2025-12-26,m2605,成交量,M
5,国联期货,82323,11313.0,2025-12-26,m2605,成交量,M
6,华泰期货,80066,29299.0,2025-12-26,m2605,成交量,M
7,银河期货,50166,18148.0,2025-12-26,m2605,成交量,M
8,中粮期货,49331,10296.0,2025-12-26,m2605,成交量,M
9,中泰期货,49246,8163.0,2025-12-26,m2605,成交量,M
10,浙商期货,48189,30768.0,2025-12-26,m2605,成交量,M
11,海通期货,45910,12568.0,2025-12-26,m2605,成交量,M
12,国投期货,39507,8899.0,2025-12-26,m2605,成交量,M
13,南华期货,38420,-3127.0,2025-12-26,m2605,成交量,M
14,华闻期货,33849,-5703.0,2025-12-26,m2605,成交量,M
15,招商期货,32714,9788.0,2025-12-26,m2605,成交量,M
16,中信建投,31049,5000.0,2025-12-26,m2605,成交量,M
17,永安期货,29402,-8668.0,2025-12-26,m2605,成交量,M
18,中金财富,26686,2045.0,2025-12-26,m2605,成交量,M
19,国信期货,25538,5669.0,2025-12-26,m2605,成交量,M
20,兴证期货,24389,6932.0,2025-12-26,m2605,成交量,M
1,国泰君安,376948,-87117.0,2025-12-29,m2605,成交量,M
2,东证期货,233376,-16890.0,2025-12-29,m2605,成交量,M
3,中信期货,201258,12422.0,2025-12-29,m2605,成交量,M
4,广发期货,120688,-113.0,2025-12-29,m2605,成交量,M
5,国联期货,84638,2315.0,2025-12-29,m2605,成交量,M
6,华泰期货,58816,-21250.0,2025-12-29,m2605,成交量,M
7,海通期货,54045,8135.0,2025-12-29,m2605,成交量,M
8,中泰期货,50482,1236.0,2025-12-29,m2605,成交量,M
9,永安期货,45622,16220.0,2025-12-29,m2605,成交量,M
10,南华期货,45345,6925.0,2025-12-29,m2605,成交量,M
11,浙商期货,42867,-5322.0,2025-12-29,m2605,成交量,M
12,中粮期货,42477,-6854.0,2025-12-29,m2605,成交量,M
13,国投期货,36292,-3215.0,2025-12-29,m2605,成交量,M
14,银河期货,35138,-15028.0,2025-12-29,m2605,成交量,M
15,华闻期货,26371,-7478.0,2025-12-29,m2605,成交量,M
16,招商期货,26029,-6685.0,2025-12-29,m2605,成交量,M
17,中信建投,23685,-7364.0,2025-12-29,m2605,成交量,M
18,宏源期货,22850,3841.0,2025-12-29,m2605,成交量,M
19,摩根大通,20954,-887.0,2025-12-29,m2605,成交量,M
20,光大期货,19588,1923.0,2025-12-29,m2605,成交量,M
1,国泰君安,247188,-129760.0,2025-12-30,m2605,成交量,M
2,东证期货,202736,-30640.0,2025-12-30,m2605,成交量,M
3,中信期货,144383,-56875.0,2025-12-30,m2605,成交量,M
4,广发期货,76490,-44198.0,2025-12-30,m2605,成交量,M
5,国联期货,71925,-12713.0,2025-12-30,m2605,成交量,M
6,华泰期货,54671,-4145.0,2025-12-30,m2605,成交量,M
7,海通期货,45690,-8355.0,2025-12-30,m2605,成交量,M
8,国投期货,38372,2080.0,2025-12-30,m2605,成交量,M
9,中粮期货,37778,-4699.0,2025-12-30,m2605,成交量,M
10,南华期货,37534,-7811.0,2025-12-30,m2605,成交量,M
11,华闻期货,34974,8603.0,2025-12-30,m2605,成交量,M
12,中泰期货,32270,-18212.0,2025-12-30,m2605,成交量,M
13,乾坤期货,27142,7617.0,2025-12-30,m2605,成交量,M
14,银河期货,25384,-9754.0,2025-12-30,m2605,成交量,M
15,摩根大通,23318,2364.0,2025-12-30,m2605,成交量,M
16,中金财富,22657,6066.0,2025-12-30,m2605,成交量,M
17,招商期货,22462,-3567.0,2025-12-30,m2605,成交量,M
18,中信建投,19997,-3688.0,2025-12-30,m2605,成交量,M
19,永安期货,19212,-26410.0,2025-12-30,m2605,成交量,M
20,浙商期货,17891,-24976.0,2025-12-30,m2605,成交量,M
