排名,会员简称,持仓量,比上交易增减,date,contract,position_type,symbol
18,中信建投,81,-7.0,2025-12-30,CY2603,空单持仓,CY
19,国联期货,40,-1.0,2025-12-30,CY2603,空单持仓,CY
20,建信期货,40,-2.0,2025-12-30,CY2603,空单持仓,CY
1,国泰君安,2663,-58.0,2025-12-31,CY2603,空单持仓,CY
2,永安期货,2266,-26.0,2025-12-31,CY2603,空单持仓,CY
3,宏源期货,2200,-2.0,2025-12-31,CY2603,空单持仓,CY
4,锦泰期货,2000,0.0,2025-12-31,CY2603,空单持仓,CY
5,国投期货,1999,-2.0,2025-12-31,CY2603,空单持仓,CY
6,国海良时,1295,0.0,2025-12-31,CY2603,空单持仓,CY
7,广州期货,1254,-18.0,2025-12-31,CY2603,空单持仓,CY
8,弘业期货,1210,0.0,2025-12-31,CY2603,空单持仓,CY
9,浙商期货,1205,0.0,2025-12-31,CY2603,空单持仓,CY
10,南华期货,1199,-37.0,2025-12-31,CY2603,空单持仓,CY
11,瑞达期货,1087,-80.0,2025-12-31,CY2603,空单持仓,CY
12,中粮期货,400,-3.0,2025-12-31,CY2603,空单持仓,CY
13,兴证期货,173,15.0,2025-12-31,CY2603,空单持仓,CY
14,佛山金控,84,0.0,2025-12-31,CY2603,空单持仓,CY
15,中信建投,81,0.0,2025-12-31,CY2603,空单持仓,CY
16,中信期货,74,-13.0,2025-12-31,CY2603,空单持仓,CY
17,国联期货,41,1.0,2025-12-31,CY2603,空单持仓,CY
18,建信期货,40,0.0,2025-12-31,CY2603,空单持仓,CY
19,光大期货,26,-5.0,2025-12-31,CY2603,空单持仓,CY
20,银河期货,25,-62.0,2025-12-31,CY2603,空单持仓,CY
