排名,会员简称,持仓量,比上交易增减,date,contract,position_type,symbol
19,东证期货,169,17.0,2025-12-30,CY2603,多单持仓,CY
20,广州期货,154,-8.0,2025-12-30,CY2603,多单持仓,CY
1,国投期货,2313,-6.0,2025-12-31,CY2603,多单持仓,CY
2,宏源期货,2278,2.0,2025-12-31,CY2603,多单持仓,CY
3,锦泰期货,2000,0.0,2025-12-31,CY2603,多单持仓,CY
4,永安期货,1700,-27.0,2025-12-31,CY2603,多单持仓,CY
5,浙商期货,1372,17.0,2025-12-31,CY2603,多单持仓,CY
6,国海良时,1299,-1.0,2025-12-31,CY2603,多单持仓,CY
7,弘业期货,1241,-5.0,2025-12-31,CY2603,多单持仓,CY
8,南华期货,1213,-9.0,2025-12-31,CY2603,多单持仓,CY
9,瑞达期货,1097,-82.0,2025-12-31,CY2603,多单持仓,CY
10,国泰君安,779,16.0,2025-12-31,CY2603,多单持仓,CY
11,中融汇信,521,0.0,2025-12-31,CY2603,多单持仓,CY
12,中信期货,281,-33.0,2025-12-31,CY2603,多单持仓,CY
13,盛达期货,250,1.0,2025-12-31,CY2603,多单持仓,CY
14,民生期货,194,2.0,2025-12-31,CY2603,多单持仓,CY
15,东航期货,182,-4.0,2025-12-31,CY2603,多单持仓,CY
16,金信期货,176,0.0,2025-12-31,CY2603,多单持仓,CY
17,广州期货,154,0.0,2025-12-31,CY2603,多单持仓,CY
18,银河期货,141,-44.0,2025-12-31,CY2603,多单持仓,CY
19,东证期货,138,-31.0,2025-12-31,CY2603,多单持仓,CY
20,东方财富,132,4.0,2025-12-31,CY2603,多单持仓,CY
