排名,会员简称,成交量,比上交易增减,date,contract,position_type,symbol
1,海通期货,3071,1023.0,2025-12-25,CY2603,成交量,CY
2,东证期货,2851,-655.0,2025-12-25,CY2603,成交量,CY
3,五矿期货,1857,384.0,2025-12-25,CY2603,成交量,CY
4,中信期货,1696,996.0,2025-12-25,CY2603,成交量,CY
5,永安期货,1098,314.0,2025-12-25,CY2603,成交量,CY
6,南华期货,1071,-29.0,2025-12-25,CY2603,成交量,CY
7,国泰君安,1008,726.0,2025-12-25,CY2603,成交量,CY
8,浙商期货,885,236.0,2025-12-25,CY2603,成交量,CY
9,国海良时,843,-22.0,2025-12-25,CY2603,成交量,CY
10,弘业期货,765,221.0,2025-12-25,CY2603,成交量,CY
11,国投期货,705,76.0,2025-12-25,CY2603,成交量,CY
12,锦泰期货,694,114.0,2025-12-25,CY2603,成交量,CY
13,宏源期货,625,-3.0,2025-12-25,CY2603,成交量,CY
14,银河期货,597,-2126.0,2025-12-25,CY2603,成交量,CY
15,招商期货,496,133.0,2025-12-25,CY2603,成交量,CY
16,新湖期货,447,439.0,2025-12-25,CY2603,成交量,CY
17,中泰期货,319,-720.0,2025-12-25,CY2603,成交量,CY
18,宝城期货,261,22.0,2025-12-25,CY2603,成交量,CY
19,民生期货,233,59.0,2025-12-25,CY2603,成交量,CY
20,光大期货,212,20.0,2025-12-25,CY2603,成交量,CY
1,海通期货,6209,3138.0,2025-12-26,CY2603,成交量,CY
2,东证期货,6172,3321.0,2025-12-26,CY2603,成交量,CY
3,中信期货,2464,768.0,2025-12-26,CY2603,成交量,CY
4,五矿期货,2272,415.0,2025-12-26,CY2603,成交量,CY
5,国投期货,2110,1405.0,2025-12-26,CY2603,成交量,CY
6,招商期货,1370,874.0,2025-12-26,CY2603,成交量,CY
7,国泰君安,1245,237.0,2025-12-26,CY2603,成交量,CY
8,宏源期货,1234,609.0,2025-12-26,CY2603,成交量,CY
9,广州期货,1169,1162.0,2025-12-26,CY2603,成交量,CY
10,弘业期货,1154,389.0,2025-12-26,CY2603,成交量,CY
11,南华期货,1108,37.0,2025-12-26,CY2603,成交量,CY
12,浙商期货,1020,135.0,2025-12-26,CY2603,成交量,CY
13,国海良时,956,113.0,2025-12-26,CY2603,成交量,CY
14,光大期货,933,721.0,2025-12-26,CY2603,成交量,CY
15,金信期货,932,834.0,2025-12-26,CY2603,成交量,CY
16,锦泰期货,909,215.0,2025-12-26,CY2603,成交量,CY
17,银河期货,708,111.0,2025-12-26,CY2603,成交量,CY
18,永安期货,599,-499.0,2025-12-26,CY2603,成交量,CY
19,民生期货,525,292.0,2025-12-26,CY2603,成交量,CY
20,中粮期货,506,380.0,2025-12-26,CY2603,成交量,CY
1,东证期货,4304,-1868.0,2025-12-29,CY2603,成交量,CY
2,海通期货,3761,-2448.0,2025-12-29,CY2603,成交量,CY
3,五矿期货,2728,456.0,2025-12-29,CY2603,成交量,CY
4,浙商期货,2089,1069.0,2025-12-29,CY2603,成交量,CY
5,国投期货,2012,-98.0,2025-12-29,CY2603,成交量,CY
6,国泰君安,1995,750.0,2025-12-29,CY2603,成交量,CY
7,永安期货,1595,996.0,2025-12-29,CY2603,成交量,CY
8,中信期货,1457,-1007.0,2025-12-29,CY2603,成交量,CY
9,南华期货,1281,173.0,2025-12-29,CY2603,成交量,CY
10,宏源期货,1241,7.0,2025-12-29,CY2603,成交量,CY
11,中泰期货,1149,897.0,2025-12-29,CY2603,成交量,CY
12,招商期货,935,-435.0,2025-12-29,CY2603,成交量,CY
13,国海良时,829,-127.0,2025-12-29,CY2603,成交量,CY
14,金信期货,580,-352.0,2025-12-29,CY2603,成交量,CY
15,光大期货,575,-358.0,2025-12-29,CY2603,成交量,CY
16,锦泰期货,501,-408.0,2025-12-29,CY2603,成交量,CY
17,弘业期货,476,-678.0,2025-12-29,CY2603,成交量,CY
18,瑞达期货,458,96.0,2025-12-29,CY2603,成交量,CY
19,民生期货,325,-200.0,2025-12-29,CY2603,成交量,CY
20,广州期货,313,-856.0,2025-12-29,CY2603,成交量,CY
1,东证期货,3245,-1059.0,2025-12-30,CY2603,成交量,CY
2,海通期货,2928,-833.0,2025-12-30,CY2603,成交量,CY
3,五矿期货,2741,13.0,2025-12-30,CY2603,成交量,CY
4,国泰君安,1557,-438.0,2025-12-30,CY2603,成交量,CY
5,永安期货,1333,-262.0,2025-12-30,CY2603,成交量,CY
6,南华期货,1076,-205.0,2025-12-30,CY2603,成交量,CY
7,国投期货,1049,-963.0,2025-12-30,CY2603,成交量,CY
8,中泰期货,939,-210.0,2025-12-30,CY2603,成交量,CY
9,国海良时,828,-1.0,2025-12-30,CY2603,成交量,CY
10,锦泰期货,768,267.0,2025-12-30,CY2603,成交量,CY
11,中信期货,699,-758.0,2025-12-30,CY2603,成交量,CY
12,宏源期货,598,-643.0,2025-12-30,CY2603,成交量,CY
13,浙商期货,385,-1704.0,2025-12-30,CY2603,成交量,CY
14,招商期货,380,-555.0,2025-12-30,CY2603,成交量,CY
15,瑞达期货,274,-184.0,2025-12-30,CY2603,成交量,CY
16,国信期货,271,-34.0,2025-12-30,CY2603,成交量,CY
17,宝城期货,256,21.0,2025-12-30,CY2603,成交量,CY
18,弘业期货,218,-258.0,2025-12-30,CY2603,成交量,CY
19,金信期货,199,-381.0,2025-12-30,CY2603,成交量,CY
20,光大期货,195,-380.0,2025-12-30,CY2603,成交量,CY
1,东证期货,2669,-576.0,2025-12-31,CY2603,成交量,CY
2,海通期货,2580,-348.0,2025-12-31,CY2603,成交量,CY
