排名,会员简称,成交量,比上交易增减,date,contract,position_type,symbol
20,东吴期货,8134,-1562.0,2025-12-30,CF2605,成交量,CF
1,国泰君安,132874,14659.0,2025-12-31,CF2605,成交量,CF
2,中信期货,59883,1458.0,2025-12-31,CF2605,成交量,CF
3,东证期货,50324,-25931.0,2025-12-31,CF2605,成交量,CF
4,银河期货,30771,-9751.0,2025-12-31,CF2605,成交量,CF
5,华闻期货,18718,-4859.0,2025-12-31,CF2605,成交量,CF
6,中泰期货,15926,2183.0,2025-12-31,CF2605,成交量,CF
7,五矿期货,14711,-2808.0,2025-12-31,CF2605,成交量,CF
8,国投期货,14323,5565.0,2025-12-31,CF2605,成交量,CF
9,华泰期货,13782,-4875.0,2025-12-31,CF2605,成交量,CF
10,海通期货,13592,-5107.0,2025-12-31,CF2605,成交量,CF
11,中信建投,13054,-5333.0,2025-12-31,CF2605,成交量,CF
12,南华期货,12639,-6203.0,2025-12-31,CF2605,成交量,CF
13,广发期货,11218,1960.0,2025-12-31,CF2605,成交量,CF
14,东吴期货,10423,2289.0,2025-12-31,CF2605,成交量,CF
15,招商期货,9902,-386.0,2025-12-31,CF2605,成交量,CF
16,国信期货,9006,-6082.0,2025-12-31,CF2605,成交量,CF
17,永安期货,7829,-1343.0,2025-12-31,CF2605,成交量,CF
18,浙商期货,6811,-4189.0,2025-12-31,CF2605,成交量,CF
19,中粮期货,6512,1703.0,2025-12-31,CF2605,成交量,CF
20,华安期货,6290,43.0,2025-12-31,CF2605,成交量,CF
