排名,会员简称,持仓量,比上交易增减,date,contract,position_type,symbol
1,中信期货,30776,-280.0,2025-12-25,ag2602,空单持仓,AG
2,东证期货,23588,-765.0,2025-12-25,ag2602,空单持仓,AG
3,国泰君安,23037,-1073.0,2025-12-25,ag2602,空单持仓,AG
4,银河期货,11106,-1979.0,2025-12-25,ag2602,空单持仓,AG
5,平安期货,10071,64.0,2025-12-25,ag2602,空单持仓,AG
6,金瑞期货,9386,-1327.0,2025-12-25,ag2602,空单持仓,AG
7,方正中期,7055,-508.0,2025-12-25,ag2602,空单持仓,AG
8,华泰期货,6618,-1433.0,2025-12-25,ag2602,空单持仓,AG
9,齐盛期货,5385,-267.0,2025-12-25,ag2602,空单持仓,AG
10,中信建投,4964,-346.0,2025-12-25,ag2602,空单持仓,AG
11,五矿期货,4914,-566.0,2025-12-25,ag2602,空单持仓,AG
12,光大期货,4543,-342.0,2025-12-25,ag2602,空单持仓,AG
13,中财期货,4230,-353.0,2025-12-25,ag2602,空单持仓,AG
14,海通期货,4156,-1495.0,2025-12-25,ag2602,空单持仓,AG
15,中粮期货,4110,-98.0,2025-12-25,ag2602,空单持仓,AG
16,浙商期货,4053,-387.0,2025-12-25,ag2602,空单持仓,AG
17,广发期货,4038,-675.0,2025-12-25,ag2602,空单持仓,AG
18,中泰期货,3943,-454.0,2025-12-25,ag2602,空单持仓,AG
19,东方财富,3932,-346.0,2025-12-25,ag2602,空单持仓,AG
20,东吴期货,3447,-451.0,2025-12-25,ag2602,空单持仓,AG
1,中信期货,30796,20.0,2025-12-26,ag2602,空单持仓,AG
2,国泰君安,22423,-614.0,2025-12-26,ag2602,空单持仓,AG
3,东证期货,18327,-5261.0,2025-12-26,ag2602,空单持仓,AG
4,银河期货,10842,-264.0,2025-12-26,ag2602,空单持仓,AG
5,金瑞期货,8792,-594.0,2025-12-26,ag2602,空单持仓,AG
6,方正中期,7317,262.0,2025-12-26,ag2602,空单持仓,AG
7,齐盛期货,6249,864.0,2025-12-26,ag2602,空单持仓,AG
8,海通期货,5748,1592.0,2025-12-26,ag2602,空单持仓,AG
9,平安期货,5500,-4571.0,2025-12-26,ag2602,空单持仓,AG
10,华泰期货,5278,-1340.0,2025-12-26,ag2602,空单持仓,AG
11,五矿期货,4609,-305.0,2025-12-26,ag2602,空单持仓,AG
12,浙商期货,4204,151.0,2025-12-26,ag2602,空单持仓,AG
13,国投期货,4171,782.0,2025-12-26,ag2602,空单持仓,AG
14,中财期货,4124,-106.0,2025-12-26,ag2602,空单持仓,AG
15,光大期货,4105,-438.0,2025-12-26,ag2602,空单持仓,AG
16,中信建投,3792,-1172.0,2025-12-26,ag2602,空单持仓,AG
17,中泰期货,3638,-305.0,2025-12-26,ag2602,空单持仓,AG
18,东方财富,3390,-542.0,2025-12-26,ag2602,空单持仓,AG
19,中粮期货,3283,-827.0,2025-12-26,ag2602,空单持仓,AG
20,建信期货,3281,-65.0,2025-12-26,ag2602,空单持仓,AG
1,中信期货,27003,-3793.0,2025-12-29,ag2602,空单持仓,AG
2,国泰君安,18813,-3610.0,2025-12-29,ag2602,空单持仓,AG
3,东证期货,9602,-8725.0,2025-12-29,ag2602,空单持仓,AG
4,金瑞期货,7761,-1031.0,2025-12-29,ag2602,空单持仓,AG
5,银河期货,7701,-3141.0,2025-12-29,ag2602,空单持仓,AG
6,方正中期,5593,-1724.0,2025-12-29,ag2602,空单持仓,AG
7,海通期货,5391,-357.0,2025-12-29,ag2602,空单持仓,AG
8,齐盛期货,4750,-1499.0,2025-12-29,ag2602,空单持仓,AG
9,平安期货,4215,-1285.0,2025-12-29,ag2602,空单持仓,AG
10,华泰期货,4162,-1116.0,2025-12-29,ag2602,空单持仓,AG
11,国投期货,4128,-43.0,2025-12-29,ag2602,空单持仓,AG
12,五矿期货,4114,-495.0,2025-12-29,ag2602,空单持仓,AG
13,中信建投,3731,-61.0,2025-12-29,ag2602,空单持仓,AG
14,光大期货,3724,-381.0,2025-12-29,ag2602,空单持仓,AG
15,中粮期货,3213,-70.0,2025-12-29,ag2602,空单持仓,AG
16,浙商期货,3205,-999.0,2025-12-29,ag2602,空单持仓,AG
17,东方财富,3012,-378.0,2025-12-29,ag2602,空单持仓,AG
18,中泰期货,2963,-675.0,2025-12-29,ag2602,空单持仓,AG
19,建信期货,2925,-356.0,2025-12-29,ag2602,空单持仓,AG
20,东吴期货,2894,-7.0,2025-12-29,ag2602,空单持仓,AG
1,国泰君安,21718,5178.0,2025-12-30,ag2604,空单持仓,AG
2,东证期货,18292,3658.0,2025-12-30,ag2604,空单持仓,AG
3,中信期货,16914,131.0,2025-12-30,ag2604,空单持仓,AG
4,华泰期货,7930,890.0,2025-12-30,ag2604,空单持仓,AG
5,金瑞期货,7753,426.0,2025-12-30,ag2604,空单持仓,AG
6,银河期货,5892,-1175.0,2025-12-30,ag2604,空单持仓,AG
7,乾坤期货,5831,3536.0,2025-12-30,ag2604,空单持仓,AG
8,东吴期货,5457,-106.0,2025-12-30,ag2604,空单持仓,AG
9,中信建投,4256,14.0,2025-12-30,ag2604,空单持仓,AG
10,海通期货,4223,613.0,2025-12-30,ag2604,空单持仓,AG
11,中财期货,4050,-185.0,2025-12-30,ag2604,空单持仓,AG
12,五矿期货,3739,656.0,2025-12-30,ag2604,空单持仓,AG
13,方正中期,3592,461.0,2025-12-30,ag2604,空单持仓,AG
14,南华期货,3410,415.0,2025-12-30,ag2604,空单持仓,AG
15,广发期货,3267,654.0,2025-12-30,ag2604,空单持仓,AG
16,永安期货,3192,704.0,2025-12-30,ag2604,空单持仓,AG
17,浙商期货,2931,55.0,2025-12-30,ag2604,空单持仓,AG
18,云晨期货,2612,1963.0,2025-12-30,ag2604,空单持仓,AG
19,一德期货,2142,89.0,2025-12-30,ag2604,空单持仓,AG
20,格林大华,2096,-88.0,2025-12-30,ag2604,空单持仓,AG
1,国泰君安,19769,-1949.0,2025-12-31,ag2604,空单持仓,AG
2,中信期货,17507,593.0,2025-12-31,ag2604,空单持仓,AG
3,东证期货,17376,-916.0,2025-12-31,ag2604,空单持仓,AG
4,华泰期货,7556,-374.0,2025-12-31,ag2604,空单持仓,AG
5,金瑞期货,7198,-555.0,2025-12-31,ag2604,空单持仓,AG
6,东吴期货,7054,1597.0,2025-12-31,ag2604,空单持仓,AG
7,乾坤期货,6899,1068.0,2025-12-31,ag2604,空单持仓,AG
8,海通期货,6329,2106.0,2025-12-31,ag2604,空单持仓,AG
9,银河期货,6054,162.0,2025-12-31,ag2604,空单持仓,AG
10,五矿期货,4492,753.0,2025-12-31,ag2604,空单持仓,AG
11,中财期货,4356,306.0,2025-12-31,ag2604,空单持仓,AG
12,中信建投,3832,-424.0,2025-12-31,ag2604,空单持仓,AG
13,南华期货,3782,372.0,2025-12-31,ag2604,空单持仓,AG
14,方正中期,3531,-61.0,2025-12-31,ag2604,空单持仓,AG
15,云晨期货,2956,344.0,2025-12-31,ag2604,空单持仓,AG
16,广发期货,2716,-551.0,2025-12-31,ag2604,空单持仓,AG
17,浙商期货,2306,-625.0,2025-12-31,ag2604,空单持仓,AG
18,申万期货,2187,232.0,2025-12-31,ag2604,空单持仓,AG
19,国投期货,2026,123.0,2025-12-31,ag2604,空单持仓,AG
20,格林大华,1983,-113.0,2025-12-31,ag2604,空单持仓,AG
