排名,会员简称,成交量,比上交易增减,date,contract,position_type,symbol
20,华闻期货,45957,-23441.0,2025-12-30,ag2604,成交量,AG
1,国泰君安,695053,126286.0,2025-12-31,ag2604,成交量,AG
2,中信期货,465420,46396.0,2025-12-31,ag2604,成交量,AG
3,东证期货,247269,5839.0,2025-12-31,ag2604,成交量,AG
4,广发期货,195009,-14100.0,2025-12-31,ag2604,成交量,AG
5,华泰期货,188191,23039.0,2025-12-31,ag2604,成交量,AG
6,银河期货,158672,13227.0,2025-12-31,ag2604,成交量,AG
7,海通期货,147088,20522.0,2025-12-31,ag2604,成交量,AG
8,国信期货,136645,-16750.0,2025-12-31,ag2604,成交量,AG
9,中泰期货,130966,16047.0,2025-12-31,ag2604,成交量,AG
10,中信建投,97870,9996.0,2025-12-31,ag2604,成交量,AG
11,徽商期货,83489,10568.0,2025-12-31,ag2604,成交量,AG
12,华闻期货,80158,34201.0,2025-12-31,ag2604,成交量,AG
13,东吴期货,78288,4733.0,2025-12-31,ag2604,成交量,AG
14,方正中期,74699,8978.0,2025-12-31,ag2604,成交量,AG
15,申万期货,71180,-7996.0,2025-12-31,ag2604,成交量,AG
16,宝城期货,66800,11562.0,2025-12-31,ag2604,成交量,AG
17,南华期货,62212,8754.0,2025-12-31,ag2604,成交量,AG
18,东方财富,57341,15151.0,2025-12-31,ag2604,成交量,AG
19,渤海期货,54597,1073.0,2025-12-31,ag2604,成交量,AG
20,创元期货,53363,-1212.0,2025-12-31,ag2604,成交量,AG
