date,receipt,change
2025-06-03,115800,0.0
2025-06-04,115800,0.0
2025-06-05,115800,0.0
2025-06-06,115800,0.0
2025-06-09,115800,0.0
2025-06-10,99000,-16800.0
2025-06-11,99000,0.0
2025-06-12,99000,0.0
2025-06-13,99000,0.0
2025-06-16,99000,0.0
2025-06-17,99000,0.0
2025-06-18,99000,0.0
2025-06-19,99000,0.0
2025-06-20,91000,-8000.0
2025-06-23,91000,0.0
2025-06-24,91000,0.0
2025-06-25,106840,15840.0
2025-06-26,375820,268980.0
2025-06-27,375820,0.0
2025-06-30,375820,0.0
2025-07-01,375820,0.0
2025-07-02,375820,0.0
2025-07-03,360820,-15000.0
2025-07-04,330820,-30000.0
2025-07-07,330820,0.0
2025-07-08,330820,0.0
2025-07-09,330820,0.0
2025-07-10,330820,0.0
2025-07-11,301630,-29190.0
2025-07-14,301630,0.0
2025-07-15,301630,0.0
2025-07-16,301630,0.0
2025-07-17,288130,-13500.0
2025-07-18,288130,0.0
2025-07-21,288130,0.0
2025-07-22,395490,107360.0
2025-07-23,395490,0.0
2025-07-24,386490,-9000.0
2025-07-25,386490,0.0
2025-07-28,110980,
2025-07-29,110980,
2025-07-30,110980,0.0
2025-07-31,110980,0.0
2025-08-01,110980,0.0
2025-08-04,110980,
2025-08-05,110980,0.0
2025-08-06,107710,
2025-08-07,92710,-15000.0
2025-08-08,92710,0.0
2025-08-11,92710,0.0
2025-08-12,92710,0.0
2025-08-13,92710,0.0
2025-08-14,80710,-12000.0
2025-08-15,80710,0.0
2025-08-18,80710,0.0
2025-08-19,80710,0.0
2025-08-20,80710,0.0
2025-08-21,73710,-7000.0
2025-08-22,73710,0.0
2025-08-25,73710,0.0
2025-08-26,100310,26600.0
2025-08-27,119580,19270.0
2025-08-28,119580,0.0
2025-08-29,119580,0.0
2025-09-01,119580,0.0
2025-09-02,119580,0.0
2025-09-03,108300,-11280.0
2025-09-04,108300,0.0
2025-09-05,108300,0.0
2025-09-08,93300,-15000.0
2025-09-09,101500,8200.0
2025-09-10,101500,0.0
2025-09-11,101500,0.0
2025-09-12,101500,0.0
2025-09-15,101500,0.0
2025-09-16,101500,0.0
2025-09-17,127140,25640.0
2025-09-18,127140,0.0
2025-09-19,127140,0.0
2025-09-22,127140,
2025-09-23,97230,-29910.0
2025-09-24,97230,0.0
2025-09-25,80510,-16720.0
2025-09-26,80510,0.0
2025-09-29,77790,-2720.0
2025-09-30,77790,0.0
2025-10-09,77790,0.0
2025-10-10,77790,0.0
2025-10-13,45800,-31990.0
2025-10-14,45800,0.0
2025-10-15,45800,0.0
2025-10-16,44960,-840.0
2025-10-17,44960,0.0
2025-10-20,31390,-13570.0
2025-10-21,31390,0.0
2025-10-22,31390,0.0
2025-10-23,31390,0.0
2025-10-24,29890,-1500.0
2025-10-27,37890,8000.0
2025-10-28,37890,0.0
2025-10-29,37890,0.0
2025-10-30,55750,17860.0
2025-10-31,46790,-8960.0
2025-11-03,46460,-330.0
2025-11-04,46460,0.0
2025-11-05,29740,-16720.0
2025-11-06,29740,0.0
2025-11-07,29740,0.0
2025-11-10,29740,0.0
2025-11-11,29740,0.0
2025-11-12,19740,-10000.0
2025-11-13,19740,0.0
2025-11-14,19740,0.0
2025-11-17,19740,0.0
2025-11-18,19740,0.0
2025-11-19,19740,0.0
2025-11-20,19740,0.0
2025-11-21,19740,0.0
2025-11-24,19740,0.0
2025-11-25,19740,0.0
2025-11-26,19740,0.0
2025-11-27,19740,0.0
2025-11-28,58730,38990.0
2025-12-01,58730,0.0
2025-12-02,41870,-16860.0
2025-12-03,34040,-7830.0
2025-12-04,26090,-7950.0
2025-12-05,26090,0.0
2025-12-08,26090,0.0
2025-12-09,6100,-19990.0
2025-12-10,6100,0.0
2025-12-11,2060,-4040.0
2025-12-12,69550,67490.0
2025-12-15,69550,0.0
2025-12-16,69550,0.0
2025-12-17,69550,0.0
2025-12-18,69550,0.0
2025-12-19,69550,0.0
2025-12-22,69550,0.0
2025-12-23,234020,164470.0
2025-12-24,234020,0.0
2025-12-25,234020,0.0
2025-12-26,234020,0.0
2025-12-29,211390,-22630.0
2025-12-30,201390,-10000.0
2025-12-31,201390,0.0
