排名,会员简称,持仓量,比上交易增减,date,contract,position_type,symbol
1,国泰君安,12397,139.0,2025-12-25,jd2603,多单持仓,JD
2,招商期货,8800,385.0,2025-12-25,jd2603,多单持仓,JD
3,方正中期,7948,286.0,2025-12-25,jd2603,多单持仓,JD
4,中信建投,7802,261.0,2025-12-25,jd2603,多单持仓,JD
5,中信期货,7575,-251.0,2025-12-25,jd2603,多单持仓,JD
6,东证期货,6133,447.0,2025-12-25,jd2603,多单持仓,JD
7,银河期货,5571,445.0,2025-12-25,jd2603,多单持仓,JD
8,徽商期货,4997,529.0,2025-12-25,jd2603,多单持仓,JD
9,光大期货,4979,297.0,2025-12-25,jd2603,多单持仓,JD
10,中粮期货,4934,72.0,2025-12-25,jd2603,多单持仓,JD
11,南华期货,4173,-48.0,2025-12-25,jd2603,多单持仓,JD
12,东吴期货,3802,-385.0,2025-12-25,jd2603,多单持仓,JD
13,东方财富,3718,27.0,2025-12-25,jd2603,多单持仓,JD
14,瑞达期货,3368,12.0,2025-12-25,jd2603,多单持仓,JD
15,永安期货,3225,615.0,2025-12-25,jd2603,多单持仓,JD
16,中泰期货,3044,185.0,2025-12-25,jd2603,多单持仓,JD
17,海通期货,2946,-516.0,2025-12-25,jd2603,多单持仓,JD
18,平安期货,2898,292.0,2025-12-25,jd2603,多单持仓,JD
19,长江期货,2852,330.0,2025-12-25,jd2603,多单持仓,JD
20,国元期货,2594,-107.0,2025-12-25,jd2603,多单持仓,JD
1,国泰君安,13980,1583.0,2025-12-26,jd2603,多单持仓,JD
2,招商期货,8604,-196.0,2025-12-26,jd2603,多单持仓,JD
3,中信建投,8100,298.0,2025-12-26,jd2603,多单持仓,JD
4,方正中期,7972,24.0,2025-12-26,jd2603,多单持仓,JD
5,中信期货,7786,211.0,2025-12-26,jd2603,多单持仓,JD
6,银河期货,6175,604.0,2025-12-26,jd2603,多单持仓,JD
7,东证期货,5624,-509.0,2025-12-26,jd2603,多单持仓,JD
8,徽商期货,5251,254.0,2025-12-26,jd2603,多单持仓,JD
