时间,MA5,MA10,MA20,MA60,EMA20,ATR14,RSI14,MACD,MACD_SIGNAL,MACD_HIST,BOLL_UP,BOLL_LOW,BOLL_MID,BOLL_WIDTH,KDJ_K,KDJ_D,KDJ_J,WILLIAMS_R14,CCI20,STOCH_RSI,VOL_MA20,OBV,OI_MA20,OI_CHANGE,OI_CHANGE_PCT
2009-07-16,3528.8,3570.6,3607.15,3571.366666666667,3591.551203347426,50.285714285714285,40.1496259351621,-26.129633359011223,-11.964670923053097,-14.164962435958126,3723.711752325984,3490.588247674016,3607.15,233.12350465196778,23.157385621717022,23.573551592431826,22.32505368028741,-71.13821138211382,-54.95987765904008,47.38921149907532,90919.55,29059325,0.0,0.0,0.0
2009-07-17,3529.2,3555.3,3601.35,3572.5,3585.212993504814,50.07142857142857,34.54987834549878,-27.888284826639847,-15.149393703770448,-12.738891122869399,3722.2819512872675,3480.4180487127323,3601.35,241.86390257453513,24.470515145660812,23.872539443508153,25.66646654996613,-82.92682926829268,-62.03719816941648,21.377136866886865,90117.3,28997827,0.0,0.0,0.0
2009-07-20,3526.0,3544.4,3595.35,3574.1833333333334,3579.2879465043557,50.714285714285715,36.5038560411311,-29.1078746109456,-17.94108988520548,-11.166784725740122,3719.4472029882795,3471.2527970117203,3595.35,248.1944059765592,25.345934828290005,24.363671238435437,27.310462007999135,-83.06451612903226,-69.62719361629907,30.453798418961476,92210.85,28907754,0.0,0.0,0.0
2009-07-21,3541.0,3541.3,3594.55,3576.45,3579.355761122988,52.142857142857146,40.7673860911271,-25.184671454935142,-19.389806199151412,-5.79486525578373,3718.8357065078117,3470.2642934921887,3594.55,248.57141301562297,50.23062321886,32.98598856524362,84.71989252609278,-60.08064516129032,-21.714932264962272,50.25884500030965,92613.55,28981739,0.0,0.0,0.0
2009-07-22,3546.8,3534.7,3589.2,3577.95,3576.7504505398465,51.42857142857143,31.930693069306926,-24.057550219258246,-20.32335500317278,-3.7341952160854675,3710.991193182769,3467.4088068172305,3589.2,243.5823863655387,57.39280605163058,41.12159439403927,89.9352293668132,-71.37096774193549,-27.07827200623885,9.21043795967272,82353.9,28927178,0.0,0.0,0.0
2009-07-23,3550.8,3539.8,3586.4,3580.5833333333335,3576.488502869385,51.07142857142857,37.19211822660099,-21.14533215461961,-20.487750433462146,-0.657581721157463,3706.80877743857,3465.9912225614303,3586.4,240.81755487713963,67.78568022489657,50.009623004325036,103.33779466603963,-55.92417061611374,-18.48354868217192,43.53585823935269,83737.75,29078007,0.0,0.0,0.0
2009-07-24,3559.8,3544.5,3583.25,3585.65,3575.870550215158,48.142857142857146,41.48351648351649,-18.94179569765629,-20.178559486300976,1.2367637886446872,3701.807780716668,3464.692219283332,3583.25,237.11556143333564,72.65958928573352,57.559611764794525,102.8595443276115,-43.31210191082803,-8.402819756705625,72.72411162166283,85911.15,28944946,0.0,0.0,0.0
2009-07-27,3563.2,3544.6,3577.65,3590.0,3572.4543073375235,49.714285714285715,40.48257372654155,-19.392679719150237,-20.02138353287083,0.6287038137205911,3693.0737501786502,3462.22624982135,3577.65,230.8475003573003,66.64960273369888,60.589608754429314,78.76959069223803,-61.935483870967744,-22.34614565852704,66.41384826814277,84391.15,28834077,0.0,0.0,0.0
2009-07-28,3544.2,3542.6,3570.5,3592.6833333333334,3564.1253256863306,51.142857142857146,34.204275534441805,-23.91240161953283,-20.79958715020323,-3.1128144693295994,3690.4201488712524,3450.5798511287476,3570.5,239.84029774250484,45.667636390367164,55.6156179664086,25.771673238284293,-96.29629629629629,-64.81969070583153,32.364408378875005,83775.1,28756684,0.0,0.0,0.0
2009-07-29,3539.2,3543.0,3564.0,3595.016666666667,3560.5895803828707,45.0,50.54347826086956,-23.830560924738165,-21.405781905110217,-2.424779019627948,3678.1319642483995,3449.8680357516005,3564.0,228.26392849679905,44.64262179110898,51.957952574642064,30.01196022404281,-57.407407407407405,-43.9636595993116,100.0,83327.45,28835257,0.0,0.0,0.0
2009-07-30,3525.4,3538.1,3554.35,3594.5,3555.295334632121,46.142857142857146,47.69230769230769,-25.2498531333772,-22.174596150763612,-3.0752569826135883,3652.2613992612864,3456.4386007387134,3554.35,195.82279852257307,37.16915526814673,47.02835347247696,17.45075885948627,-77.77777777777777,-38.58726497963858,86.15638347359075,82585.45,28750919,0.0,0.0,0.0
2009-07-31,3518.2,3539.0,3547.15,3595.35,3553.2672075243,44.5,49.37965260545906,-23.76069628107689,-22.49181617682627,-1.26888010425062,3626.123080023897,3468.1769199761034,3547.15,157.94616004779346,41.137461536789175,45.0647228272477,33.282938955872126,-50.925925925925924,-27.53245636512584,94.34914338175614,82027.95,28810871,0.0,0.0,0.0
2009-08-03,3528.8,3546.0,3545.2,3596.766666666667,3557.0512829981762,46.07142857142857,60.2803738317757,-17.616648077353148,-21.516782556931645,3.9001344795784973,3616.9469236460436,3473.453076353956,3545.2,143.4938472920876,56.14292307580817,48.75745624343452,70.91385674055547,-13.846153846153847,66.50455213201747,100.0,82745.75,28930864,0.0,0.0,0.0
2009-08-04,3572.0,3558.1,3549.7,3600.383333333333,3570.7606846173976,53.0,67.18146718146718,-3.986790959593691,-18.010784237464055,14.023993277870364,3645.9345818138254,3453.4654181861742,3549.7,192.46916362765114,69.03781078617097,55.51757442434667,96.07828350981957,-5.172413793103448,151.26324121626004,100.0,86809.75,29098852,0.0,0.0,0.0
2009-08-05,3605.4,3572.3,3553.5,3603.633333333333,3582.4977622728834,55.57142857142857,64.17004048582996,6.178900981210063,-13.17284719372923,19.351748174939296,3665.758161114825,3441.241838885175,3553.5,224.51632222964963,71.47323586461576,60.8361282377697,92.74745111830788,-23.655913978494624,145.45067306503407,91.45713315101813,93667.95,28890237,0.0,0.0,0.0
2009-08-06,3649.2,3587.3,3563.55,3608.4,3595.974165865942,56.57142857142857,70.1010101010101,16.466222006270073,-7.2450333537293705,23.71125535999944,3698.0893309742078,3429.0106690257926,3563.55,269.0786619484152,76.68108197425997,66.11777948326645,97.80768695624701,-12.903225806451612,124.22373116350285,100.0,95927.85,29026751,0.0,0.0,0.0
2009-08-07,3679.8,3599.0,3571.75,3611.633333333333,3604.6432929263283,58.142857142857146,65.47169811320755,21.38687270104674,-1.5186521427741484,22.90552484382089,3715.555241102198,3427.944758897802,3571.75,287.61048220439625,75.73242979884954,69.32266292179415,88.55196355296033,-26.164874551971327,87.11754983647148,87.87195824452394,97586.1,28934300,0.0,0.0,0.0
2009-08-10,3693.6,3611.2,3577.9,3614.5,3610.105836457154,56.57142857142857,58.23293172690763,23.004056320019572,3.385889549784596,19.618166770234975,3726.2564697116495,3429.5435302883507,3577.9,296.71293942329885,72.0285994086193,70.22464175073586,75.63651472438619,-35.12544802867384,58.41355047825478,68.90757191184662,95577.35,28870902,0.0,0.0,0.0
2009-08-11,3704.4,3638.2,3590.4,3619.366666666667,3623.905280604092,61.142857142857146,68.02841918294848,31.427729453743723,8.994257530576423,22.4334719231673,3754.2168425247464,3426.5831574752538,3590.4,327.63368504949267,80.72108647443306,73.72345665863492,94.71634610602936,-1.7921146953405018,84.29723360022498,94.22624106875759,98740.0,28984904,0.0,0.0,0.0
2009-08-12,3725.2,3665.3,3604.15,3624.5333333333333,3640.485730070369,64.92857142857143,69.17808219178082,41.09952202912655,15.415310430286448,25.6842115988401,3788.9654413691183,3419.334558630882,3604.15,369.6308827382363,85.19933903490343,77.54875078405775,100.5005155365948,-5.373134328358209,97.76365964814833,97.4289363075135,105488.85,29159499,0.0,0.0,0.0
2009-08-13,3743.0,3696.1,3617.1,3630.65,3656.9156605398575,69.07142857142857,70.42016806722688,49.405347869906564,22.21331791821047,27.192029951696092,3822.29248985959,3411.9075101404096,3617.1,410.3849797191806,82.73739429765266,79.27829862192272,89.65558564911254,-17.206982543640898,106.3332072454934,100.0,114208.25,29390976,0.0,0.0,0.0
2009-08-14,3772.6,3726.2,3632.6,3636.6,3673.876073821776,69.57142857142857,75.12776831345826,57.10472312556112,29.191598959680604,27.913124165880518,3854.641627202126,3410.5583727978737,3632.6,444.08325440425233,82.48904192001876,80.34854638795474,86.77003298414681,-11.72069825436409,95.10939821178684,100.0,118821.2,29544733,0.0,0.0,0.0
2009-08-17,3794.0,3743.8,3644.9,3639.8,3682.9354953625593,71.14285714285714,73.74581939799332,57.221273845796986,34.79753393690388,22.423739908893104,3868.6262424906595,3421.1737575093407,3644.9,447.4524849813188,71.94921635247627,77.54876970946192,60.750109638504966,-28.32080200501253,62.276608893751934,94.96290973733618,120099.6,29429092,0.0,0.0,0.0
2009-08-18,3770.6,3737.5,3647.8,3641.0833333333335,3678.6559243756487,78.64285714285714,58.07860262008733,46.21035177366548,37.0800975042562,9.130254269409278,3869.4783824895876,3426.1216175104128,3647.8,443.35676497917484,50.83755497156346,68.64503146349577,15.222601987698852,-63.21243523316062,2.1307257351325237,37.85719172424839,125636.4,29244371,0.0,0.0,0.0
2009-08-19,3743.0,3734.1,3653.2,3641.7166666666667,3676.879169673206,77.85714285714286,61.28093158660844,38.81193303597047,37.426464610599055,1.385468425371414,3870.266179576256,3436.1338204237436,3653.2,434.13235915251244,39.509680842465535,58.933247923152365,0.6625466810918681,-59.35828877005348,1.8350640942614862,46.22194150483794,129211.85,29370441,0.0,0.0,0.0
2009-08-20,3699.6,3721.3,3654.3,3640.633333333333,3669.176391609091,83.21428571428571,54.293628808864256,27.467736782380598,35.434719044955365,-7.966982262574767,3869.8942582968493,3438.705741703151,3654.3,431.1885165936983,29.408570297093426,49.09168871446605,-9.957666537651832,-90.7936507936508,-20.910230364434412,0.0,129876.95,29206310,0.0,0.0,0.0
2009-08-21,3659.4,3716.0,3657.5,3640.8166666666666,3665.826259074892,80.85714285714286,52.92439372325249,21.29815012464087,32.60740526089246,-11.309255136251593,3869.6990128456628,3445.3009871543372,3657.5,424.39802569132553,26.695660621342707,41.62634601675827,-3.1657101694884204,-78.73015873015873,-16.548457140837844,0.0,127861.0,29299052,0.0,0.0,0.0
2009-08-24,3630.2,3712.1,3661.65,3640.05,3661.7475677344255,75.64285714285714,43.54304635761589,15.34422154521917,29.15476851775781,-13.810546972538638,3867.3194076988607,3455.9805923011395,3661.65,411.3388153977212,23.723033006821066,35.65857501344587,-0.1480510064285454,-82.22222222222223,-18.242866733067597,0.0,125936.15,29226680,0.0,0.0,0.0
2009-08-25,3646.6,3708.6,3673.4,3639.5333333333333,3667.295418426385,77.92857142857143,51.87319884726225,18.242491500997403,26.97231311440573,-8.729821613408326,3862.7828203180575,3484.0171796819427,3673.4,378.76564063611477,32.0058315283569,34.440993851749546,27.1355068815716,-51.42857142857143,20.38863072526075,26.373993417743204,128397.75,29353305,0.0,0.0,0.0
2009-08-26,3658.4,3700.7,3683.0,3639.2166666666667,3672.2196642905387,77.64285714285714,49.624060150375946,20.225552104516282,25.622960912427843,-5.39740880791156,3860.2099557617894,3505.7900442382106,3683.0,354.4199115235788,37.89495522369763,35.59231430906557,42.50023705296175,-51.74603174603175,20.2214921623193,19.253023032027105,132991.5,29182857,0.0,0.0,0.0
2009-08-27,3683.8,3691.7,3693.9,3638.6833333333334,3677.0558867390587,74.78571428571429,52.848101265822784,21.867829761352368,24.87193468221275,-3.0041049208603816,3850.6470641042642,3537.152935895736,3693.9,313.4941282085283,44.96027317943478,38.71496726585531,57.45088500659372,-50.476190476190474,18.112905041199973,29.460619983345122,133710.35,29281572,0.0,0.0,0.0
2009-08-28,3698.2,3678.8,3702.5,3638.133333333333,3679.812468954386,75.0,53.52564102564102,21.54918314193492,24.207384374157186,-2.658201232222268,3840.000239234399,3564.999760765601,3702.5,275.00047846879806,55.71425619369726,44.38139690846929,78.3799747641532,-55.87301587301587,2.3881538831708977,31.60577028976696,134244.5,29210937,0.0,0.0,0.0
2009-08-31,3721.0,3675.6,3709.7,3637.85,3685.25890048254,70.35714285714286,48.39857651245551,23.526890968409134,24.071285693007578,-0.544394724598444,3837.8185306455716,3581.581469354428,3709.7,256.2370612911436,68.62431894394632,52.462370920294966,100.94821499124903,-46.03174603174603,15.546604340807116,15.373034347517725,132598.55,29298011,0.0,0.0,0.0
2009-09-01,3710.6,3678.6,3708.05,3637.2833333333333,3683.6151956746794,69.64285714285714,38.94557823129252,19.30399093538017,23.117826741482098,-3.8138358061019275,3837.4835432000013,3578.616456799999,3708.05,258.86708640000234,63.56259710901536,56.162446316535096,78.36289869397586,-67.93650793650794,-13.074083518009616,0.0,129370.4,29194586,0.0,0.0,0.0
2009-09-02,3700.2,3679.3,3706.7,3636.633333333333,3682.032796086615,66.0,37.2822299651568,15.695690443002604,21.6333994817862,-5.937709038783595,3837.3084546309924,3576.0915453690072,3706.7,261.21690926198517,56.81243204295292,56.379108225341035,57.67907967817668,-67.3202614379085,-33.09665546414583,0.0,121370.75,29145964,0.0,0.0,0.0
2009-09-03,3670.6,3677.2,3699.25,3634.9166666666665,3671.839196459318,69.42857142857143,29.8136645962733,5.350774781533346,18.37687454173563,-13.026099760202285,3842.125543927835,3556.374456072165,3699.25,285.75108785567045,40.582230499024455,51.11348231656884,19.519726863935674,-94.11764705882354,-83.45911340748866,0.0,119193.1,29053003,0.0,0.0,0.0
2009-09-04,3657.2,3677.7,3696.85,3633.6833333333334,3668.711653939383,69.35714285714286,39.875389408099686,2.290219493697805,15.159543532128067,-12.869324038430262,3842.183409786061,3551.516590213939,3696.85,290.6668195721222,40.59119935129549,47.60605466147773,26.561488730931003,-59.390862944162436,-52.1193384155679,31.97521035085998,122567.45,29212941,0.0,0.0,0.0
2009-09-07,3624.4,3672.7,3692.4,3632.0833333333335,3659.596258326108,63.785714285714285,44.36741767764298,-5.398708090716809,11.047893207559092,-16.4466012982759,3847.357922981627,3537.4420770183733,3692.4,309.91584596325356,29.42966589578752,41.54725840624766,5.194480874867239,-92.89340101522842,-70.56322561524983,46.25045157509143,125189.7,29097098,0.0,0.0,0.0
2009-09-08,3601.4,3656.0,3682.3,3630.383333333333,3649.4442337236214,64.64285714285714,40.69565217391305,-12.95671451052067,6.246971663943139,-19.203686174463808,3846.1550065086126,3518.444993491388,3682.3,327.7100130172248,23.012107647339175,35.368874819944836,-1.7014266978721508,-89.82300884955752,-80.22332011152075,44.45262861962329,124108.95,29004711,0.0,0.0,0.0
2009-09-09,3588.0,3644.1,3672.4,3629.4666666666667,3644.7352590832766,61.785714285714285,50.358422939068106,-14.981286896286747,2.001319951897162,-16.98260684818391,3830.65149870427,3514.14850129573,3672.4,316.50299740854007,25.66588887403733,32.134546171309,12.728574279493984,-69.02654867256638,-57.954163066427576,86.64296037908397,119168.75,29080502,0.0,0.0,0.0
2009-09-10,3592.0,3631.3,3661.5,3628.5833333333335,3639.9985677420123,61.714285714285715,46.28571428571429,-16.795623815091858,-1.7580688015006418,-15.037555013591216,3808.6147064101588,3514.3852935898412,3661.5,294.2294128203175,26.697613231659105,30.3222351914257,19.448369312125912,-71.23893805309734,-45.182513965705155,69.46721517924611,110508.3,29022234,0.0,0.0,0.0
2009-09-11,3588.4,3622.8,3650.8,3628.25,3638.189180338011,61.92857142857143,49.81481481481482,-15.951635659568183,-4.59678217311415,-11.354853486454033,3773.961169547273,3527.6388304527272,3650.8,246.3223390945459,31.220237729660642,30.62156937083735,32.41757444730723,-59.73451327433628,-29.706872982807678,84.35041371654587,110377.95,29173384,0.0,0.0,0.0
2009-09-14,3590.8,3607.6,3641.6,3627.2833333333333,3633.123544115343,57.142857142857146,35.90814196242171,-17.98040122820794,-7.273505984132908,-10.706895244075032,3754.6596489052017,3528.540351094798,3641.6,226.11929781040362,32.79606262587398,31.34640045584956,35.69538696592281,-75.66371681415929,-41.32713448929893,25.702106209081276,107914.1,29107020,0.0,0.0,0.0
2009-09-15,3592.0,3596.7,3637.65,3626.6666666666665,3626.0641589615007,58.714285714285715,34.12698412698413,-21.439059138359426,-10.106616614978211,-11.332442523381214,3756.605586581667,3518.694413418333,3637.65,237.91117316333384,33.2795668647379,31.99078925881234,35.85712207658902,-79.75708502024291,-75.39144457707859,18.190468194665975,104020.3,29000175,0.0,0.0,0.0
2009-09-16,3588.0,3588.0,3633.65,3625.35,3621.6770962032624,59.5,36.27639155470249,-22.229300416815477,-12.531153375345665,-9.698147041469811,3754.801101826294,3512.498898173706,3633.65,242.3022036525881,38.39642357192572,34.1260006965168,46.937269322743575,-71.25506072874494,-44.656151748378704,27.255117166972997,101041.0,29066659,0.0,0.0,0.0
