排名,会员简称,成交量,比上交易增减,date,contract,position_type,symbol
20,中信建投,6017,-929.0,2025-12-30,RM2605,成交量,RM
1,东证期货,90172,13689.0,2025-12-31,RM2605,成交量,RM
2,国泰君安,71754,21218.0,2025-12-31,RM2605,成交量,RM
3,中信期货,38415,1920.0,2025-12-31,RM2605,成交量,RM
4,广发期货,20227,8940.0,2025-12-31,RM2605,成交量,RM
5,南华期货,17259,3071.0,2025-12-31,RM2605,成交量,RM
6,华闻期货,16141,-2032.0,2025-12-31,RM2605,成交量,RM
7,东吴期货,16025,6164.0,2025-12-31,RM2605,成交量,RM
8,光大期货,15731,-1782.0,2025-12-31,RM2605,成交量,RM
9,国盛期货,12582,1188.0,2025-12-31,RM2605,成交量,RM
10,摩根大通,12267,-14171.0,2025-12-31,RM2605,成交量,RM
11,正信期货,12183,9735.0,2025-12-31,RM2605,成交量,RM
12,五矿期货,11764,4541.0,2025-12-31,RM2605,成交量,RM
13,国信期货,10855,2200.0,2025-12-31,RM2605,成交量,RM
14,中泰期货,9922,3188.0,2025-12-31,RM2605,成交量,RM
15,华泰期货,9473,2803.0,2025-12-31,RM2605,成交量,RM
16,徽商期货,8708,1574.0,2025-12-31,RM2605,成交量,RM
17,银河期货,8440,844.0,2025-12-31,RM2605,成交量,RM
18,乾坤期货,7957,-3238.0,2025-12-31,RM2605,成交量,RM
19,中信建投,7786,1769.0,2025-12-31,RM2605,成交量,RM
20,宝城期货,7594,3537.0,2025-12-31,RM2605,成交量,RM
