排名,会员简称,持仓量,比上交易增减,date,contract,position_type,symbol
1,国泰君安,70378,8270.0,2025-12-25,RM2605,空单持仓,RM
2,中信期货,48262,529.0,2025-12-25,RM2605,空单持仓,RM
3,东证期货,42027,-5642.0,2025-12-25,RM2605,空单持仓,RM
4,乾坤期货,37790,-469.0,2025-12-25,RM2605,空单持仓,RM
5,摩根大通,31789,-29.0,2025-12-25,RM2605,空单持仓,RM
6,中粮期货,26527,1649.0,2025-12-25,RM2605,空单持仓,RM
7,广发期货,24576,-1926.0,2025-12-25,RM2605,空单持仓,RM
8,瑞达期货,23553,95.0,2025-12-25,RM2605,空单持仓,RM
9,中财期货,20599,-333.0,2025-12-25,RM2605,空单持仓,RM
10,国投期货,18964,218.0,2025-12-25,RM2605,空单持仓,RM
11,正信期货,13629,-547.0,2025-12-25,RM2605,空单持仓,RM
12,南华期货,10299,-445.0,2025-12-25,RM2605,空单持仓,RM
13,海通期货,10264,313.0,2025-12-25,RM2605,空单持仓,RM
14,平安期货,8921,515.0,2025-12-25,RM2605,空单持仓,RM
15,华泰期货,8675,-294.0,2025-12-25,RM2605,空单持仓,RM
16,海证期货,8303,1233.0,2025-12-25,RM2605,空单持仓,RM
17,创元期货,8226,-4354.0,2025-12-25,RM2605,空单持仓,RM
18,银河期货,7918,194.0,2025-12-25,RM2605,空单持仓,RM
19,国贸期货,7266,94.0,2025-12-25,RM2605,空单持仓,RM
20,永安期货,7105,-280.0,2025-12-25,RM2605,空单持仓,RM
1,国泰君安,68376,-2002.0,2025-12-26,RM2605,空单持仓,RM
2,东证期货,51088,9061.0,2025-12-26,RM2605,空单持仓,RM
3,中信期货,47858,-404.0,2025-12-26,RM2605,空单持仓,RM
4,乾坤期货,37438,-352.0,2025-12-26,RM2605,空单持仓,RM
5,摩根大通,31772,-17.0,2025-12-26,RM2605,空单持仓,RM
6,中粮期货,25803,-724.0,2025-12-26,RM2605,空单持仓,RM
7,广发期货,25212,636.0,2025-12-26,RM2605,空单持仓,RM
8,瑞达期货,23872,319.0,2025-12-26,RM2605,空单持仓,RM
9,中财期货,19855,-744.0,2025-12-26,RM2605,空单持仓,RM
10,国投期货,19192,228.0,2025-12-26,RM2605,空单持仓,RM
11,正信期货,14453,824.0,2025-12-26,RM2605,空单持仓,RM
12,南华期货,10422,123.0,2025-12-26,RM2605,空单持仓,RM
13,安粮期货,10202,3249.0,2025-12-26,RM2605,空单持仓,RM
14,海通期货,9971,-293.0,2025-12-26,RM2605,空单持仓,RM
15,创元期货,9545,1319.0,2025-12-26,RM2605,空单持仓,RM
16,平安期货,9029,108.0,2025-12-26,RM2605,空单持仓,RM
17,华泰期货,8718,43.0,2025-12-26,RM2605,空单持仓,RM
18,海证期货,8284,-19.0,2025-12-26,RM2605,空单持仓,RM
19,银河期货,8139,221.0,2025-12-26,RM2605,空单持仓,RM
20,永安期货,7516,411.0,2025-12-26,RM2605,空单持仓,RM
1,国泰君安,70870,2494.0,2025-12-29,RM2605,空单持仓,RM
2,东证期货,54072,2984.0,2025-12-29,RM2605,空单持仓,RM
3,中信期货,49627,1769.0,2025-12-29,RM2605,空单持仓,RM
4,乾坤期货,37756,318.0,2025-12-29,RM2605,空单持仓,RM
5,摩根大通,27034,-4738.0,2025-12-29,RM2605,空单持仓,RM
6,中粮期货,26342,539.0,2025-12-29,RM2605,空单持仓,RM
7,广发期货,24551,-661.0,2025-12-29,RM2605,空单持仓,RM
8,瑞达期货,23005,-867.0,2025-12-29,RM2605,空单持仓,RM
9,中财期货,19574,-281.0,2025-12-29,RM2605,空单持仓,RM
10,国投期货,18627,-565.0,2025-12-29,RM2605,空单持仓,RM
11,正信期货,14014,-439.0,2025-12-29,RM2605,空单持仓,RM
12,海通期货,10294,323.0,2025-12-29,RM2605,空单持仓,RM
13,创元期货,10266,721.0,2025-12-29,RM2605,空单持仓,RM
14,安粮期货,9684,-518.0,2025-12-29,RM2605,空单持仓,RM
15,南华期货,9574,-848.0,2025-12-29,RM2605,空单持仓,RM
16,银河期货,9150,1011.0,2025-12-29,RM2605,空单持仓,RM
17,平安期货,9023,-6.0,2025-12-29,RM2605,空单持仓,RM
18,海证期货,8981,697.0,2025-12-29,RM2605,空单持仓,RM
19,华泰期货,8009,-709.0,2025-12-29,RM2605,空单持仓,RM
20,中泰期货,7727,392.0,2025-12-29,RM2605,空单持仓,RM
1,国泰君安,71956,1086.0,2025-12-30,RM2605,空单持仓,RM
2,东证期货,51585,-2487.0,2025-12-30,RM2605,空单持仓,RM
3,中信期货,49133,-494.0,2025-12-30,RM2605,空单持仓,RM
4,乾坤期货,31723,-6033.0,2025-12-30,RM2605,空单持仓,RM
5,摩根大通,27944,910.0,2025-12-30,RM2605,空单持仓,RM
6,中粮期货,26884,542.0,2025-12-30,RM2605,空单持仓,RM
7,广发期货,25587,1036.0,2025-12-30,RM2605,空单持仓,RM
8,瑞达期货,21825,-1180.0,2025-12-30,RM2605,空单持仓,RM
9,中财期货,19684,110.0,2025-12-30,RM2605,空单持仓,RM
10,国投期货,19151,524.0,2025-12-30,RM2605,空单持仓,RM
11,正信期货,14592,578.0,2025-12-30,RM2605,空单持仓,RM
12,创元期货,10868,602.0,2025-12-30,RM2605,空单持仓,RM
13,海通期货,10488,194.0,2025-12-30,RM2605,空单持仓,RM
14,安粮期货,9675,-9.0,2025-12-30,RM2605,空单持仓,RM
15,银河期货,9453,303.0,2025-12-30,RM2605,空单持仓,RM
16,平安期货,9333,310.0,2025-12-30,RM2605,空单持仓,RM
17,南华期货,9066,-508.0,2025-12-30,RM2605,空单持仓,RM
18,海证期货,8896,-85.0,2025-12-30,RM2605,空单持仓,RM
19,华泰期货,8621,612.0,2025-12-30,RM2605,空单持仓,RM
20,中泰期货,8155,428.0,2025-12-30,RM2605,空单持仓,RM
1,国泰君安,69812,-2144.0,2025-12-31,RM2605,空单持仓,RM
2,东证期货,56517,4932.0,2025-12-31,RM2605,空单持仓,RM
3,中信期货,48137,-996.0,2025-12-31,RM2605,空单持仓,RM
4,乾坤期货,31187,-536.0,2025-12-31,RM2605,空单持仓,RM
5,广发期货,27583,1996.0,2025-12-31,RM2605,空单持仓,RM
6,摩根大通,27544,-400.0,2025-12-31,RM2605,空单持仓,RM
7,中粮期货,27218,334.0,2025-12-31,RM2605,空单持仓,RM
8,中财期货,19805,121.0,2025-12-31,RM2605,空单持仓,RM
9,国投期货,19413,262.0,2025-12-31,RM2605,空单持仓,RM
10,瑞达期货,18783,-3042.0,2025-12-31,RM2605,空单持仓,RM
11,正信期货,14759,167.0,2025-12-31,RM2605,空单持仓,RM
12,海通期货,10732,244.0,2025-12-31,RM2605,空单持仓,RM
13,创元期货,10486,-382.0,2025-12-31,RM2605,空单持仓,RM
14,平安期货,9557,224.0,2025-12-31,RM2605,空单持仓,RM
15,安粮期货,8892,-783.0,2025-12-31,RM2605,空单持仓,RM
16,海证期货,8803,-93.0,2025-12-31,RM2605,空单持仓,RM
17,中泰期货,8572,417.0,2025-12-31,RM2605,空单持仓,RM
18,南华期货,8437,-629.0,2025-12-31,RM2605,空单持仓,RM
19,银河期货,8204,-1249.0,2025-12-31,RM2605,空单持仓,RM
20,华泰期货,8176,-445.0,2025-12-31,RM2605,空单持仓,RM
