排名,会员简称,成交量,比上交易增减,date,contract,position_type,symbol
1,国泰君安,172459,11516.0,2025-12-25,ru2605,成交量,RU
2,中信期货,70863,4121.0,2025-12-25,ru2605,成交量,RU
3,东证期货,53136,9652.0,2025-12-25,ru2605,成交量,RU
4,华闻期货,39219,11484.0,2025-12-25,ru2605,成交量,RU
5,广发期货,27721,5456.0,2025-12-25,ru2605,成交量,RU
6,中泰期货,27492,5120.0,2025-12-25,ru2605,成交量,RU
7,海通期货,23212,2065.0,2025-12-25,ru2605,成交量,RU
8,华泰期货,20963,-3019.0,2025-12-25,ru2605,成交量,RU
9,东亚期货,19370,5477.0,2025-12-25,ru2605,成交量,RU
10,新湖期货,16625,1519.0,2025-12-25,ru2605,成交量,RU
11,国投期货,14977,5426.0,2025-12-25,ru2605,成交量,RU
12,银河期货,12861,1972.0,2025-12-25,ru2605,成交量,RU
13,兴证期货,10693,1521.0,2025-12-25,ru2605,成交量,RU
14,浙商期货,10167,-4316.0,2025-12-25,ru2605,成交量,RU
15,徽商期货,9141,1310.0,2025-12-25,ru2605,成交量,RU
16,中辉期货,8230,-247.0,2025-12-25,ru2605,成交量,RU
17,东吴期货,7744,1525.0,2025-12-25,ru2605,成交量,RU
18,国信期货,7564,1928.0,2025-12-25,ru2605,成交量,RU
19,宝城期货,7100,2470.0,2025-12-25,ru2605,成交量,RU
20,光大期货,6858,1795.0,2025-12-25,ru2605,成交量,RU
1,国泰君安,161093,-11366.0,2025-12-26,ru2605,成交量,RU
2,中信期货,67866,-2997.0,2025-12-26,ru2605,成交量,RU
3,东证期货,41125,-12011.0,2025-12-26,ru2605,成交量,RU
4,华闻期货,31644,-7575.0,2025-12-26,ru2605,成交量,RU
5,东亚期货,21233,1863.0,2025-12-26,ru2605,成交量,RU
6,广发期货,20929,-6792.0,2025-12-26,ru2605,成交量,RU
7,华泰期货,20196,-767.0,2025-12-26,ru2605,成交量,RU
8,海通期货,19812,-3400.0,2025-12-26,ru2605,成交量,RU
9,新湖期货,16234,-391.0,2025-12-26,ru2605,成交量,RU
10,中泰期货,15483,-12009.0,2025-12-26,ru2605,成交量,RU
11,国投期货,13619,-1358.0,2025-12-26,ru2605,成交量,RU
12,银河期货,12650,-211.0,2025-12-26,ru2605,成交量,RU
13,兴证期货,10583,-110.0,2025-12-26,ru2605,成交量,RU
14,浙商期货,9601,-566.0,2025-12-26,ru2605,成交量,RU
15,徽商期货,8431,-710.0,2025-12-26,ru2605,成交量,RU
16,南华期货,7998,1979.0,2025-12-26,ru2605,成交量,RU
17,国信期货,7561,-3.0,2025-12-26,ru2605,成交量,RU
18,国联期货,6901,2916.0,2025-12-26,ru2605,成交量,RU
19,中辉期货,6824,-1406.0,2025-12-26,ru2605,成交量,RU
20,东吴期货,6618,-1126.0,2025-12-26,ru2605,成交量,RU
1,国泰君安,148711,-12382.0,2025-12-29,ru2605,成交量,RU
2,中信期货,56546,-11320.0,2025-12-29,ru2605,成交量,RU
3,东证期货,40233,-892.0,2025-12-29,ru2605,成交量,RU
4,华闻期货,27319,-4325.0,2025-12-29,ru2605,成交量,RU
5,华泰期货,23125,2929.0,2025-12-29,ru2605,成交量,RU
6,广发期货,22180,1251.0,2025-12-29,ru2605,成交量,RU
7,海通期货,19982,170.0,2025-12-29,ru2605,成交量,RU
8,东亚期货,19785,-1448.0,2025-12-29,ru2605,成交量,RU
9,中泰期货,16226,743.0,2025-12-29,ru2605,成交量,RU
10,新湖期货,14463,-1771.0,2025-12-29,ru2605,成交量,RU
11,银河期货,12568,-82.0,2025-12-29,ru2605,成交量,RU
12,南华期货,10845,2847.0,2025-12-29,ru2605,成交量,RU
13,国投期货,8930,-4689.0,2025-12-29,ru2605,成交量,RU
14,浙商期货,8272,-1329.0,2025-12-29,ru2605,成交量,RU
15,兴证期货,8005,-2578.0,2025-12-29,ru2605,成交量,RU
16,徽商期货,6386,-2045.0,2025-12-29,ru2605,成交量,RU
17,中辉期货,6141,-683.0,2025-12-29,ru2605,成交量,RU
18,东吴期货,6087,-531.0,2025-12-29,ru2605,成交量,RU
19,永安期货,5987,153.0,2025-12-29,ru2605,成交量,RU
20,申万期货,5824,-532.0,2025-12-29,ru2605,成交量,RU
1,国泰君安,132287,-16424.0,2025-12-30,ru2605,成交量,RU
2,中信期货,46812,-9734.0,2025-12-30,ru2605,成交量,RU
