时间,开盘,最高,最低,收盘,成交量,持仓量,涨跌,涨跌幅,成交额,MA5,MA10,MA20,MA60,EMA20,ATR14,RSI14,MACD,MACD_SIGNAL,MACD_HIST,BOLL_UP,BOLL_LOW,BOLL_MID,BOLL_WIDTH,KDJ_K,KDJ_D,KDJ_J,WILLIAMS_R14,CCI20,STOCH_RSI,VOL_MA20,OBV,OI_MA20,OI_CHANGE,OI_CHANGE_PCT,动态结算价
2020-07-08,5756,5816,5750,5792,276323,318870,,,,5778.4,5729.4,5713.2,5556.933333333333,5706.445897573521,92.85714285714286,58.50515463917526,51.02376303987057,49.141564450314064,1.8821985895565092,5860.971658845987,5565.428341154013,5713.2,295.54331769197415,66.64549672529115,61.796523803757104,76.34344256835927,-28.187919463087248,56.69033112599967,86.02875163675931,351875.25,17472548,356038.7,-4626.0,-1.4300022256844014,
2020-07-09,5800,5852,5798,5838,298459,321126,,,,5798.8,5737.8,5716.5,5559.7,5718.974859709376,91.14285714285714,61.42506142506143,55.3459343157956,50.38243842341038,4.963495892385225,5872.518217560407,5560.481782439593,5716.5,312.0364351208136,73.5131051994111,65.70205093564178,89.13521372694976,-12.751677852348994,79.53610392471596,100.0,340677.95,17771007,351019.5,2256.0,0.7074983535610091,
2020-07-10,5838,5880,5764,5776,410154,300623,,,,5798.4,5739.8,5720.1,5562.966666666666,5724.40582545134,94.0,56.27906976744186,53.15565899846297,50.9370825384209,2.2185764600420654,5878.212418368405,5561.987581631595,5720.1,316.2248367368102,70.3050330959037,67.23637832239575,76.44234264291958,-34.437086092715234,58.540897664832805,72.6243774911559,340294.05,17360853,345693.8,-20503.0,-6.384721262059134,
2020-07-13,5808,5846,5754,5816,353659,295707,,,,5793.6,5762.8,5726.2,5567.166666666667,5733.12908017026,90.42857142857143,50.78534031413613,54.02475202336245,51.554616435409216,2.470135587953237,5889.4042311119165,5562.995768888083,5726.2,326.40846222383334,72.79594798986172,69.08956821155107,80.20870754648303,-21.192052980132452,52.347223325806354,43.39886107261869,335287.15,17714512,342053.85,-4916.0,-1.6352707544000311,
2020-07-14,5800,5886,5772,5884,436692,300927,,,,5821.2,5786.8,5737.4,5573.7,5747.4977392016635,93.14285714285714,56.1576354679803,59.51450009673499,53.146593167674375,6.3679069290606165,5911.833700269398,5562.966299730601,5737.4,348.8674005387966,81.5790650416742,73.2527338215921,98.23172748183839,-0.6493506493506493,71.05468100912792,71.9783718691368,336505.1,18151204,339210.85,5220.0,1.7652608832391614,
2020-07-15,5892,5948,5876,5914,479074,291431,,,,5845.6,5812.0,5754.5,5580.2,5763.355097372934,94.0,59.85221674876847,65.53051924143801,55.623378382427106,9.907140859010909,5927.711765736842,5581.288234263158,5754.5,346.4235314736834,82.7046274319126,76.40336502503226,95.30715224567328,-9.18918918918919,97.87493445559677,91.63278819943545,338671.1,18630278,335849.8,-9496.0,-3.155582583151395,
2020-07-16,5922,6028,5880,5952,497693,292799,,,,5868.4,5833.6,5769.1,5587.3,5781.321278575512,101.57142857142857,61.556603773584904,72.52847704151645,59.00439811424498,13.524078927271475,5957.346087539384,5580.853912460617,5769.1,376.4921750787671,79.79395253451708,77.5335608615272,84.31473588049681,-16.88888888888889,104.08131603310314,100.0,347244.5,19127971,332868.25,1368.0,0.46940785297377996,
2020-07-17,5942,6162,5934,6124,567910,307434,,,,5938.0,5868.2,5792.7,5596.733333333334,5813.957347282607,105.14285714285714,81.64705882352942,90.90546988156075,65.38461246770814,25.52085741385261,6030.862350642076,5554.537649357923,5792.7,476.324701284153,83.55590575853563,79.54100916053001,91.58569895454687,-6.666666666666667,131.07957246286819,100.0,356892.05,19695881,329744.8,14635.0,4.998309420455671,
2020-07-20,6134,6288,6118,6228,524509,308978,,,,6020.4,5907.0,5820.7,5609.266666666666,5853.389980874739,111.71428571428571,82.58928571428572,112.56373527040887,74.82043702824829,37.74329824216058,6120.763923014645,5520.6360769853545,5820.7,600.1278460292906,85.3197983867313,81.46727223593044,93.02485068833306,-8.620689655172415,140.72796370198122,100.0,367621.15,20220390,326346.1,1544.0,0.5022216150458281,
2020-07-21,6246,6252,6112,6196,443144,296921,,,,6082.8,5952.0,5840.3,5623.533333333334,5886.019506505716,115.85714285714286,79.34065934065934,125.69697755203833,84.9957451330063,40.70123241903204,6183.832791662705,5496.767208337295,5840.3,687.0655833254095,84.47037745132899,82.46830730772996,88.47451773852703,-14.465408805031446,107.69626998530217,89.78546110316522,366979.25,19777246,321263.95,-12057.0,-3.9022195755037625,
2020-07-22,6194,6320,6172,6180,546759,298136,,,,6136.0,5990.8,5860.1,5636.766666666666,5914.017648743266,119.14285714285714,76.05633802816901,133.27775737323373,94.65214758105178,38.62560979218195,6234.2533037900985,5485.946696209902,5860.1,748.3066075801962,81.4019241901675,82.11284626854247,79.98008003341758,-23.411371237458194,99.57565786250227,79.45868789572886,377879.0,19230487,317229.3,1215.0,0.40919975346978,
2020-07-23,6180,6276,6130,6268,483096,289426,,,,6199.2,6033.8,5885.8,5649.333333333333,5947.73025362486,124.14285714285714,77.28285077951003,144.7182229610853,104.6653626570585,40.05286030402681,6297.949998244371,5473.650001755629,5885.8,824.2999964887422,84.53885640946385,82.92151631551627,87.773536597359,-8.904109589041095,86.09192844773843,83.31516776295706,386857.1,19713583,313705.6,-8710.0,-2.921485496551912,
2020-07-24,6268,6324,6186,6230,556362,286212,,,,6220.4,6079.2,5909.5,5662.433333333333,5974.613086612968,125.85714285714286,72.3112128146453,149.00100115144141,113.53249035593508,35.46851079550633,6344.1233699243685,5474.8766300756315,5909.5,869.246739848737,84.0162424372271,83.28642502275322,85.47587726617488,-15.986394557823129,80.01596685392781,67.68302557961228,404950.6,19157221,310516.7,-3214.0,-1.1104738344170917,
