排名,会员简称,持仓量,比上交易增减,date,contract,position_type,symbol
1,中信期货,95295,2608.0,2025-12-25,v2605,空单持仓,V
2,国泰君安,92831,503.0,2025-12-25,v2605,空单持仓,V
3,永安期货,67496,4450.0,2025-12-25,v2605,空单持仓,V
4,东证期货,54935,5667.0,2025-12-25,v2605,空单持仓,V
5,华泰期货,44144,-518.0,2025-12-25,v2605,空单持仓,V
6,国投期货,42522,253.0,2025-12-25,v2605,空单持仓,V
7,瑞银期货,33911,-441.0,2025-12-25,v2605,空单持仓,V
8,乾坤期货,32013,-690.0,2025-12-25,v2605,空单持仓,V
9,中金财富,28702,479.0,2025-12-25,v2605,空单持仓,V
10,银河期货,24955,-80.0,2025-12-25,v2605,空单持仓,V
11,中财期货,22503,-920.0,2025-12-25,v2605,空单持仓,V
12,浙江新世纪,20581,1848.0,2025-12-25,v2605,空单持仓,V
13,浙商期货,19311,3206.0,2025-12-25,v2605,空单持仓,V
14,海通期货,17601,-1411.0,2025-12-25,v2605,空单持仓,V
15,中粮期货,17543,85.0,2025-12-25,v2605,空单持仓,V
16,宏源期货,16183,-582.0,2025-12-25,v2605,空单持仓,V
17,中信建投,15829,450.0,2025-12-25,v2605,空单持仓,V
18,申银万国,15599,2090.0,2025-12-25,v2605,空单持仓,V
19,瑞达期货,14260,3172.0,2025-12-25,v2605,空单持仓,V
20,南华期货,11531,210.0,2025-12-25,v2605,空单持仓,V
1,中信期货,97009,1714.0,2025-12-26,v2605,空单持仓,V
2,国泰君安,94983,2152.0,2025-12-26,v2605,空单持仓,V
3,永安期货,63691,-3805.0,2025-12-26,v2605,空单持仓,V
4,东证期货,55711,776.0,2025-12-26,v2605,空单持仓,V
5,华泰期货,47302,3158.0,2025-12-26,v2605,空单持仓,V
6,国投期货,42278,-244.0,2025-12-26,v2605,空单持仓,V
7,瑞银期货,32902,-1009.0,2025-12-26,v2605,空单持仓,V
8,乾坤期货,29326,-2687.0,2025-12-26,v2605,空单持仓,V
9,银河期货,24733,-222.0,2025-12-26,v2605,空单持仓,V
10,中金财富,24458,-4244.0,2025-12-26,v2605,空单持仓,V
11,浙商期货,23913,4602.0,2025-12-26,v2605,空单持仓,V
12,中财期货,22799,296.0,2025-12-26,v2605,空单持仓,V
13,海通期货,21901,4300.0,2025-12-26,v2605,空单持仓,V
14,浙江新世纪,20115,-466.0,2025-12-26,v2605,空单持仓,V
15,中粮期货,18576,1033.0,2025-12-26,v2605,空单持仓,V
16,申银万国,16623,1024.0,2025-12-26,v2605,空单持仓,V
17,中信建投,16560,731.0,2025-12-26,v2605,空单持仓,V
18,宏源期货,15816,-367.0,2025-12-26,v2605,空单持仓,V
19,建信期货,13361,1926.0,2025-12-26,v2605,空单持仓,V
20,徽商期货,12548,1136.0,2025-12-26,v2605,空单持仓,V
1,国泰君安,101775,6792.0,2025-12-29,v2605,空单持仓,V
2,中信期货,90508,-6501.0,2025-12-29,v2605,空单持仓,V
3,永安期货,63787,96.0,2025-12-29,v2605,空单持仓,V
4,华泰期货,48065,763.0,2025-12-29,v2605,空单持仓,V
5,东证期货,47835,-7876.0,2025-12-29,v2605,空单持仓,V
6,国投期货,42910,632.0,2025-12-29,v2605,空单持仓,V
7,瑞银期货,31839,-1063.0,2025-12-29,v2605,空单持仓,V
8,乾坤期货,25976,-3350.0,2025-12-29,v2605,空单持仓,V
9,中金财富,25055,597.0,2025-12-29,v2605,空单持仓,V
10,银河期货,25022,289.0,2025-12-29,v2605,空单持仓,V
11,浙商期货,24131,218.0,2025-12-29,v2605,空单持仓,V
12,中财期货,24109,1310.0,2025-12-29,v2605,空单持仓,V
13,浙江新世纪,19544,-571.0,2025-12-29,v2605,空单持仓,V
14,中粮期货,19031,455.0,2025-12-29,v2605,空单持仓,V
15,海通期货,18844,-3057.0,2025-12-29,v2605,空单持仓,V
16,中信建投,15990,-570.0,2025-12-29,v2605,空单持仓,V
17,瑞达期货,15575,5998.0,2025-12-29,v2605,空单持仓,V
18,申银万国,15507,-1116.0,2025-12-29,v2605,空单持仓,V
19,宏源期货,15407,-409.0,2025-12-29,v2605,空单持仓,V
20,南华期货,13984,1621.0,2025-12-29,v2605,空单持仓,V
1,国泰君安,95084,-6691.0,2025-12-30,v2605,空单持仓,V
2,中信期货,91059,551.0,2025-12-30,v2605,空单持仓,V
3,永安期货,62232,-1555.0,2025-12-30,v2605,空单持仓,V
4,华泰期货,49941,1876.0,2025-12-30,v2605,空单持仓,V
5,东证期货,46858,-977.0,2025-12-30,v2605,空单持仓,V
6,国投期货,43761,851.0,2025-12-30,v2605,空单持仓,V
7,瑞银期货,33113,1274.0,2025-12-30,v2605,空单持仓,V
8,浙商期货,24037,-94.0,2025-12-30,v2605,空单持仓,V
9,乾坤期货,23893,-2083.0,2025-12-30,v2605,空单持仓,V
10,中金财富,23560,-1495.0,2025-12-30,v2605,空单持仓,V
11,中财期货,23168,-941.0,2025-12-30,v2605,空单持仓,V
12,银河期货,21175,-3847.0,2025-12-30,v2605,空单持仓,V
13,海通期货,20490,1646.0,2025-12-30,v2605,空单持仓,V
14,浙江新世纪,19238,-306.0,2025-12-30,v2605,空单持仓,V
15,中粮期货,18379,-652.0,2025-12-30,v2605,空单持仓,V
16,中信建投,15639,-351.0,2025-12-30,v2605,空单持仓,V
17,宏源期货,15291,-116.0,2025-12-30,v2605,空单持仓,V
18,申银万国,15169,-338.0,2025-12-30,v2605,空单持仓,V
19,瑞达期货,13620,-1955.0,2025-12-30,v2605,空单持仓,V
20,建信期货,13497,108.0,2025-12-30,v2605,空单持仓,V
