排名,会员简称,持仓量,比上交易增减,date,contract,position_type,symbol
1,国泰君安,75223,-880.0,2025-12-25,l2605,多单持仓,L
2,中信期货,41126,1967.0,2025-12-25,l2605,多单持仓,L
3,东证期货,33405,1720.0,2025-12-25,l2605,多单持仓,L
4,永安期货,19425,682.0,2025-12-25,l2605,多单持仓,L
5,国海良时,14786,-23.0,2025-12-25,l2605,多单持仓,L
6,银河期货,14768,-4122.0,2025-12-25,l2605,多单持仓,L
7,国联期货,13582,676.0,2025-12-25,l2605,多单持仓,L
8,华泰期货,11984,-3012.0,2025-12-25,l2605,多单持仓,L
9,浙商期货,11324,660.0,2025-12-25,l2605,多单持仓,L
10,海通期货,10840,363.0,2025-12-25,l2605,多单持仓,L
11,方正中期,10573,377.0,2025-12-25,l2605,多单持仓,L
12,创元期货,10387,3944.0,2025-12-25,l2605,多单持仓,L
13,国投期货,9904,-20.0,2025-12-25,l2605,多单持仓,L
14,中银期货,8697,883.0,2025-12-25,l2605,多单持仓,L
15,广发期货,8562,1573.0,2025-12-25,l2605,多单持仓,L
16,中泰期货,8384,-768.0,2025-12-25,l2605,多单持仓,L
17,南华期货,7688,-650.0,2025-12-25,l2605,多单持仓,L
18,物产中大,7606,-640.0,2025-12-25,l2605,多单持仓,L
19,中信建投,7402,-24.0,2025-12-25,l2605,多单持仓,L
20,国信期货,7012,232.0,2025-12-25,l2605,多单持仓,L
1,国泰君安,73389,-1834.0,2025-12-26,l2605,多单持仓,L
2,中信期货,40677,-449.0,2025-12-26,l2605,多单持仓,L
3,东证期货,30139,-3266.0,2025-12-26,l2605,多单持仓,L
4,永安期货,18826,-599.0,2025-12-26,l2605,多单持仓,L
5,国海良时,15525,739.0,2025-12-26,l2605,多单持仓,L
6,浙商期货,13390,2066.0,2025-12-26,l2605,多单持仓,L
7,华泰期货,12669,685.0,2025-12-26,l2605,多单持仓,L
8,国联期货,11630,-1952.0,2025-12-26,l2605,多单持仓,L
9,银河期货,11610,-3158.0,2025-12-26,l2605,多单持仓,L
10,海通期货,10337,-503.0,2025-12-26,l2605,多单持仓,L
11,方正中期,9301,-1272.0,2025-12-26,l2605,多单持仓,L
12,国投期货,9039,-865.0,2025-12-26,l2605,多单持仓,L
13,创元期货,8636,-1751.0,2025-12-26,l2605,多单持仓,L
14,中银期货,8551,-146.0,2025-12-26,l2605,多单持仓,L
15,金瑞期货,8370,6197.0,2025-12-26,l2605,多单持仓,L
16,安粮期货,7886,1779.0,2025-12-26,l2605,多单持仓,L
17,物产中大,7665,59.0,2025-12-26,l2605,多单持仓,L
18,中信建投,7341,-61.0,2025-12-26,l2605,多单持仓,L
19,中泰期货,7150,-1234.0,2025-12-26,l2605,多单持仓,L
20,南华期货,7040,-648.0,2025-12-26,l2605,多单持仓,L
1,国泰君安,72707,-682.0,2025-12-29,l2605,多单持仓,L
2,中信期货,35285,-5392.0,2025-12-29,l2605,多单持仓,L
3,东证期货,29713,-426.0,2025-12-29,l2605,多单持仓,L
4,永安期货,18982,156.0,2025-12-29,l2605,多单持仓,L
5,华泰期货,15462,2793.0,2025-12-29,l2605,多单持仓,L
6,浙商期货,13026,-364.0,2025-12-29,l2605,多单持仓,L
7,银河期货,11889,279.0,2025-12-29,l2605,多单持仓,L
8,国海良时,10965,-4560.0,2025-12-29,l2605,多单持仓,L
9,国联期货,10519,-1111.0,2025-12-29,l2605,多单持仓,L
10,海通期货,10322,-15.0,2025-12-29,l2605,多单持仓,L
11,方正中期,9363,62.0,2025-12-29,l2605,多单持仓,L
12,国贸期货,8913,4843.0,2025-12-29,l2605,多单持仓,L
13,中银期货,8702,151.0,2025-12-29,l2605,多单持仓,L
14,国投期货,8465,-574.0,2025-12-29,l2605,多单持仓,L
15,金瑞期货,8251,-119.0,2025-12-29,l2605,多单持仓,L
16,物产中大,7927,262.0,2025-12-29,l2605,多单持仓,L
17,南华期货,7156,116.0,2025-12-29,l2605,多单持仓,L
18,中信建投,7132,-209.0,2025-12-29,l2605,多单持仓,L
19,广发期货,6884,23.0,2025-12-29,l2605,多单持仓,L
20,宝城期货,6605,-152.0,2025-12-29,l2605,多单持仓,L
1,国泰君安,71532,-1175.0,2025-12-30,l2605,多单持仓,L
2,中信期货,36214,929.0,2025-12-30,l2605,多单持仓,L
3,东证期货,28086,-1627.0,2025-12-30,l2605,多单持仓,L
4,永安期货,19160,178.0,2025-12-30,l2605,多单持仓,L
5,华泰期货,18024,2562.0,2025-12-30,l2605,多单持仓,L
6,浙商期货,14079,1053.0,2025-12-30,l2605,多单持仓,L
7,银河期货,10920,-969.0,2025-12-30,l2605,多单持仓,L
8,海通期货,10132,-190.0,2025-12-30,l2605,多单持仓,L
9,方正中期,9946,583.0,2025-12-30,l2605,多单持仓,L
10,国联期货,9831,-688.0,2025-12-30,l2605,多单持仓,L
11,中银期货,8703,1.0,2025-12-30,l2605,多单持仓,L
12,金瑞期货,8226,-25.0,2025-12-30,l2605,多单持仓,L
13,中信建投,8202,1070.0,2025-12-30,l2605,多单持仓,L
14,国投期货,8166,-299.0,2025-12-30,l2605,多单持仓,L
15,南华期货,7855,699.0,2025-12-30,l2605,多单持仓,L
16,物产中大,7799,-128.0,2025-12-30,l2605,多单持仓,L
17,广发期货,7094,210.0,2025-12-30,l2605,多单持仓,L
18,安粮期货,6997,1828.0,2025-12-30,l2605,多单持仓,L
19,中泰期货,6878,469.0,2025-12-30,l2605,多单持仓,L
20,紫金天风,6820,396.0,2025-12-30,l2605,多单持仓,L
