排名,会员简称,持仓量,比上交易增减,date,contract,position_type,symbol
1,国泰君安,4675,-4.0,2025-12-25,j2605,多单持仓,J
2,东证期货,2832,-68.0,2025-12-25,j2605,多单持仓,J
3,永安期货,2386,42.0,2025-12-25,j2605,多单持仓,J
4,中信期货,2284,48.0,2025-12-25,j2605,多单持仓,J
5,瑞达期货,1157,-43.0,2025-12-25,j2605,多单持仓,J
6,华泰期货,930,40.0,2025-12-25,j2605,多单持仓,J
7,银河期货,741,-27.0,2025-12-25,j2605,多单持仓,J
8,海证期货,605,21.0,2025-12-25,j2605,多单持仓,J
9,中泰期货,502,-5.0,2025-12-25,j2605,多单持仓,J
10,申银万国,463,7.0,2025-12-25,j2605,多单持仓,J
11,方正中期,453,122.0,2025-12-25,j2605,多单持仓,J
12,东海期货,447,-52.0,2025-12-25,j2605,多单持仓,J
13,国富期货,445,-7.0,2025-12-25,j2605,多单持仓,J
14,海通期货,436,-21.0,2025-12-25,j2605,多单持仓,J
15,浙商期货,420,-8.0,2025-12-25,j2605,多单持仓,J
16,国投期货,406,88.0,2025-12-25,j2605,多单持仓,J
17,国联期货,361,0.0,2025-12-25,j2605,多单持仓,J
18,国贸期货,349,3.0,2025-12-25,j2605,多单持仓,J
19,中财期货,338,-67.0,2025-12-25,j2605,多单持仓,J
20,广发期货,338,-29.0,2025-12-25,j2605,多单持仓,J
1,国泰君安,4872,197.0,2025-12-26,j2605,多单持仓,J
2,东证期货,2838,6.0,2025-12-26,j2605,多单持仓,J
3,中信期货,2607,323.0,2025-12-26,j2605,多单持仓,J
4,永安期货,2388,2.0,2025-12-26,j2605,多单持仓,J
5,瑞达期货,1239,82.0,2025-12-26,j2605,多单持仓,J
6,华泰期货,1069,139.0,2025-12-26,j2605,多单持仓,J
7,银河期货,887,146.0,2025-12-26,j2605,多单持仓,J
8,中泰期货,596,94.0,2025-12-26,j2605,多单持仓,J
9,海通期货,541,105.0,2025-12-26,j2605,多单持仓,J
10,国投期货,483,77.0,2025-12-26,j2605,多单持仓,J
11,海证期货,453,-152.0,2025-12-26,j2605,多单持仓,J
12,申银万国,450,-13.0,2025-12-26,j2605,多单持仓,J
13,国富期货,442,-3.0,2025-12-26,j2605,多单持仓,J
14,东海期货,435,-12.0,2025-12-26,j2605,多单持仓,J
15,浙商期货,427,7.0,2025-12-26,j2605,多单持仓,J
16,方正中期,401,-52.0,2025-12-26,j2605,多单持仓,J
17,交子期货,346,17.0,2025-12-26,j2605,多单持仓,J
18,国贸期货,345,-4.0,2025-12-26,j2605,多单持仓,J
19,中财期货,343,5.0,2025-12-26,j2605,多单持仓,J
20,国联期货,331,-30.0,2025-12-26,j2605,多单持仓,J
1,国泰君安,4671,-201.0,2025-12-29,j2605,多单持仓,J
2,东证期货,3084,246.0,2025-12-29,j2605,多单持仓,J
3,中信期货,2567,-40.0,2025-12-29,j2605,多单持仓,J
4,永安期货,2475,87.0,2025-12-29,j2605,多单持仓,J
5,瑞达期货,1300,61.0,2025-12-29,j2605,多单持仓,J
6,华泰期货,1059,-10.0,2025-12-29,j2605,多单持仓,J
7,银河期货,928,41.0,2025-12-29,j2605,多单持仓,J
8,中泰期货,615,19.0,2025-12-29,j2605,多单持仓,J
9,海通期货,539,-2.0,2025-12-29,j2605,多单持仓,J
10,国投期货,492,9.0,2025-12-29,j2605,多单持仓,J
11,海证期货,478,25.0,2025-12-29,j2605,多单持仓,J
12,申银万国,473,23.0,2025-12-29,j2605,多单持仓,J
13,浙商期货,466,39.0,2025-12-29,j2605,多单持仓,J
14,方正中期,454,53.0,2025-12-29,j2605,多单持仓,J
15,东海期货,451,16.0,2025-12-29,j2605,多单持仓,J
16,国富期货,442,0.0,2025-12-29,j2605,多单持仓,J
17,交子期货,398,52.0,2025-12-29,j2605,多单持仓,J
18,中财期货,393,50.0,2025-12-29,j2605,多单持仓,J
19,国贸期货,352,7.0,2025-12-29,j2605,多单持仓,J
20,广发期货,351,24.0,2025-12-29,j2605,多单持仓,J
1,国泰君安,4791,120.0,2025-12-30,j2605,多单持仓,J
2,东证期货,3316,232.0,2025-12-30,j2605,多单持仓,J
3,中信期货,2483,-84.0,2025-12-30,j2605,多单持仓,J
4,永安期货,2410,-65.0,2025-12-30,j2605,多单持仓,J
5,瑞达期货,1266,-34.0,2025-12-30,j2605,多单持仓,J
6,华泰期货,1156,97.0,2025-12-30,j2605,多单持仓,J
7,银河期货,945,17.0,2025-12-30,j2605,多单持仓,J
8,中泰期货,551,-64.0,2025-12-30,j2605,多单持仓,J
9,申银万国,532,59.0,2025-12-30,j2605,多单持仓,J
10,海通期货,497,-42.0,2025-12-30,j2605,多单持仓,J
11,国投期货,492,0.0,2025-12-30,j2605,多单持仓,J
12,东海期货,481,30.0,2025-12-30,j2605,多单持仓,J
13,浙商期货,476,10.0,2025-12-30,j2605,多单持仓,J
14,海证期货,456,-22.0,2025-12-30,j2605,多单持仓,J
15,国富期货,442,0.0,2025-12-30,j2605,多单持仓,J
16,交子期货,416,18.0,2025-12-30,j2605,多单持仓,J
17,中财期货,408,15.0,2025-12-30,j2605,多单持仓,J
18,方正中期,371,-83.0,2025-12-30,j2605,多单持仓,J
19,国联期货,363,26.0,2025-12-30,j2605,多单持仓,J
20,国贸期货,355,3.0,2025-12-30,j2605,多单持仓,J
