排名,会员简称,持仓量,比上交易增减,date,contract,position_type,symbol
19,新湖期货,3806,-144.0,2025-12-30,al2602,空单持仓,AL
20,东吴期货,3750,371.0,2025-12-30,al2602,空单持仓,AL
1,中信期货,28735,-1095.0,2025-12-31,al2602,空单持仓,AL
2,浙商期货,19884,347.0,2025-12-31,al2602,空单持仓,AL
3,国泰君安,19281,-2030.0,2025-12-31,al2602,空单持仓,AL
4,中泰期货,11499,-1172.0,2025-12-31,al2602,空单持仓,AL
5,银河期货,11471,-2302.0,2025-12-31,al2602,空单持仓,AL
6,方正中期,9229,277.0,2025-12-31,al2602,空单持仓,AL
7,东证期货,8930,-2018.0,2025-12-31,al2602,空单持仓,AL
8,华泰期货,8113,-564.0,2025-12-31,al2602,空单持仓,AL
9,中信建投,6864,-230.0,2025-12-31,al2602,空单持仓,AL
10,中粮期货,5729,168.0,2025-12-31,al2602,空单持仓,AL
11,永安期货,5517,1157.0,2025-12-31,al2602,空单持仓,AL
12,先融期货,5359,36.0,2025-12-31,al2602,空单持仓,AL
13,国贸期货,4959,-34.0,2025-12-31,al2602,空单持仓,AL
14,金瑞期货,4537,57.0,2025-12-31,al2602,空单持仓,AL
15,新湖期货,3973,167.0,2025-12-31,al2602,空单持仓,AL
16,广发期货,3963,-122.0,2025-12-31,al2602,空单持仓,AL
17,招商期货,3890,-630.0,2025-12-31,al2602,空单持仓,AL
18,长江期货,3787,-95.0,2025-12-31,al2602,空单持仓,AL
19,云晨期货,3418,-177.0,2025-12-31,al2602,空单持仓,AL
20,建信期货,3355,1024.0,2025-12-31,al2602,空单持仓,AL
