排名,会员简称,持仓量,比上交易增减,date,contract,position_type,symbol
1,中信期货,33591,-757.0,2025-12-25,al2602,多单持仓,AL
2,东证期货,25358,-266.0,2025-12-25,al2602,多单持仓,AL
3,国泰君安,24503,-722.0,2025-12-25,al2602,多单持仓,AL
4,银河期货,13418,561.0,2025-12-25,al2602,多单持仓,AL
5,永安期货,10107,-1219.0,2025-12-25,al2602,多单持仓,AL
6,华泰期货,8683,525.0,2025-12-25,al2602,多单持仓,AL
7,浙商期货,8387,349.0,2025-12-25,al2602,多单持仓,AL
8,中信建投,7950,-116.0,2025-12-25,al2602,多单持仓,AL
9,国投期货,6122,338.0,2025-12-25,al2602,多单持仓,AL
10,光大期货,5816,112.0,2025-12-25,al2602,多单持仓,AL
11,东亚期货,5639,100.0,2025-12-25,al2602,多单持仓,AL
12,广发期货,4695,-196.0,2025-12-25,al2602,多单持仓,AL
13,申万期货,4606,-334.0,2025-12-25,al2602,多单持仓,AL
14,宝城期货,4499,404.0,2025-12-25,al2602,多单持仓,AL
15,中财期货,4417,-204.0,2025-12-25,al2602,多单持仓,AL
16,东吴期货,4236,238.0,2025-12-25,al2602,多单持仓,AL
17,中金财富,4050,-457.0,2025-12-25,al2602,多单持仓,AL
18,一德期货,4016,-73.0,2025-12-25,al2602,多单持仓,AL
19,瑞银期货,3406,-94.0,2025-12-25,al2602,多单持仓,AL
20,混沌天成,3363,253.0,2025-12-25,al2602,多单持仓,AL
1,中信期货,33708,117.0,2025-12-26,al2602,多单持仓,AL
2,东证期货,25377,19.0,2025-12-26,al2602,多单持仓,AL
3,国泰君安,24679,176.0,2025-12-26,al2602,多单持仓,AL
4,银河期货,13077,-341.0,2025-12-26,al2602,多单持仓,AL
5,永安期货,10148,41.0,2025-12-26,al2602,多单持仓,AL
6,中信建投,8565,615.0,2025-12-26,al2602,多单持仓,AL
7,浙商期货,8155,-232.0,2025-12-26,al2602,多单持仓,AL
8,华泰期货,6484,-2199.0,2025-12-26,al2602,多单持仓,AL
9,国投期货,6477,355.0,2025-12-26,al2602,多单持仓,AL
10,光大期货,5989,173.0,2025-12-26,al2602,多单持仓,AL
11,东亚期货,5403,-236.0,2025-12-26,al2602,多单持仓,AL
12,申万期货,5058,452.0,2025-12-26,al2602,多单持仓,AL
13,中财期货,5056,639.0,2025-12-26,al2602,多单持仓,AL
14,广发期货,4567,-128.0,2025-12-26,al2602,多单持仓,AL
15,乾坤期货,4199,1297.0,2025-12-26,al2602,多单持仓,AL
16,东吴期货,4173,-63.0,2025-12-26,al2602,多单持仓,AL
17,方正中期,3925,1500.0,2025-12-26,al2602,多单持仓,AL
18,中金财富,3873,-177.0,2025-12-26,al2602,多单持仓,AL
19,一德期货,3704,-312.0,2025-12-26,al2602,多单持仓,AL
20,兴证期货,3464,204.0,2025-12-26,al2602,多单持仓,AL
1,中信期货,28088,-5620.0,2025-12-29,al2602,多单持仓,AL
2,东证期货,25534,157.0,2025-12-29,al2602,多单持仓,AL
3,国泰君安,22213,-2466.0,2025-12-29,al2602,多单持仓,AL
4,永安期货,12481,2333.0,2025-12-29,al2602,多单持仓,AL
5,银河期货,12284,-793.0,2025-12-29,al2602,多单持仓,AL
6,中信建投,8272,-293.0,2025-12-29,al2602,多单持仓,AL
7,浙商期货,6100,-2055.0,2025-12-29,al2602,多单持仓,AL
8,方正中期,5810,1885.0,2025-12-29,al2602,多单持仓,AL
9,申万期货,5631,573.0,2025-12-29,al2602,多单持仓,AL
10,光大期货,5617,-372.0,2025-12-29,al2602,多单持仓,AL
11,国投期货,5603,-874.0,2025-12-29,al2602,多单持仓,AL
12,东亚期货,5544,141.0,2025-12-29,al2602,多单持仓,AL
13,华泰期货,5349,-1135.0,2025-12-29,al2602,多单持仓,AL
14,东吴期货,5076,903.0,2025-12-29,al2602,多单持仓,AL
15,广发期货,4871,304.0,2025-12-29,al2602,多单持仓,AL
16,国联期货,4689,1658.0,2025-12-29,al2602,多单持仓,AL
17,国信期货,3615,1365.0,2025-12-29,al2602,多单持仓,AL
18,五矿期货,3593,191.0,2025-12-29,al2602,多单持仓,AL
19,中辉期货,3573,150.0,2025-12-29,al2602,多单持仓,AL
20,东海期货,3515,601.0,2025-12-29,al2602,多单持仓,AL
1,中信期货,27922,-166.0,2025-12-30,al2602,多单持仓,AL
2,国泰君安,19162,-3051.0,2025-12-30,al2602,多单持仓,AL
3,东证期货,18934,-6600.0,2025-12-30,al2602,多单持仓,AL
4,银河期货,14073,1789.0,2025-12-30,al2602,多单持仓,AL
5,永安期货,12764,283.0,2025-12-30,al2602,多单持仓,AL
6,华泰期货,8091,2742.0,2025-12-30,al2602,多单持仓,AL
7,中信建投,7195,-1077.0,2025-12-30,al2602,多单持仓,AL
8,国投期货,6283,680.0,2025-12-30,al2602,多单持仓,AL
9,东亚期货,5779,235.0,2025-12-30,al2602,多单持仓,AL
10,东吴期货,5528,452.0,2025-12-30,al2602,多单持仓,AL
11,申万期货,5195,-436.0,2025-12-30,al2602,多单持仓,AL
12,光大期货,4960,-657.0,2025-12-30,al2602,多单持仓,AL
13,方正中期,4950,-860.0,2025-12-30,al2602,多单持仓,AL
14,广发期货,3831,-1040.0,2025-12-30,al2602,多单持仓,AL
15,浙商期货,3780,-2320.0,2025-12-30,al2602,多单持仓,AL
16,五矿期货,3770,177.0,2025-12-30,al2602,多单持仓,AL
17,南华期货,3740,356.0,2025-12-30,al2602,多单持仓,AL
18,中辉期货,3683,110.0,2025-12-30,al2602,多单持仓,AL
19,国信期货,3558,-57.0,2025-12-30,al2602,多单持仓,AL
20,东海期货,3344,-171.0,2025-12-30,al2602,多单持仓,AL
1,中信期货,26529,-1393.0,2025-12-31,al2602,多单持仓,AL
