排名,会员简称,成交量,比上交易增减,date,contract,position_type,symbol
1,国泰君安,71202,-32101.0,2025-12-25,au2602,成交量,AU
2,中信期货,51119,-31873.0,2025-12-25,au2602,成交量,AU
3,东证期货,25066,-13481.0,2025-12-25,au2602,成交量,AU
4,国信期货,20197,-14787.0,2025-12-25,au2602,成交量,AU
5,华泰期货,17824,-12644.0,2025-12-25,au2602,成交量,AU
6,中泰期货,16027,860.0,2025-12-25,au2602,成交量,AU
7,海通期货,13049,-7606.0,2025-12-25,au2602,成交量,AU
8,银河期货,12211,-12515.0,2025-12-25,au2602,成交量,AU
9,中信建投,11072,-3966.0,2025-12-25,au2602,成交量,AU
10,广发期货,9955,-5835.0,2025-12-25,au2602,成交量,AU
11,南华期货,9822,-4408.0,2025-12-25,au2602,成交量,AU
12,华闻期货,8121,-9796.0,2025-12-25,au2602,成交量,AU
13,浙商期货,6465,-1865.0,2025-12-25,au2602,成交量,AU
14,方正中期,5699,-3896.0,2025-12-25,au2602,成交量,AU
15,新湖期货,5680,-5458.0,2025-12-25,au2602,成交量,AU
16,天富期货,5381,-3694.0,2025-12-25,au2602,成交量,AU
17,东方财富,5007,-1765.0,2025-12-25,au2602,成交量,AU
18,光大期货,4987,-4976.0,2025-12-25,au2602,成交量,AU
19,中银期货,4688,-5955.0,2025-12-25,au2602,成交量,AU
20,民生期货,4360,-5417.0,2025-12-25,au2602,成交量,AU
1,国泰君安,61838,-9364.0,2025-12-26,au2602,成交量,AU
2,中信期货,57721,6602.0,2025-12-26,au2602,成交量,AU
3,东证期货,26046,980.0,2025-12-26,au2602,成交量,AU
4,华泰期货,17871,47.0,2025-12-26,au2602,成交量,AU
5,中泰期货,17778,1751.0,2025-12-26,au2602,成交量,AU
6,银河期货,17422,5211.0,2025-12-26,au2602,成交量,AU
7,国信期货,16022,-4175.0,2025-12-26,au2602,成交量,AU
8,华闻期货,13955,5834.0,2025-12-26,au2602,成交量,AU
9,广发期货,10628,673.0,2025-12-26,au2602,成交量,AU
10,海通期货,10378,-2671.0,2025-12-26,au2602,成交量,AU
11,南华期货,8039,-1783.0,2025-12-26,au2602,成交量,AU
12,浙商期货,8026,1561.0,2025-12-26,au2602,成交量,AU
13,津投期货,7071,3167.0,2025-12-26,au2602,成交量,AU
14,中信建投,6688,-4384.0,2025-12-26,au2602,成交量,AU
15,新湖期货,6211,531.0,2025-12-26,au2602,成交量,AU
16,方正中期,5975,276.0,2025-12-26,au2602,成交量,AU
17,中银期货,5349,661.0,2025-12-26,au2602,成交量,AU
18,民生期货,4967,607.0,2025-12-26,au2602,成交量,AU
19,中辉期货,4954,1701.0,2025-12-26,au2602,成交量,AU
20,光大期货,4624,-363.0,2025-12-26,au2602,成交量,AU
