排名,会员简称,成交量,比上交易增减,date,contract,position_type,symbol
1,东证期货,67925,-40639.0,2025-12-25,SR2605,成交量,SR
2,中信期货,54720,-32120.0,2025-12-25,SR2605,成交量,SR
3,永安期货,26788,999.0,2025-12-25,SR2605,成交量,SR
4,中粮期货,26516,-11843.0,2025-12-25,SR2605,成交量,SR
5,广发期货,25397,-9781.0,2025-12-25,SR2605,成交量,SR
6,中信建投,25060,520.0,2025-12-25,SR2605,成交量,SR
7,银河期货,22442,-9147.0,2025-12-25,SR2605,成交量,SR
8,国泰君安,20186,-22894.0,2025-12-25,SR2605,成交量,SR
9,海通期货,17699,-1983.0,2025-12-25,SR2605,成交量,SR
10,浙商期货,15836,-5855.0,2025-12-25,SR2605,成交量,SR
11,海证期货,15786,259.0,2025-12-25,SR2605,成交量,SR
12,华闻期货,14350,-17888.0,2025-12-25,SR2605,成交量,SR
13,华泰期货,13477,-18202.0,2025-12-25,SR2605,成交量,SR
14,光大期货,13238,-7384.0,2025-12-25,SR2605,成交量,SR
15,申银万国,12937,984.0,2025-12-25,SR2605,成交量,SR
16,南华期货,12751,-1306.0,2025-12-25,SR2605,成交量,SR
17,五矿期货,11090,-8123.0,2025-12-25,SR2605,成交量,SR
18,华西期货,9601,2674.0,2025-12-25,SR2605,成交量,SR
19,国信期货,9013,-7766.0,2025-12-25,SR2605,成交量,SR
20,中泰期货,7587,-7423.0,2025-12-25,SR2605,成交量,SR
1,东证期货,70608,2683.0,2025-12-26,SR2605,成交量,SR
2,中信期货,39269,-15451.0,2025-12-26,SR2605,成交量,SR
3,广发期货,22446,-2951.0,2025-12-26,SR2605,成交量,SR
4,中粮期货,21864,-4652.0,2025-12-26,SR2605,成交量,SR
5,银河期货,20497,-1945.0,2025-12-26,SR2605,成交量,SR
6,永安期货,17678,-9110.0,2025-12-26,SR2605,成交量,SR
7,华闻期货,17631,3281.0,2025-12-26,SR2605,成交量,SR
8,中信建投,16746,-8314.0,2025-12-26,SR2605,成交量,SR
9,国泰君安,16491,-3695.0,2025-12-26,SR2605,成交量,SR
10,海通期货,15439,-2260.0,2025-12-26,SR2605,成交量,SR
11,海证期货,12875,-2911.0,2025-12-26,SR2605,成交量,SR
12,南华期货,11419,-1332.0,2025-12-26,SR2605,成交量,SR
13,华泰期货,11338,-2139.0,2025-12-26,SR2605,成交量,SR
14,浙商期货,10491,-5345.0,2025-12-26,SR2605,成交量,SR
15,光大期货,10166,-3072.0,2025-12-26,SR2605,成交量,SR
16,申银万国,9517,-3420.0,2025-12-26,SR2605,成交量,SR
17,国信期货,7913,-1100.0,2025-12-26,SR2605,成交量,SR
18,五矿期货,7075,-4015.0,2025-12-26,SR2605,成交量,SR
19,方正中期,6218,927.0,2025-12-26,SR2605,成交量,SR
20,徽商期货,6036,688.0,2025-12-26,SR2605,成交量,SR
1,东证期货,88347,17739.0,2025-12-29,SR2605,成交量,SR
2,中信期货,49343,10074.0,2025-12-29,SR2605,成交量,SR
3,广发期货,23486,1040.0,2025-12-29,SR2605,成交量,SR
4,中信建投,22704,5958.0,2025-12-29,SR2605,成交量,SR
5,银河期货,18238,-2259.0,2025-12-29,SR2605,成交量,SR
6,华闻期货,16892,-739.0,2025-12-29,SR2605,成交量,SR
7,华泰期货,15830,4492.0,2025-12-29,SR2605,成交量,SR
8,南华期货,15774,4355.0,2025-12-29,SR2605,成交量,SR
9,国泰君安,15483,-1008.0,2025-12-29,SR2605,成交量,SR
10,光大期货,14966,4800.0,2025-12-29,SR2605,成交量,SR
11,中粮期货,14225,-7639.0,2025-12-29,SR2605,成交量,SR
12,永安期货,13954,-3724.0,2025-12-29,SR2605,成交量,SR
13,海通期货,11959,-3480.0,2025-12-29,SR2605,成交量,SR
14,国信期货,11648,3735.0,2025-12-29,SR2605,成交量,SR
15,海证期货,7662,-5213.0,2025-12-29,SR2605,成交量,SR
16,五矿期货,5760,-1315.0,2025-12-29,SR2605,成交量,SR
17,中泰期货,5719,-170.0,2025-12-29,SR2605,成交量,SR
18,申银万国,5564,-3953.0,2025-12-29,SR2605,成交量,SR
19,徽商期货,5326,-710.0,2025-12-29,SR2605,成交量,SR
20,宏源期货,5159,1318.0,2025-12-29,SR2605,成交量,SR
1,东证期货,61484,-26863.0,2025-12-30,SR2605,成交量,SR
2,中信期货,38535,-10808.0,2025-12-30,SR2605,成交量,SR
3,广发期货,18520,-4966.0,2025-12-30,SR2605,成交量,SR
4,银河期货,16909,-1329.0,2025-12-30,SR2605,成交量,SR
5,中信建投,15780,-6924.0,2025-12-30,SR2605,成交量,SR
6,中粮期货,15584,1359.0,2025-12-30,SR2605,成交量,SR
7,南华期货,15341,-433.0,2025-12-30,SR2605,成交量,SR
8,永安期货,14422,468.0,2025-12-30,SR2605,成交量,SR
9,华闻期货,13891,-3001.0,2025-12-30,SR2605,成交量,SR
10,海证期货,12328,4666.0,2025-12-30,SR2605,成交量,SR
11,光大期货,11102,-3864.0,2025-12-30,SR2605,成交量,SR
12,国泰君安,11002,-4481.0,2025-12-30,SR2605,成交量,SR
13,华泰期货,10089,-5741.0,2025-12-30,SR2605,成交量,SR
14,国信期货,9354,-2294.0,2025-12-30,SR2605,成交量,SR
15,申银万国,8094,2530.0,2025-12-30,SR2605,成交量,SR
16,五矿期货,7912,2152.0,2025-12-30,SR2605,成交量,SR
17,海通期货,6908,-5051.0,2025-12-30,SR2605,成交量,SR
18,华西期货,5705,975.0,2025-12-30,SR2605,成交量,SR
19,中泰期货,5686,-33.0,2025-12-30,SR2605,成交量,SR
20,乾坤期货,5306,938.0,2025-12-30,SR2605,成交量,SR
1,东证期货,61194,-290.0,2025-12-31,SR2605,成交量,SR
2,中信期货,32337,-6198.0,2025-12-31,SR2605,成交量,SR
3,中粮期货,21439,5855.0,2025-12-31,SR2605,成交量,SR
4,广发期货,18934,414.0,2025-12-31,SR2605,成交量,SR
5,银河期货,17845,936.0,2025-12-31,SR2605,成交量,SR
6,永安期货,15793,1371.0,2025-12-31,SR2605,成交量,SR
7,南华期货,14756,-585.0,2025-12-31,SR2605,成交量,SR
8,国泰君安,13669,2667.0,2025-12-31,SR2605,成交量,SR
9,中信建投,12729,-3051.0,2025-12-31,SR2605,成交量,SR
10,光大期货,11422,320.0,2025-12-31,SR2605,成交量,SR
