排名,会员简称,持仓量,比上交易增减,date,contract,position_type,symbol
1,国泰君安,146290,10667.0,2025-12-25,TA2605,多单持仓,TA
2,东证期货,135902,6263.0,2025-12-25,TA2605,多单持仓,TA
3,中信期货,115724,4332.0,2025-12-25,TA2605,多单持仓,TA
4,永安期货,81194,4094.0,2025-12-25,TA2605,多单持仓,TA
5,乾坤期货,78767,1821.0,2025-12-25,TA2605,多单持仓,TA
6,摩根大通,45868,5636.0,2025-12-25,TA2605,多单持仓,TA
7,华泰期货,37830,1455.0,2025-12-25,TA2605,多单持仓,TA
8,中金财富,37117,2568.0,2025-12-25,TA2605,多单持仓,TA
9,建信期货,28822,951.0,2025-12-25,TA2605,多单持仓,TA
10,招商期货,22486,1738.0,2025-12-25,TA2605,多单持仓,TA
11,银河期货,21723,-852.0,2025-12-25,TA2605,多单持仓,TA
12,广发期货,20681,389.0,2025-12-25,TA2605,多单持仓,TA
13,大地期货,19601,10209.0,2025-12-25,TA2605,多单持仓,TA
14,中粮期货,16788,424.0,2025-12-25,TA2605,多单持仓,TA
15,一德期货,16570,5805.0,2025-12-25,TA2605,多单持仓,TA
16,方正中期,15752,472.0,2025-12-25,TA2605,多单持仓,TA
17,东海期货,15727,485.0,2025-12-25,TA2605,多单持仓,TA
18,国贸期货,15517,-223.0,2025-12-25,TA2605,多单持仓,TA
19,平安期货,15492,888.0,2025-12-25,TA2605,多单持仓,TA
20,海证期货,14837,3594.0,2025-12-25,TA2605,多单持仓,TA
1,东证期货,147877,11975.0,2025-12-26,TA2605,多单持仓,TA
2,国泰君安,141449,-4841.0,2025-12-26,TA2605,多单持仓,TA
3,中信期货,124352,8628.0,2025-12-26,TA2605,多单持仓,TA
4,永安期货,87663,6469.0,2025-12-26,TA2605,多单持仓,TA
5,乾坤期货,73663,-5104.0,2025-12-26,TA2605,多单持仓,TA
6,摩根大通,46751,883.0,2025-12-26,TA2605,多单持仓,TA
7,中金财富,42441,5324.0,2025-12-26,TA2605,多单持仓,TA
8,华泰期货,35371,-2459.0,2025-12-26,TA2605,多单持仓,TA
9,建信期货,30366,1544.0,2025-12-26,TA2605,多单持仓,TA
10,招商期货,26347,3861.0,2025-12-26,TA2605,多单持仓,TA
11,银河期货,22984,1261.0,2025-12-26,TA2605,多单持仓,TA
12,广发期货,21222,541.0,2025-12-26,TA2605,多单持仓,TA
13,大地期货,20878,1277.0,2025-12-26,TA2605,多单持仓,TA
14,大越期货,17020,7232.0,2025-12-26,TA2605,多单持仓,TA
15,国投期货,17018,2696.0,2025-12-26,TA2605,多单持仓,TA
16,东海期货,16741,1014.0,2025-12-26,TA2605,多单持仓,TA
17,平安期货,16624,1132.0,2025-12-26,TA2605,多单持仓,TA
18,海通期货,16366,3116.0,2025-12-26,TA2605,多单持仓,TA
19,方正中期,16294,542.0,2025-12-26,TA2605,多单持仓,TA
20,中粮期货,16253,-535.0,2025-12-26,TA2605,多单持仓,TA
1,东证期货,135480,-12397.0,2025-12-29,TA2605,多单持仓,TA
2,国泰君安,133276,-8173.0,2025-12-29,TA2605,多单持仓,TA
3,中信期货,128710,4358.0,2025-12-29,TA2605,多单持仓,TA
4,乾坤期货,72277,-1386.0,2025-12-29,TA2605,多单持仓,TA
5,永安期货,63241,-24422.0,2025-12-29,TA2605,多单持仓,TA
6,摩根大通,55785,9034.0,2025-12-29,TA2605,多单持仓,TA
7,中金财富,40256,-2185.0,2025-12-29,TA2605,多单持仓,TA
8,华泰期货,35187,-184.0,2025-12-29,TA2605,多单持仓,TA
9,建信期货,28459,-1907.0,2025-12-29,TA2605,多单持仓,TA
10,银河期货,21969,-1015.0,2025-12-29,TA2605,多单持仓,TA
11,广发期货,21211,-11.0,2025-12-29,TA2605,多单持仓,TA
12,招商期货,18935,-7412.0,2025-12-29,TA2605,多单持仓,TA
13,徽商期货,18391,6837.0,2025-12-29,TA2605,多单持仓,TA
14,一德期货,17822,8848.0,2025-12-29,TA2605,多单持仓,TA
15,兴证期货,17709,1838.0,2025-12-29,TA2605,多单持仓,TA
16,方正中期,16443,149.0,2025-12-29,TA2605,多单持仓,TA
17,宏源期货,16352,2282.0,2025-12-29,TA2605,多单持仓,TA
18,新湖期货,16270,3198.0,2025-12-29,TA2605,多单持仓,TA
19,中粮期货,15459,-794.0,2025-12-29,TA2605,多单持仓,TA
20,国贸期货,14512,-1534.0,2025-12-29,TA2605,多单持仓,TA
1,中信期货,142319,13609.0,2025-12-30,TA2605,多单持仓,TA
2,国泰君安,140422,7146.0,2025-12-30,TA2605,多单持仓,TA
3,东证期货,139719,4239.0,2025-12-30,TA2605,多单持仓,TA
4,乾坤期货,80942,8665.0,2025-12-30,TA2605,多单持仓,TA
5,永安期货,62725,-516.0,2025-12-30,TA2605,多单持仓,TA
6,摩根大通,61245,5460.0,2025-12-30,TA2605,多单持仓,TA
7,中金财富,43076,2820.0,2025-12-30,TA2605,多单持仓,TA
8,华泰期货,36222,1035.0,2025-12-30,TA2605,多单持仓,TA
9,建信期货,32443,3984.0,2025-12-30,TA2605,多单持仓,TA
10,招商期货,23655,4720.0,2025-12-30,TA2605,多单持仓,TA
11,银河期货,22905,936.0,2025-12-30,TA2605,多单持仓,TA
12,广发期货,21023,-188.0,2025-12-30,TA2605,多单持仓,TA
13,徽商期货,20669,2278.0,2025-12-30,TA2605,多单持仓,TA
14,兴证期货,17992,283.0,2025-12-30,TA2605,多单持仓,TA
15,国投期货,16097,3364.0,2025-12-30,TA2605,多单持仓,TA
16,宏源期货,15844,-508.0,2025-12-30,TA2605,多单持仓,TA
17,宝城期货,15546,2783.0,2025-12-30,TA2605,多单持仓,TA
18,中信建投,15343,2142.0,2025-12-30,TA2605,多单持仓,TA
19,海通期货,15247,1228.0,2025-12-30,TA2605,多单持仓,TA
20,方正中期,15226,-1217.0,2025-12-30,TA2605,多单持仓,TA
1,东证期货,141868,2149.0,2025-12-31,TA2605,多单持仓,TA
2,国泰君安,135703,-4719.0,2025-12-31,TA2605,多单持仓,TA
3,中信期货,128308,-14011.0,2025-12-31,TA2605,多单持仓,TA
4,乾坤期货,94807,13865.0,2025-12-31,TA2605,多单持仓,TA
5,摩根大通,66156,4911.0,2025-12-31,TA2605,多单持仓,TA
6,永安期货,49047,-13678.0,2025-12-31,TA2605,多单持仓,TA
7,中金财富,42870,-206.0,2025-12-31,TA2605,多单持仓,TA
8,建信期货,32038,-405.0,2025-12-31,TA2605,多单持仓,TA
9,华泰期货,30751,-5471.0,2025-12-31,TA2605,多单持仓,TA
10,银河期货,23893,988.0,2025-12-31,TA2605,多单持仓,TA
11,招商期货,22640,-1015.0,2025-12-31,TA2605,多单持仓,TA
12,广发期货,22358,1335.0,2025-12-31,TA2605,多单持仓,TA
13,徽商期货,22109,1440.0,2025-12-31,TA2605,多单持仓,TA
14,一德期货,19810,9596.0,2025-12-31,TA2605,多单持仓,TA
15,国投期货,16596,499.0,2025-12-31,TA2605,多单持仓,TA
16,兴证期货,15918,-2074.0,2025-12-31,TA2605,多单持仓,TA
17,东吴期货,15476,1857.0,2025-12-31,TA2605,多单持仓,TA
18,海通期货,15373,126.0,2025-12-31,TA2605,多单持仓,TA
19,中信建投,15236,-107.0,2025-12-31,TA2605,多单持仓,TA
20,方正中期,14470,-756.0,2025-12-31,TA2605,多单持仓,TA
