排名,会员简称,成交量,比上交易增减,date,contract,position_type,symbol
1,国泰君安,521663,-138192.0,2025-12-25,TA2605,成交量,TA
2,东证期货,236054,-29141.0,2025-12-25,TA2605,成交量,TA
3,中信期货,234829,-26011.0,2025-12-25,TA2605,成交量,TA
4,银河期货,123033,15956.0,2025-12-25,TA2605,成交量,TA
5,华闻期货,122994,-48865.0,2025-12-25,TA2605,成交量,TA
6,海通期货,104058,4191.0,2025-12-25,TA2605,成交量,TA
7,华泰期货,100949,2984.0,2025-12-25,TA2605,成交量,TA
8,徽商期货,79463,13196.0,2025-12-25,TA2605,成交量,TA
9,国信期货,79046,24474.0,2025-12-25,TA2605,成交量,TA
10,中泰期货,76462,39891.0,2025-12-25,TA2605,成交量,TA
11,浙商期货,68604,-16742.0,2025-12-25,TA2605,成交量,TA
12,方正中期,58659,-4901.0,2025-12-25,TA2605,成交量,TA
13,东吴期货,52531,-3161.0,2025-12-25,TA2605,成交量,TA
14,申银万国,52332,13094.0,2025-12-25,TA2605,成交量,TA
15,永安期货,51413,-10498.0,2025-12-25,TA2605,成交量,TA
16,新湖期货,46796,-20027.0,2025-12-25,TA2605,成交量,TA
17,招商期货,46575,6015.0,2025-12-25,TA2605,成交量,TA
18,大地期货,41676,23406.0,2025-12-25,TA2605,成交量,TA
19,宝城期货,41507,15204.0,2025-12-25,TA2605,成交量,TA
20,广发期货,40577,822.0,2025-12-25,TA2605,成交量,TA
1,国泰君安,412539,-109124.0,2025-12-26,TA2605,成交量,TA
2,中信期货,321349,86520.0,2025-12-26,TA2605,成交量,TA
3,东证期货,298445,62391.0,2025-12-26,TA2605,成交量,TA
4,华闻期货,187447,64453.0,2025-12-26,TA2605,成交量,TA
5,海通期货,150720,46662.0,2025-12-26,TA2605,成交量,TA
6,银河期货,149822,26789.0,2025-12-26,TA2605,成交量,TA
7,华泰期货,137151,36202.0,2025-12-26,TA2605,成交量,TA
8,徽商期货,84973,5510.0,2025-12-26,TA2605,成交量,TA
9,中泰期货,78089,1627.0,2025-12-26,TA2605,成交量,TA
