排名,会员简称,成交量,比上交易增减,date,contract,position_type,symbol
20,宝城期货,9077,93.0,2025-12-30,sn2602,成交量,SN
1,国泰君安,78077,-38156.0,2025-12-31,sn2602,成交量,SN
2,中信期货,59522,-21629.0,2025-12-31,sn2602,成交量,SN
3,海通期货,37369,-13098.0,2025-12-31,sn2602,成交量,SN
4,东证期货,35780,-13952.0,2025-12-31,sn2602,成交量,SN
5,中泰期货,33726,-10630.0,2025-12-31,sn2602,成交量,SN
6,华闻期货,22351,-11768.0,2025-12-31,sn2602,成交量,SN
7,银河期货,20557,-9491.0,2025-12-31,sn2602,成交量,SN
8,华泰期货,19167,-21176.0,2025-12-31,sn2602,成交量,SN
9,广发期货,18754,-15869.0,2025-12-31,sn2602,成交量,SN
10,光大期货,16197,-4841.0,2025-12-31,sn2602,成交量,SN
11,徽商期货,11700,-4415.0,2025-12-31,sn2602,成交量,SN
12,浙商期货,10590,-1588.0,2025-12-31,sn2602,成交量,SN
13,申万期货,10554,-6383.0,2025-12-31,sn2602,成交量,SN
14,中信建投,9559,-1270.0,2025-12-31,sn2602,成交量,SN
15,新湖期货,8608,1467.0,2025-12-31,sn2602,成交量,SN
16,方正中期,7745,-3307.0,2025-12-31,sn2602,成交量,SN
17,瑞达期货,7563,-5195.0,2025-12-31,sn2602,成交量,SN
18,南华期货,7004,-1011.0,2025-12-31,sn2602,成交量,SN
19,国信期货,6763,-3367.0,2025-12-31,sn2602,成交量,SN
20,津投期货,6531,-905.0,2025-12-31,sn2602,成交量,SN
