排名,会员简称,持仓量,比上交易增减,date,contract,position_type,symbol
1,国泰君安,6155,-175.0,2025-12-25,sn2602,多单持仓,SN
2,东证期货,5359,20.0,2025-12-25,sn2602,多单持仓,SN
3,中信期货,4530,786.0,2025-12-25,sn2602,多单持仓,SN
4,永安期货,1918,-398.0,2025-12-25,sn2602,多单持仓,SN
5,南华期货,1676,80.0,2025-12-25,sn2602,多单持仓,SN
6,乾坤期货,1586,26.0,2025-12-25,sn2602,多单持仓,SN
7,国投期货,1437,-207.0,2025-12-25,sn2602,多单持仓,SN
8,中信建投,1402,176.0,2025-12-25,sn2602,多单持仓,SN
9,新湖期货,1389,111.0,2025-12-25,sn2602,多单持仓,SN
10,东亚期货,1119,-32.0,2025-12-25,sn2602,多单持仓,SN
11,方正中期,1114,-264.0,2025-12-25,sn2602,多单持仓,SN
12,海通期货,997,191.0,2025-12-25,sn2602,多单持仓,SN
13,华泰期货,931,-85.0,2025-12-25,sn2602,多单持仓,SN
14,银河期货,919,25.0,2025-12-25,sn2602,多单持仓,SN
15,中金财富,918,-72.0,2025-12-25,sn2602,多单持仓,SN
16,瑞达期货,908,128.0,2025-12-25,sn2602,多单持仓,SN
17,广发期货,848,-63.0,2025-12-25,sn2602,多单持仓,SN
18,瑞银期货,786,0.0,2025-12-25,sn2602,多单持仓,SN
19,宝城期货,783,488.0,2025-12-25,sn2602,多单持仓,SN
20,光大期货,705,-43.0,2025-12-25,sn2602,多单持仓,SN
1,国泰君安,5746,-409.0,2025-12-26,sn2602,多单持仓,SN
2,东证期货,4742,-617.0,2025-12-26,sn2602,多单持仓,SN
3,中信期货,2970,-1560.0,2025-12-26,sn2602,多单持仓,SN
4,乾坤期货,1918,332.0,2025-12-26,sn2602,多单持仓,SN
5,永安期货,1839,-79.0,2025-12-26,sn2602,多单持仓,SN
6,中信建投,1735,333.0,2025-12-26,sn2602,多单持仓,SN
7,南华期货,1529,-147.0,2025-12-26,sn2602,多单持仓,SN
8,国投期货,1446,9.0,2025-12-26,sn2602,多单持仓,SN
9,宝城期货,1357,574.0,2025-12-26,sn2602,多单持仓,SN
10,新湖期货,1237,-152.0,2025-12-26,sn2602,多单持仓,SN
11,东亚期货,1130,11.0,2025-12-26,sn2602,多单持仓,SN
12,瑞达期货,1078,170.0,2025-12-26,sn2602,多单持仓,SN
13,广发期货,923,75.0,2025-12-26,sn2602,多单持仓,SN
14,方正中期,845,-269.0,2025-12-26,sn2602,多单持仓,SN
15,银河期货,834,-85.0,2025-12-26,sn2602,多单持仓,SN
16,海通期货,831,-166.0,2025-12-26,sn2602,多单持仓,SN
17,华泰期货,792,-139.0,2025-12-26,sn2602,多单持仓,SN
18,瑞银期货,786,0.0,2025-12-26,sn2602,多单持仓,SN
19,申万期货,735,41.0,2025-12-26,sn2602,多单持仓,SN
20,中财期货,706,30.0,2025-12-26,sn2602,多单持仓,SN
1,国泰君安,5743,-3.0,2025-12-29,sn2602,多单持仓,SN
2,东证期货,4287,-455.0,2025-12-29,sn2602,多单持仓,SN
3,中信期货,4209,1239.0,2025-12-29,sn2602,多单持仓,SN
4,南华期货,1959,430.0,2025-12-29,sn2602,多单持仓,SN
5,中信建投,1650,-85.0,2025-12-29,sn2602,多单持仓,SN
6,永安期货,1509,-330.0,2025-12-29,sn2602,多单持仓,SN
7,宏源期货,1438,999.0,2025-12-29,sn2602,多单持仓,SN
8,银河期货,1314,480.0,2025-12-29,sn2602,多单持仓,SN
9,新湖期货,1199,-38.0,2025-12-29,sn2602,多单持仓,SN
10,东亚期货,1087,-43.0,2025-12-29,sn2602,多单持仓,SN
11,方正中期,1080,235.0,2025-12-29,sn2602,多单持仓,SN
12,海通期货,865,34.0,2025-12-29,sn2602,多单持仓,SN
13,广发期货,863,-60.0,2025-12-29,sn2602,多单持仓,SN
14,瑞达期货,824,-254.0,2025-12-29,sn2602,多单持仓,SN
15,华泰期货,813,21.0,2025-12-29,sn2602,多单持仓,SN
16,东海期货,795,229.0,2025-12-29,sn2602,多单持仓,SN
17,瑞银期货,781,-5.0,2025-12-29,sn2602,多单持仓,SN
18,宝城期货,703,-654.0,2025-12-29,sn2602,多单持仓,SN
19,东吴期货,688,15.0,2025-12-29,sn2602,多单持仓,SN
20,光大期货,681,23.0,2025-12-29,sn2602,多单持仓,SN
1,国泰君安,4409,-1334.0,2025-12-30,sn2602,多单持仓,SN
2,东证期货,3769,-518.0,2025-12-30,sn2602,多单持仓,SN
3,中信期货,2902,-1307.0,2025-12-30,sn2602,多单持仓,SN
4,南华期货,1703,-256.0,2025-12-30,sn2602,多单持仓,SN
5,中信建投,1601,-49.0,2025-12-30,sn2602,多单持仓,SN
6,宏源期货,1335,-103.0,2025-12-30,sn2602,多单持仓,SN
7,方正中期,1095,15.0,2025-12-30,sn2602,多单持仓,SN
8,银河期货,1016,-298.0,2025-12-30,sn2602,多单持仓,SN
9,瑞达期货,1003,179.0,2025-12-30,sn2602,多单持仓,SN
10,东亚期货,1002,-85.0,2025-12-30,sn2602,多单持仓,SN
11,广发期货,966,103.0,2025-12-30,sn2602,多单持仓,SN
12,平安期货,841,278.0,2025-12-30,sn2602,多单持仓,SN
