排名,会员简称,持仓量,比上交易增减,date,contract,position_type,symbol
1,国泰君安,18201,-514.0,2025-12-25,UR2605,多单持仓,UR
2,东证期货,12611,2391.0,2025-12-25,UR2605,多单持仓,UR
3,中信期货,12499,770.0,2025-12-25,UR2605,多单持仓,UR
4,中金财富,6705,358.0,2025-12-25,UR2605,多单持仓,UR
5,银河期货,5915,803.0,2025-12-25,UR2605,多单持仓,UR
6,中泰期货,5772,-390.0,2025-12-25,UR2605,多单持仓,UR
7,永安期货,5625,-64.0,2025-12-25,UR2605,多单持仓,UR
8,信达期货,5394,-16.0,2025-12-25,UR2605,多单持仓,UR
9,东海期货,5354,610.0,2025-12-25,UR2605,多单持仓,UR
10,徽商期货,4945,2200.0,2025-12-25,UR2605,多单持仓,UR
11,华泰期货,4166,73.0,2025-12-25,UR2605,多单持仓,UR
12,广发期货,3907,207.0,2025-12-25,UR2605,多单持仓,UR
13,国投期货,3853,1266.0,2025-12-25,UR2605,多单持仓,UR
14,方正中期,3852,267.0,2025-12-25,UR2605,多单持仓,UR
15,宏源期货,3568,-19.0,2025-12-25,UR2605,多单持仓,UR
16,国信期货,3168,-298.0,2025-12-25,UR2605,多单持仓,UR
17,中信建投,2981,50.0,2025-12-25,UR2605,多单持仓,UR
18,南华期货,2729,27.0,2025-12-25,UR2605,多单持仓,UR
19,创元期货,2716,204.0,2025-12-25,UR2605,多单持仓,UR
20,国元期货,2692,87.0,2025-12-25,UR2605,多单持仓,UR
1,国泰君安,16185,-2016.0,2025-12-26,UR2605,多单持仓,UR
2,中信期货,13340,841.0,2025-12-26,UR2605,多单持仓,UR
3,东证期货,12387,-224.0,2025-12-26,UR2605,多单持仓,UR
4,中金财富,6940,235.0,2025-12-26,UR2605,多单持仓,UR
5,银河期货,6225,310.0,2025-12-26,UR2605,多单持仓,UR
6,中泰期货,5863,91.0,2025-12-26,UR2605,多单持仓,UR
7,永安期货,5444,-181.0,2025-12-26,UR2605,多单持仓,UR
8,信达期货,5355,-39.0,2025-12-26,UR2605,多单持仓,UR
9,徽商期货,4934,-11.0,2025-12-26,UR2605,多单持仓,UR
10,东海期货,4573,-781.0,2025-12-26,UR2605,多单持仓,UR
11,华泰期货,4117,-49.0,2025-12-26,UR2605,多单持仓,UR
12,国投期货,3884,31.0,2025-12-26,UR2605,多单持仓,UR
13,广发期货,3734,-173.0,2025-12-26,UR2605,多单持仓,UR
14,方正中期,3598,-254.0,2025-12-26,UR2605,多单持仓,UR
15,宏源期货,3392,-176.0,2025-12-26,UR2605,多单持仓,UR
16,光大期货,3349,963.0,2025-12-26,UR2605,多单持仓,UR
17,国信期货,2996,-172.0,2025-12-26,UR2605,多单持仓,UR
18,南华期货,2906,177.0,2025-12-26,UR2605,多单持仓,UR
