排名,会员简称,成交量,比上交易增减,date,contract,position_type,symbol
20,东方财富期货,981,220.0,2025-12-30,PS2605,成交量,PS
1,国泰君安期货,5190,-509.0,2025-12-31,PS2605,成交量,PS
2,中信期货,5137,-7889.0,2025-12-31,PS2605,成交量,PS
3,东证期货,3229,-2791.0,2025-12-31,PS2605,成交量,PS
4,浙商期货,2773,1109.0,2025-12-31,PS2605,成交量,PS
5,招商期货,2415,-3065.0,2025-12-31,PS2605,成交量,PS
6,广发期货,2138,-374.0,2025-12-31,PS2605,成交量,PS
7,中泰期货,1114,-353.0,2025-12-31,PS2605,成交量,PS
8,银河期货,1097,-1216.0,2025-12-31,PS2605,成交量,PS
9,永安期货,1033,-1820.0,2025-12-31,PS2605,成交量,PS
10,东吴期货,833,-1459.0,2025-12-31,PS2605,成交量,PS
11,海通期货,823,-1193.0,2025-12-31,PS2605,成交量,PS
12,中信建投,771,-1038.0,2025-12-31,PS2605,成交量,PS
13,华泰期货,744,-891.0,2025-12-31,PS2605,成交量,PS
14,中粮期货,709,-124.0,2025-12-31,PS2605,成交量,PS
15,徽商期货,679,-321.0,2025-12-31,PS2605,成交量,PS
16,方正中期,672,-619.0,2025-12-31,PS2605,成交量,PS
17,华闻期货,629,-941.0,2025-12-31,PS2605,成交量,PS
18,申银万国,553,-371.0,2025-12-31,PS2605,成交量,PS
19,中财期货,542,90.0,2025-12-31,PS2605,成交量,PS
20,国投期货,500,93.0,2025-12-31,PS2605,成交量,PS
