时间,MA5,MA10,MA20,MA60,EMA20,ATR14,RSI14,MACD,MACD_SIGNAL,MACD_HIST,BOLL_UP,BOLL_LOW,BOLL_MID,BOLL_WIDTH,KDJ_K,KDJ_D,KDJ_J,WILLIAMS_R14,CCI20,STOCH_RSI,VOL_MA20,OBV,OI_MA20,OI_CHANGE,OI_CHANGE_PCT
2019-08-09,1702.0,1702.0,1702.0,1702.0,1702.0,86.0,0.0,0.0,0.0,0.0,1702.0,1702.0,1702.0,0.0,0.0,0.0,0.0,-100.0,0.0,0.0,329700.0,0,39409.0,0.0,0.0
2019-08-12,1709.0,1709.0,1709.0,1709.0,1703.3333333333333,66.5,99.99999999857143,1.116809116809236,0.2233618233618472,0.8934472934473888,1728.7989898732233,1689.2010101267767,1709.0,39.597979746446526,11.31498470948012,3.7716615698267058,26.40163098878695,-66.05504587155963,-35.35533905932755,100.0,301493.0,273286,43174.5,7531.0,19.109848004262986
2019-08-13,1728.3333333333333,1728.3333333333333,1728.3333333333333,1728.3333333333333,1709.3968253968253,66.0,99.99999999953846,6.047450913547664,1.3881796413990106,4.659271272148653,1796.7536032343892,1659.9130634322773,1728.3333333333333,136.84053980211183,34.454638124362894,13.999320421338767,75.36527353041114,-19.26605504587156,45.66929587463069,100.00000000000001,308679.6666666667,596339,50511.0,18244.0,38.86663826161056
2019-08-14,1729.25,1729.25,1729.25,1729.25,1711.5495086923659,66.25,65.0,7.049549746735693,2.5204536624663474,4.529096084269345,1785.2351170699262,1673.2648829300738,1729.25,111.97023413985244,39.177709819911655,22.392116887529728,72.74889568467552,-51.37614678899082,33.89195506744266,65.0000000003,304121.0,305894,49351.0,-19313.0,-29.628436426116835
2019-08-15,1731.0,1731.0,1731.0,1731.0,1714.0686031026166,58.8,66.98113207547169,8.232965644569958,3.6629560588870698,4.570009585682889,1780.1121166312348,1681.8878833687652,1731.0,98.22423326246962,44.16128666893192,29.64850681466379,73.18684637746819,-45.87155963302752,17.07352780933285,66.98113207578083,279198.2,485401,48627.8,-136.0,-0.2964836171001295
2019-08-16,1738.4,1732.3333333333333,1732.3333333333333,1732.3333333333333,1716.4430218547484,52.666666666666664,67.28971962616822,9.146092451766663,4.759583337462988,4.386509114303674,1776.743542369845,1687.9231242968215,1732.3333333333333,88.82041807302357,47.78948163249896,35.69549842060885,71.97744805627919,-44.95412844036697,25.058190706472338,67.2897196264788,245628.33333333334,563180,47608.5,-3223.0,-7.047119274078928
2019-08-19,1743.4,1733.5714285714287,1733.5714285714287,1733.5714285714287,1718.7817816781057,48.0,67.88990825688074,9.916820378182592,5.79103074560691,4.125789632575683,1774.6381570809679,1692.5047000618895,1733.5714285714287,82.13345701907838,50.81989906998402,40.73696530373391,70.98576660248423,-43.11926605504587,18.915908763694375,67.88990825719408,218745.42857142858,620628,46678.142857142855,-1416.0,-3.330824237862251
2019-08-20,1738.2,1734.5,1734.5,1734.5,1720.897802470667,43.625,67.88990825688074,10.407654846135983,6.714355565712724,3.6932992804232594,1772.8815431834478,1696.1184568165522,1734.5,76.76308636689555,52.84017736164072,44.77136932303618,68.9777934388498,-43.11926605504587,23.353224720567596,67.88990825719408,194936.5,620628,45566.5,-3311.0,-8.056745182012847
2019-08-21,1735.4,1732.6666666666667,1732.6666666666667,1732.6666666666667,1720.6218212829847,42.666666666666664,56.060606060606055,8.838848177482532,7.139254088066686,1.6995940894158466,1770.216633377704,1695.1166999556294,1732.6666666666667,75.09993342207463,47.15339041234763,45.565376352806666,50.32941853142958,-64.22018348623853,-53.48676130326237,56.06060606086479,183650.66666666666,527264,44523.333333333336,-1607.0,-4.253010453883821
2019-08-22,1732.4,1731.7,1731.7,1731.7,1720.848314494129,39.6,57.66423357664234,7.907858927939742,7.292975056041298,0.614883871898444,1767.626468113511,1695.773531886489,1731.7,71.85293622702193,45.53815771079586,45.5563034721364,45.50186618811476,-59.63302752293578,-38.42792170056043,57.66423357690848,168288.9,557297,43411.4,-2774.0,-7.667643319144235
2019-08-23,1728.6,1733.5,1730.6363636363637,1730.6363636363637,1720.7675226375454,37.18181818181818,56.42857142857142,6.849017106469546,7.204183466126948,-0.3551663596574022,1765.44179685904,1695.8309304136874,1730.6363636363637,69.61086644535271,37.76617921460465,42.959595386292484,27.379346871228975,-62.38532110091743,-47.0487193438041,56.428571428831866,154793.81818181818,537454,42470.818181818184,-339.0,-1.014848521135192
2019-08-26,1727.6,1735.5,1731.0833333333333,1731.0833333333333,1722.2182347673029,37.083333333333336,60.8974358974359,7.217741980172377,7.206895168936034,0.010846811236342901,1764.4131816360002,1697.7534850306663,1731.0833333333333,66.65969660533392,38.16446579674942,41.36121885644479,31.77095967735866,-47.706422018348626,-0.5799066495441286,60.89743589771697,145398.16666666666,579500,41567.416666666664,-1435.0,-4.339936488734308
2019-08-27,1727.0,1732.6,1731.6153846153845,1731.6153846153845,1723.7212600275598,36.30769230769231,61.392405063291136,7.583919679168503,7.2823000709825285,0.3016196081859741,1763.756100864803,1699.474668365966,1731.6153846153845,64.28143249883715,45.95579771065346,42.89274514118102,52.081902849598336,-45.87155963302752,39.844319769767566,61.392405063574486,138796.76923076922,639080,40852.230769230766,640.0,2.0233955105912083
2019-08-28,1733.4,1734.4,1732.9285714285713,1732.9285714285713,1726.2239971677923,35.142857142857146,64.11764705882354,8.741649560955693,7.574169968977162,1.1674795919785312,1765.3343096261788,1700.522833230964,1732.9285714285713,64.81147639521487,58.84232667889717,48.209272320419736,80.10843539585206,-34.862385321100916,60.40621228226211,64.11764705911946,131162.14285714287,670992,40271.142857142855,447.0,1.3851874806321662
