date,value,change,增减
2025-05-06,2266,0.0,
2025-05-07,2266,0.0,
2025-05-08,2266,0.0,
2025-05-09,2265,-1.0,
2025-05-12,2380,115.0,
2025-05-13,2370,-10.0,
2025-05-14,4284,1914.0,
2025-05-15,4279,-5.0,
2025-05-16,3710,-569.0,
2025-05-19,3583,-127.0,
2025-05-20,3578,-5.0,
2025-05-21,3568,-10.0,
2025-05-22,3459,-109.0,
2025-05-23,2358,-1101.0,
2025-05-26,0,-2358.0,
2025-05-27,0,0.0,
2025-05-28,0,0.0,
2025-05-29,0,0.0,
2025-05-30,0,0.0,
2025-06-03,0,0.0,
2025-06-04,0,0.0,
2025-06-05,0,0.0,
2025-06-06,0,0.0,
2025-06-09,0,0.0,
2025-06-10,877,877.0,
2025-06-11,877,0.0,
2025-06-12,877,0.0,
2025-06-13,877,0.0,
2025-06-16,877,0.0,
2025-06-17,877,0.0,
2025-06-18,877,0.0,
2025-06-19,877,0.0,
2025-06-20,877,0.0,
2025-06-23,877,0.0,
2025-06-24,877,0.0,
2025-06-25,877,0.0,
2025-06-26,877,0.0,
2025-06-27,877,0.0,
2025-06-30,877,0.0,
2025-07-01,857,-20.0,
2025-07-02,802,-55.0,
2025-07-03,802,0.0,
2025-07-04,802,0.0,
2025-07-07,802,0.0,
2025-07-08,802,0.0,
2025-07-09,799,-3.0,
2025-07-10,799,0.0,
2025-07-11,797,-2.0,
2025-07-14,797,0.0,
2025-07-15,797,0.0,
2025-07-16,797,0.0,
2025-07-17,704,-93.0,
2025-07-18,661,-43.0,
2025-07-21,0,-661.0,
2025-07-22,0,0.0,
2025-07-23,0,0.0,
2025-07-24,0,0.0,
2025-07-25,0,0.0,
2025-07-28,0,0.0,
2025-07-29,0,0.0,
2025-07-30,0,0.0,
2025-07-31,1700,1700.0,
2025-08-01,1700,0.0,
2025-08-04,1700,0.0,
2025-08-05,1700,0.0,
2025-08-06,1700,0.0,
2025-08-07,1943,243.0,
2025-08-08,3518,1575.0,
2025-08-11,3543,25.0,
2025-08-12,3543,0.0,
2025-08-13,3543,0.0,
2025-08-14,3243,-300.0,
2025-08-15,3243,0.0,
2025-08-18,2438,-805.0,
2025-08-19,2438,0.0,
2025-08-20,2388,-50.0,
2025-08-21,2188,-200.0,
2025-08-22,1643,-545.0,
2025-08-25,1643,0.0,
2025-08-26,2099,456.0,
2025-08-27,2099,0.0,
2025-08-28,2341,242.0,
2025-08-29,2341,0.0,
2025-09-01,2131,-210.0,
2025-09-02,2031,-100.0,
2025-09-03,2026,-5.0,
2025-09-04,2132,106.0,
2025-09-05,2096,-36.0,
2025-09-08,2096,0.0,
2025-09-09,2093,-3.0,
2025-09-10,2088,-5.0,
2025-09-11,2088,0.0,
2025-09-12,2064,-24.0,
2025-09-15,1605,-459.0,
2025-09-16,1605,0.0,
2025-09-17,1040,-565.0,
2025-09-18,754,-286.0,
2025-09-19,0,-754.0,
2025-09-22,0,0.0,
2025-09-23,0,0.0,
2025-09-24,0,0.0,
2025-09-25,0,0.0,
2025-09-26,0,0.0,
2025-09-29,0,0.0,
2025-09-30,0,0.0,
2025-10-09,0,0.0,
2025-10-10,0,0.0,
2025-10-13,0,0.0,
2025-10-14,0,0.0,
2025-10-15,0,0.0,
2025-10-16,0,0.0,
2025-10-17,455,455.0,
2025-10-20,455,0.0,
2025-10-21,455,0.0,
2025-10-22,455,0.0,
2025-10-23,455,0.0,
2025-10-24,455,0.0,
2025-10-27,447,-8.0,
2025-10-28,423,-24.0,
2025-10-29,415,-8.0,
2025-10-30,402,-13.0,
2025-10-31,318,-84.0,
2025-11-03,306,-12.0,
2025-11-04,256,-50.0,
2025-11-05,253,-3.0,
2025-11-06,219,-34.0,
2025-11-07,219,0.0,0.0
2025-11-10,261,42.0,42.0
2025-11-11,546,285.0,285.0
2025-11-12,498,-48.0,-48.0
2025-11-13,495,-3.0,-3.0
2025-11-14,494,-1.0,-1.0
2025-11-17,463,-31.0,-31.0
2025-11-18,456,-7.0,-7.0
2025-11-19,209,-247.0,-247.0
2025-11-20,207,-2.0,-2.0
2025-11-21,0,-207.0,-207.0
2025-11-24,0,0.0,0.0
2025-11-25,0,0.0,0.0
2025-11-26,0,0.0,0.0
2025-11-27,0,0.0,0.0
2025-11-28,0,0.0,0.0
2025-12-01,0,0.0,0.0
2025-12-02,0,0.0,0.0
2025-12-03,0,0.0,0.0
2025-12-04,0,0.0,0.0
2025-12-05,24,24.0,24.0
2025-12-08,24,0.0,0.0
2025-12-09,24,0.0,0.0
2025-12-10,327,303.0,303.0
2025-12-11,338,11.0,11.0
2025-12-12,338,0.0,0.0
2025-12-15,338,0.0,0.0
2025-12-16,338,0.0,0.0
2025-12-17,189,-149.0,-149.0
2025-12-18,244,55.0,55.0
2025-12-19,244,0.0,0.0
2025-12-22,218,-26.0,-26.0
2025-12-23,217,-1.0,-1.0
2025-12-24,217,0.0,0.0
2025-12-25,217,0.0,0.0
2025-12-26,1689,1472.0,1472.0
2025-12-29,1689,0.0,0.0
2025-12-30,1676,-13.0,-13.0
2025-12-31,1676,0.0,0.0
